gene symbol	(count) NOR_49_FA_28
GYPC	5
GYPE	5
GYS1	17
GYS2	1
GZF1	48
GZMA	0
GZMB	1
GZMH	1
GZMK	1
GZMM	0
H19	1
H1F0	1
H1FNT	3
H1FOO	0
H1FX	23
H2AFB3	0
H2AFJ	3
H2AFV	37
H2AFX	2
H2AFY	7
H2AFY2	4
H2AFZ	14
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	0
H3F3B	20
H3F3C	0
H6PD	30
HAAO	9
HABP2	0
HABP4	5
HACE1	0
HACL1	0
HADH	1
HADHA	12
HADHB	1
HAGH	4
HAGHL	7
HAL	1
HAMP	0
HAND1	0
HAND2	0
HAO1	0
HAO2	0
HAP1	0
HAPLN1	0
HAPLN2	0
HAPLN3	0
HAPLN4	0
HAR1A	0
HAR1B	0
HARBI1	0
HARS	10
HARS2	0
HAS1	1
HAS2	0
HAS2-AS1	0
HAS3	72
HAT1	0
HAUS1	1
HAUS2	49
HAUS4	0
HAUS5	23
HAUS6	11
HAUS7	0
HAUS8	0
HAVCR1	2
HAVCR2	14
HAX1	2
HBA1	0
HBA2	0
HBB	0
HBBP1	0
HBD	0
HBE1	0
HBEGF	1
HBG1	0
HBG2	0
HBM	0
HBP1	116
HBQ1	0
HBS1L	5
HBZ	0
HCAR1	28
HCAR2	0
HCAR3	0
HCCS	0
HCFC1	5
HCFC1R1	6
HCFC2	6
HCG11	52
HCG18	27
HCG22	16
HCG26	1
HCG27	10
HCG4	1
HCG4B	1
HCG9	0
HCK	8
HCLS1	16
HCN1	0
HCN2	0
HCN3	0
HCN4	0
HCP5	4
HCRT	0
HCRTR1	13
HCRTR2	0
HCST	6
HDAC1	26
HDAC10	14
HDAC11	0
HDAC2	22
HDAC3	0
HDAC4	2
HDAC5	24
HDAC6	0
HDAC7	11
HDAC8	0
HDAC9	2
HDC	0
HDDC2	1
HDDC3	3
HDGF	9
HDGFL1	0
HDGFRP2	9
HDGFRP3	5
HDHD1	1
HDHD2	0
HDHD3	1
HDLBP	14
HDX	0
HEATR1	268
HEATR2	0
HEATR3	14
HEATR4	41
HEATR5A	13
HEATR5B	2
HEATR6	1
HEATR7A	0
HEATR7B1	0
HEATR8-TTC4	27
HEBP1	2
HEBP2	1
HECA	26
HECTD1	38
HECTD2	0
HECTD3	4
HECW1	0
HECW2	2
HEG1	3
HELB	0
HELLS	0
HELQ	1
HELT	0
HELZ	8
HEMGN	1
HEMK1	3
HENMT1	5
HEPACAM	0
HEPACAM2	0
HEPH	0
HEPHL1	7
HEPN1	0
HERC1	8
HERC2	2
HERC2P2	0
HERC2P3	0
HERC2P4	5
HERC2P7	6
HERC2P9	0
HERC3	5
HERC4	1
HERC5	3
HERC6	13
HERPUD1	2
HERPUD2	8
HES1	0
HES2	41
HES3	0
HES4	2
HES5	0
HES6	0
HES7	0
HESX1	0
HEXA	2
HEXB	6
HEXDC	30
HEXIM1	158
HEXIM2	19
HEY1	0
HEY2	0
HEYL	0
HFE	1
HFE2	1
HFM1	0
HGC6.3	0
HGD	0
HGF	0
HGFAC	0
HGS	18
HGSNAT	1
HHAT	1
HHATL	0
HHEX	1
HHIP	0
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	18
HHLA3	11
HIAT1	7
HIATL1	1
HIATL2	0
HIBADH	0
HIBCH	1
HIC1	6
HIC2	2
HIF1A	3
HIF1AN	1
HIF3A	19
HIGD1A	2
HIGD1B	12
HIGD1C	1
HIGD2A	4
HIGD2B	0
HILS1	0
HINFP	1
HINT1	0
HINT2	0
HINT3	35
HIP1	54
HIP1R	17
HIPK1	3
HIPK2	1
HIPK3	2
HIPK4	5
HIRA	1
HIRIP3	7
HIST1H1A	0
HIST1H1B	16
HIST1H1C	58
HIST1H1D	28
HIST1H1E	421
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	1
HIST1H2AC	3
HIST1H2AE	1
HIST1H2AG	5
HIST1H2AH	0
HIST1H2AJ	0
HIST1H2AK	10
HIST1H2AL	1
HIST1H2AM	2
HIST1H2BA	0
HIST1H2BB	0
HIST1H2BC	6
HIST1H2BD	9
HIST1H2BE	1
HIST1H2BF	1
HIST1H2BG	0
HIST1H2BH	0
HIST1H2BI	2
HIST1H2BJ	0
HIST1H2BK	9
HIST1H2BL	0
HIST1H2BM	1
HIST1H2BN	1
HIST1H2BO	2
HIST1H3A	1
HIST1H3B	0
HIST1H3C	0
HIST1H3D	6
HIST1H3E	0
HIST1H3F	0
HIST1H3G	5
HIST1H3H	1
HIST1H3I	0
HIST1H3J	0
HIST1H4A	1
HIST1H4B	0
HIST1H4C	0
HIST1H4D	0
HIST1H4E	3
HIST1H4F	4
HIST1H4G	0
HIST1H4H	5
HIST1H4I	2
HIST1H4J	0
HIST1H4K	0
HIST1H4L	1
HIST2H2AA4	0
HIST2H2AB	49
HIST2H2AC	12
HIST2H2BA	0
HIST2H2BC	3
HIST2H2BE	11
HIST2H2BF	3
HIST2H3C	0
HIST2H3D	1
HIST2H4A	0
HIST3H2A	0
HIST3H2BB	3
HIST3H3	2
HIST4H4	2
HIVEP1	1
HIVEP2	1
HIVEP3	2
HJURP	6
HK1	2
HK2	15
HK3	1
HKDC1	0
HKR1	0
HLA-A	55
HLA-B	149
HLA-C	59
HLA-DMA	0
HLA-DMB	0
HLA-DOA	6
HLA-DOB	0
HLA-DPA1	242
HLA-DPB1	5
HLA-DPB2	0
HLA-DQA1	6
HLA-DQA2	1
HLA-DQB1	2
HLA-DQB2	0
HLA-DRA	4
HLA-DRB1	2
HLA-DRB5	2
HLA-DRB6	0
HLA-E	59
HLA-F	12
HLA-F-AS1	76
HLA-G	0
HLA-H	17
HLA-J	9
HLA-L	29
HLCS	10
HLF	0
HLTF	6
HLX	4
HM13	41
HMBOX1	3
HMBS	1
HMCN1	0
HMG20A	1
HMG20B	1
HMGA1	13
HMGA1P7	0
HMGA2	0
HMGB1	26
HMGB2	16
HMGB3	6
HMGB3P1	23
HMGB4	0
HMGCL	2
HMGCLL1	0
HMGCR	53
HMGCS1	0
HMGCS2	0
HMGN1	35
HMGN2	37
HMGN2P46	10
HMGN3	2
HMGN4	2
HMGN5	1
HMGXB3	4
HMGXB4	1
HMHA1	55
HMHB1	0
HMMR	0
HMOX1	4
HMOX2	6
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	10
HN1L	4
HNF1A	9
HNF1A-AS1	46
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	3
HNRNPA0	1
HNRNPA1	31
HNRNPA1L2	5
HNRNPA2B1	5
HNRNPA3	33
HNRNPA3P1	3
HNRNPAB	43
HNRNPC	4
HNRNPCL1	0
HNRNPD	0
HNRNPF	5
HNRNPH1	10
HNRNPH3	14
HNRNPK	5
HNRNPKP3	0
HNRNPL	1
HNRNPM	10
HNRNPR	12
HNRNPU	65
HNRNPUL1	42
HNRPDL	13
HNRPLL	1
HOGA1	8
HOMER1	0
HOMER2	0
HOMER3	16
HOMEZ	11
HOOK1	0
HOOK2	0
HOOK3	83
HOPX	0
HORMAD1	0
HORMAD2	0
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	1
HOXA11	0
HOXA13	0
HOXA2	8
HOXA3	1
HOXA4	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXB1	0
HOXB13	0
HOXB2	2
HOXB3	3
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	0
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	0
HP1BP3	32
HPCA	0
HPCAL1	0
HPCAL4	0
HPD	4
HPDL	9
HPGD	3
HPGDS	0
HPN	0
HPR	0
HPRT1	0
HPS1	2
HPS3	2
HPS4	4
HPS5	11
HPS6	1
HPSE	32
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	0
HRAS	2
HRASLS	0
HRASLS2	1
HRASLS5	0
HRC	0
HRCT1	0
HRG	0
HRH1	4
HRH2	7
HRH3	2
HRH4	29
HRK	0
HRNR	4
HRSP12	0
HS1BP3	0
HS2ST1	0
HS3ST1	0
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	0
HS3ST4	0
HS3ST5	0
HS3ST6	0
HS6ST1	1
HS6ST2	0
HS6ST3	0
HSBP1	1
HSBP1L1	7
HSCB	7
HSD11B1	4
HSD11B1L	1
HSD11B2	5
HSD17B1	47
HSD17B10	1
HSD17B11	1
HSD17B12	0
HSD17B13	11
HSD17B14	0
HSD17B2	1
HSD17B3	0
HSD17B4	1
HSD17B6	0
HSD17B7	5
HSD17B7P2	6
HSD17B8	1
HSD3B1	0
HSD3B2	0
HSD3B7	4
HSD3BP4	22
HSD52	0
HSDL1	1
HSDL2	4
HSF1	6
HSF2	4
HSF2BP	0
HSF5	5
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	24
HSP90AA1	10
HSP90AB1	25
HSP90AB4P	0
HSP90B1	23
HSPA12A	0
HSPA12B	6
HSPA13	0
HSPA14	2
HSPA1A	7
HSPA1B	0
HSPA1L	1
HSPA2	0
HSPA4	1
HSPA4L	0
HSPA5	6
HSPA6	2
HSPA7	2
HSPA8	6
HSPA9	5
HSPB1	2
HSPB11	1
HSPB2	1
HSPB3	0
HSPB6	0
HSPB7	0
HSPB8	0
HSPB9	3
HSPBAP1	2
HSPBP1	0
HSPD1	22
HSPE1	28
HSPG2	3
HSPH1	2
HTATIP2	0
HTATSF1	2
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	1
HTR1E	0
HTR1F	0
HTR2A	1
HTR2B	32
HTR2C	0
HTR3A	0
HTR3B	3
HTR3C	0
HTR3D	0
HTR3E	1
HTR4	0
HTR5A	0
HTR6	5
HTR7	0
HTR7P1	14
HTRA1	0
HTRA2	40
HTRA3	0
HTRA4	21
HTT	2
HULC	0
HUNK	13
HUS1	33
HUS1B	0
HUWE1	6
HVCN1	9
HYAL1	12
HYAL2	1
HYAL3	1
HYAL4	4
HYALP1	0
HYDIN	1
HYI	22
HYLS1	11
HYOU1	4
IAH1	3
IAPP	19
IARS	1
IARS2	9
IBA57	52
IBSP	0
IBTK	0
ICA1	0
ICA1L	307
ICAM1	3
ICAM2	4
ICAM3	10
ICAM4	1
ICAM5	0
ICK	2
ICMT	19
ICOS	0
ICOSLG	1
ICT1	0
ID1	0
ID2	4
ID3	0
ID4	0
IDE	1
IDH1	0
IDH2	3
IDH3A	2
IDH3B	3
IDH3G	1
IDI1	2
IDI2	10
IDI2-AS1	44
IDO1	15
IDO2	0
IDS	64
IDUA	0
IER2	8
IER3	0
IER3IP1	0
IER5	9
IER5L	1
IFFO1	1
IFFO2	2
IFI16	4
IFI27	0
IFI27L1	0
IFI27L2	0
IFI30	1
IFI35	2
IFI44	1
IFI44L	0
IFI6	0
IFIH1	0
IFIT1	4
IFIT1B	2
IFIT2	4
IFIT3	37
IFIT5	4
IFITM1	10
IFITM10	1
IFITM2	0
IFITM3	15
IFITM4P	0
IFITM5	0
IFLTD1	6
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	1
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	4
IFNAR2	13
IFNB1	0
IFNE	0
IFNG	12
IFNGR1	5
IFNGR2	30
IFNK	14
IFNW1	1
IFRD1	3
IFRD2	1
IFT122	10
IFT140	10
IFT172	13
IFT20	2
IFT27	1
IFT43	0
IFT46	5
IFT52	0
IFT57	5
IFT74	5
IFT80	0
IFT81	1
IFT88	0
IGBP1	3
IGDCC3	0
IGDCC4	0
IGF1	8
IGF1R	3
IGF2BP1	0
IGF2BP2	20
IGF2BP3	22
IGF2R	7
IGFALS	7
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	0
IGFBP5	0
IGFBP6	0
IGFBP7	2
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	3
IGFLR1	4
IGFN1	0
IGHMBP2	1
IGJ	0
IGLL1	0
IGLL3P	1
IGLL5	11
IGLON5	0
IGSF1	0
IGSF10	0
IGSF11	1
IGSF21	0
IGSF22	10
IGSF23	0
IGSF3	0
IGSF5	1
IGSF6	16
IGSF8	1
IGSF9	5
IGSF9B	0
IHH	0
IK	19
IKBIP	35
IKBKAP	2
IKBKB	1
IKBKE	3
IKBKG	2
IKZF1	4
IKZF2	1
IKZF3	2
IKZF4	1
IKZF5	2
IL10	25
IL10RA	7
IL10RB	23
IL11	11
IL11RA	0
IL12A	0
IL12B	0
IL12RB1	28
IL12RB2	10
IL13	0
IL13RA1	6
IL13RA2	0
IL15	9
IL15RA	1
IL16	16
IL17A	0
IL17B	3
IL17C	4
IL17D	2
IL17F	0
IL17RA	40
IL17RB	19
IL17RC	8
IL17RD	54
IL17RE	0
IL17REL	2
IL18	6
IL18BP	14
IL18R1	0
IL18RAP	1
IL19	1
IL1A	0
IL1B	0
IL1F10	0
IL1R1	11
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	0
IL1RL2	0
IL1RN	1
IL2	0
IL20	2
IL20RA	0
IL20RB	0
IL21	0
IL21R	19
IL22	2
IL22RA1	0
IL22RA2	0
IL23A	6
IL23R	17
IL24	197
IL25	0
IL26	9
IL27	5
IL27RA	0
IL2RA	1
IL2RB	1
IL2RG	2
IL3	0
IL31	0
IL31RA	1
IL32	8
IL33	0
IL34	6
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	1
IL4I1	23
IL4R	2
IL5	2
IL5RA	0
IL6	0
IL6R	38
IL6ST	4
IL7	7
IL7R	3
IL8	0
IL9	0
IL9R	0
ILDR1	1
ILDR2	1
ILF2	18
ILF3	7
ILK	65
ILKAP	3
ILVBL	0
IMMP1L	12
IMMP2L	0
IMMT	28
IMP3	10
IMP4	4
IMPA1	0
IMPA2	0
IMPACT	3
IMPAD1	13
IMPDH1	67
IMPDH2	116
IMPG1	1
IMPG2	3
INA	0
INADL	78
INCA1	26
INCENP	6
INE2	90
INF2	3
ING1	16
ING2	1
ING3	1
ING4	0
ING5	6
INGX	32
INHA	0
INHBA	1
INHBB	0
INHBC	0
INHBE	7
INMT	38
INO80	2
INO80B	13
INO80C	4
INO80D	3
INO80E	1
INPP1	1
INPP4A	3
INPP4B	3
INPP5A	0
INPP5B	10
INPP5D	0
INPP5E	3
INPP5F	16
INPP5J	0
INPP5K	3
INPPL1	3
INS-IGF2	0
INSC	0
INSIG1	13
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	9
INSM1	0
INSM2	5
INSR	1
INSRR	1
INTS1	2
INTS10	1
INTS12	0
INTS2	8
INTS3	4
INTS4	2
INTS4L2	1
INTS5	0
INTS6	7
INTS7	22
INTS8	0
INTS9	5
INTU	0
INVS	3
IP6K1	12
IP6K2	1
IP6K3	0
IPCEF1	3
IPMK	5
IPO11	0
IPO13	1
IPO4	30
IPO5	0
IPO7	1
IPO8	1
IPO9	72
IPP	18
IPPK	13
IPW	0
IQCA1	0
IQCB1	1
IQCC	63
IQCD	3
IQCE	2
IQCF1	0
IQCF2	3
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	14
IQCH	8
IQCJ	0
IQCK	1
IQGAP1	7
IQGAP2	4
IQGAP3	0
IQSEC1	9
IQSEC2	0
IQSEC3	1
IQUB	0
IRAK1	18
IRAK1BP1	0
IRAK2	8
IRAK3	8
IRAK4	36
IREB2	8
IRF1	136
IRF2	2
IRF2BP1	2
IRF2BP2	11
IRF2BPL	7
IRF3	2
IRF4	0
IRF5	33
IRF6	13
IRF7	24
IRF8	0
IRF9	5
IRG1	1
IRGC	0
IRGM	8
IRGQ	117
IRS1	1
IRS2	9
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	0
IRX5	0
IRX6	0
ISCA1	1
ISCA2	0
ISCU	2
ISG15	2
ISG20	1
ISG20L2	14
ISL1	0
ISL2	0
ISLR	0
ISLR2	2
ISM1	1
ISM2	0
ISOC1	0
ISOC2	0
ISPD	13
ISX	0
ISYNA1	51
ITCH	5
ITFG1	0
ITFG2	8
ITFG3	0
ITGA10	0
ITGA11	6
ITGA2	51
ITGA2B	1
ITGA3	0
ITGA4	10
ITGA5	1
ITGA6	37
ITGA7	0
ITGA8	0
ITGA9	0
ITGAD	0
ITGAE	0
ITGAL	40
ITGAM	0
ITGAV	0
ITGAX	19
ITGB1	12
ITGB1BP1	2
ITGB1BP2	0
ITGB2	40
ITGB3	1
ITGB3BP	6
ITGB4	4
ITGB5	1
ITGB6	0
ITGB7	36
ITGB8	15
ITGBL1	0
ITIH1	2
ITIH2	7
ITIH3	4
ITIH4	1
ITIH5	87
ITK	3
ITLN1	0
ITLN2	0
ITM2A	13
ITM2B	10
ITM2C	1
ITPA	1
ITPK1	22
ITPK1-AS1	28
ITPKA	0
ITPKB	8
ITPKC	3
ITPR1	12
ITPR2	6
ITPR3	25
ITPRIP	2
ITPRIPL1	3
ITPRIPL2	22
ITSN1	1
ITSN2	22
IVD	110
IVL	0
IVNS1ABP	9
IWS1	5
IYD	10
IZUMO1	0
IZUMO2	0
IZUMO4	2
JAG1	9
JAG2	0
JAGN1	0
JAK1	5
JAK2	3
JAK3	42
JAKMIP1	0
JAKMIP2	0
JAKMIP3	2
JAM2	0
JAM3	15
JARID2	30
JAZF1	106
JDP2	3
JHDM1D	2
JKAMP	2
JMJD1C	6
JMJD4	7
JMJD6	66
JMJD7	2
JMJD8	125
JMY	8
JOSD1	43
JOSD2	2
JPH1	0
JPH2	0
JPH3	27
JPX	24
JRK	7
JRKL	0
JSRP1	1
JTB	6
JUN	5
JUNB	39
JUND	19
JUP	0
KAAG1	0
KAL1	0
KALRN	0
KANK1	0
KANK2	17
KANK3	15
KANK4	28
KARS	5
KAT2A	0
KAT2B	1
KAT5	41
KAT6A	15
KAT6B	3
KAT7	4
KAT8	2
KATNA1	23
KATNAL1	10
KATNAL2	49
KATNB1	0
KAZALD1	1
KAZN	0
KBTBD11	0
KBTBD12	61
KBTBD13	1
KBTBD2	6
KBTBD3	0
KBTBD4	45
KBTBD6	63
KBTBD7	4
KBTBD8	0
KC6	0
KCMF1	24
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	42
KCNA4	0
KCNA5	0
KCNA6	3
KCNA7	33
KCNAB1	69
KCNAB2	7
KCNAB3	1
KCNB1	0
KCNB2	0
KCNC1	8
KCNC2	0
KCNC3	1
KCNC4	0
KCND1	1
KCND2	0
KCND3	0
KCNE1	0
KCNE1L	0
KCNE2	1
KCNE3	15
KCNE4	32
KCNF1	0
KCNG1	0
KCNG2	1
KCNG3	0
KCNG4	0
KCNH1	18
KCNH2	1
KCNH3	5
KCNH4	0
KCNH5	0
KCNH6	32
KCNH7	4
KCNH8	0
KCNIP1	0
KCNIP2	1
KCNIP3	0
KCNIP4	20
KCNJ1	27
KCNJ10	2
KCNJ11	28
KCNJ12	0
KCNJ13	80
KCNJ14	1
KCNJ15	0
KCNJ16	0
KCNJ2	0
KCNJ3	0
KCNJ4	0
KCNJ5	55
KCNJ6	0
KCNJ8	0
KCNJ9	10
KCNK1	0
KCNK10	4
KCNK12	2
KCNK13	1
KCNK15	0
KCNK16	1
KCNK17	0
KCNK18	0
KCNK2	11
KCNK3	5
KCNK4	0
KCNK5	1
KCNK6	2
KCNK7	6
KCNK9	0
KCNMA1	0
KCNMB1	0
KCNMB2	0
KCNMB3	18
KCNMB4	0
KCNN1	0
KCNN2	11
KCNN3	12
KCNN4	0
KCNQ1	0
KCNQ1DN	0
KCNQ1OT1	709
KCNQ2	0
KCNQ3	0
KCNQ4	0
KCNQ5	7
KCNS1	51
KCNS2	2
KCNS3	0
KCNT1	2
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	2
KCP	13
KCTD1	2
KCTD10	2
KCTD11	1
KCTD12	0
KCTD13	0
KCTD14	18
KCTD15	1
KCTD16	0
KCTD17	0
KCTD18	0
KCTD19	1
KCTD2	0
KCTD20	150
KCTD21	7
KCTD3	0
KCTD4	16
KCTD5	0
KCTD6	0
KCTD7	0
KCTD8	0
KCTD9	9
KDELC1	0
KDELC2	22
KDELR1	0
KDELR2	0
KDELR3	81
KDM1A	16
KDM1B	17
KDM2A	5
KDM2B	80
KDM3A	39
KDM3B	2
KDM4A	3
KDM4B	4
KDM4C	3
KDM4D	0
KDM5A	8
KDM5B	1
KDM5C	5
KDM5D	1
KDM6A	2
KDM6B	5
KDR	2
KDSR	31
KEAP1	1
KEL	0
KERA	0
KGFLP1	0
KGFLP2	4
KHDC1	0
KHDC1L	0
KHDRBS1	1
KHDRBS2	0
KHDRBS3	0
KHK	0
KHNYN	130
KHSRP	3
KIAA0020	4
KIAA0040	1
KIAA0087	3
KIAA0100	6
KIAA0101	21
KIAA0125	1
KIAA0141	0
KIAA0146	79
KIAA0195	0
KIAA0196	0
KIAA0226	32
KIAA0232	2
KIAA0247	4
KIAA0319	1
KIAA0319L	38
KIAA0355	45
KIAA0368	3
KIAA0391	0
KIAA0408	21
KIAA0430	8
KIAA0513	22
KIAA0556	0
KIAA0586	0
KIAA0753	1
KIAA0754	8
KIAA0825	4
KIAA0895	6
KIAA0895L	4
KIAA0907	0
KIAA0913	118
KIAA0922	4
KIAA0930	15
KIAA0947	4
KIAA1009	1
KIAA1024	0
KIAA1033	2
KIAA1045	0
KIAA1107	0
KIAA1109	2
KIAA1143	48
KIAA1147	75
KIAA1161	13
KIAA1191	37
KIAA1199	49
KIAA1210	2
KIAA1211	0
KIAA1217	0
KIAA1239	0
KIAA1244	13
KIAA1257	0
KIAA1279	0
KIAA1324	49
KIAA1324L	2
KIAA1328	1
KIAA1377	24
KIAA1407	8
KIAA1429	3
KIAA1430	1
KIAA1432	44
KIAA1456	228
KIAA1462	1
KIAA1467	16
KIAA1468	2
KIAA1522	20
KIAA1524	1
KIAA1549	8
KIAA1586	0
KIAA1598	0
KIAA1614	41
KIAA1644	1
KIAA1656	2
KIAA1671	8
KIAA1683	2
KIAA1704	1
KIAA1715	10
KIAA1731	65
KIAA1737	25
KIAA1751	30
KIAA1755	4
KIAA1804	0
KIAA1841	23
KIAA1875	20
KIAA1908	1
KIAA1919	85
KIAA1958	0
KIAA1967	109
KIAA1984	22
KIAA2013	31
KIAA2018	66
KIAA2022	0
KIAA2026	8
KIDINS220	2
KIF11	18
KIF12	0
KIF13A	0
KIF13B	5
KIF14	7
KIF15	0
KIF16B	0
KIF17	0
KIF18A	0
KIF18B	0
KIF19	1
KIF1A	0
KIF1B	62
KIF1C	25
KIF20A	9
KIF20B	0
KIF21A	1
KIF21B	7
KIF22	6
KIF23	2
KIF24	26
KIF25	0
KIF26A	0
KIF26B	7
KIF27	1
KIF2A	11
KIF2B	0
KIF2C	2
KIF3A	23
KIF3B	17
KIF3C	0
KIF4A	0
KIF4B	0
KIF5A	0
KIF5B	7
KIF5C	0
KIF6	0
KIF7	0
KIF9	8
KIFAP3	0
KIFC1	5
KIFC2	5
KIFC3	1
KIN	1
KIR2DL1	0
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	0
KIRREL3	13
KISS1	0
KISS1R	1
KIT	0
KITLG	0
KL	0
KLB	118
KLC1	4
KLC2	2
KLC3	6
KLC4	0
KLF1	0
KLF10	2
KLF11	1
KLF12	2
KLF13	15
KLF14	0
KLF15	0
KLF16	1
KLF17	1
KLF2	10
KLF3	5
KLF4	5
KLF5	0
KLF6	6
KLF7	1
KLF8	5
KLF9	8
KLHDC1	0
KLHDC10	0
KLHDC2	47
KLHDC3	0
KLHDC4	1
KLHDC7A	0
KLHDC7B	0
KLHDC8A	3
KLHDC8B	0
KLHDC9	9
KLHL1	0
KLHL10	8
KLHL11	0
KLHL12	13
KLHL13	0
KLHL14	2
KLHL15	0
KLHL17	3
KLHL18	0
KLHL2	0
KLHL20	3
KLHL21	2
KLHL22	0
KLHL24	4
KLHL25	0
KLHL26	0
KLHL28	10
KLHL29	53
KLHL3	0
KLHL30	4
KLHL31	0
KLHL32	6
KLHL33	0
KLHL34	0
KLHL35	5
KLHL36	1
KLHL38	0
KLHL4	0
KLHL5	14
KLHL6	18
KLHL7	1
KLHL8	29
KLHL9	0
KLK1	0
KLK10	9
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	8
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	22
KLRAP1	0
KLRB1	5
KLRC1	0
KLRC2	0
KLRC3	0
KLRD1	193
KLRF1	3
KLRF2	0
KLRG1	9
KLRG2	0
KLRK1	6
KMO	69
KNCN	0
KNDC1	0
KNG1	4
KNTC1	1
KPNA1	62
KPNA2	1
KPNA3	2
KPNA4	10
KPNA5	0
KPNA6	51
KPNA7	0
KPNB1	2
KPRP	0
KPTN	0
KRAS	48
KRBA1	1
KRBA2	5
KRBOX1	0
KRCC1	0
KREMEN1	94
KREMEN2	0
KRI1	49
KRIT1	8
KRR1	569
KRT1	0
KRT10	2
KRT12	1
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	28
KRT18P55	1
KRT19	0
KRT2	1
KRT20	0
KRT222	0
KRT23	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	0
KRT34	0
KRT35	0
KRT36	0
KRT37	0
KRT38	0
KRT39	0
KRT4	0
KRT40	0
KRT42P	35
KRT5	0
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	0
KRT73	6
KRT74	0
KRT75	0
KRT76	0
KRT77	0
KRT78	0
KRT79	0
KRT8	3
KRT80	0
KRT81	0
KRT82	0
KRT83	0
KRT84	0
KRT85	0
KRT86	0
KRT8P41	0
KRT9	0
KRTAP1-1	0
KRTAP1-3	0
KRTAP1-5	0
KRTAP10-1	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP10-12	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP11-1	0
KRTAP12-1	0
KRTAP12-2	0
KRTAP12-3	0
KRTAP12-4	0
KRTAP13-1	0
KRTAP13-2	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	0
KRTAP16-1	0
KRTAP17-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP19-8	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-4	0
KRTAP20-1	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP20-4	0
KRTAP21-1	0
KRTAP21-2	0
KRTAP21-3	0
KRTAP22-1	0
KRTAP22-2	0
KRTAP23-1	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP3-1	0
KRTAP3-2	0
KRTAP3-3	0
KRTAP4-1	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-2	0
KRTAP4-3	0
KRTAP4-4	0
KRTAP4-5	0
KRTAP4-6	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-9	0
KRTAP5-1	2
KRTAP5-10	0
