gene symbol	(count) FRA_49_FW_992
GRK7	0
GRM1	0
GRM2	0
GRM3	8
GRM4	0
GRM5	0
GRM6	59
GRM7	3
GRM8	0
GRN	7
GRP	0
GRPEL1	16
GRPEL2	4
GRPR	0
GRSF1	66
GRTP1	33
GRWD1	10
GRXCR1	0
GRXCR2	0
GSC	0
GSC2	0
GSDMA	33
GSDMB	4
GSDMC	23
GSDMD	18
GSG1	155
GSG1L	0
GSG2	10
GSK3A	35
GSK3B	5
GSN	19
GSPT1	32
GSPT2	0
GSR	19
GSS	2
GSTA1	0
GSTA2	0
GSTA3	0
GSTA4	0
GSTA5	0
GSTA7P	1
GSTCD	19
GSTK1	6
GSTM1	0
GSTM2	15
GSTM2P1	0
GSTM3	106
GSTM4	0
GSTM5	0
GSTO1	12
GSTO2	2
GSTP1	1
GSTT1	0
GSTT2	0
GSTTP1	0
GSTTP2	55
GSTZ1	2
GSX1	0
GSX2	0
GTDC1	0
GTF2A1	4
GTF2A2	0
GTF2B	1
GTF2E1	39
GTF2E2	2
GTF2F1	21
GTF2F2	0
GTF2H1	2
GTF2H2	45
GTF2H2B	44
GTF2H2C	10
GTF2H3	1
GTF2H4	1
GTF2H5	85
GTF2I	4
GTF2IP1	0
GTF2IRD1	6
GTF2IRD2	9
GTF2IRD2B	8
GTF2IRD2P1	2
GTF3A	68
GTF3C1	14
GTF3C2	1
GTF3C3	2
GTF3C4	0
GTF3C5	0
GTF3C6	3
GTPBP1	378
GTPBP10	194
GTPBP2	17
GTPBP3	32
GTPBP4	1
GTPBP6	0
GTPBP8	20
GTSE1	10
GTSF1	1
GTSF1L	0
GUCA1A	1
GUCA1B	24
GUCA1C	0
GUCA2A	0
GUCA2B	0
GUCY1A2	0
GUCY1A3	2
GUCY1B2	2
GUCY1B3	0
GUCY2C	26
GUCY2D	1
GUCY2F	0
GUCY2GP	0
GUF1	41
GUK1	4
GULP1	0
GUSB	6
GUSBP1	8
GUSBP10	0
GUSBP11	3
GUSBP2	4
GUSBP3	73
GUSBP4	0
GUSBP5	1
GUSBP9	0
GVINP1	42
GXYLT1	11
GXYLT2	0
GYG1	4
GYG2	0
GYG2P1	8
GYLTL1B	25
GYPA	1
GYPB	4
GYPC	0
GYPE	20
GYS1	41
GYS2	0
GZF1	94
GZMA	0
GZMB	5
GZMH	0
GZMK	4
GZMM	0
H19	1
H1F0	2
H1FNT	7
H1FOO	2
H1FX	65
H2AFB3	0
H2AFJ	6
H2AFV	49
H2AFX	0
H2AFY	12
H2AFY2	1
H2AFZ	31
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	3
H3F3B	29
H3F3C	0
H6PD	70
HAAO	10
HABP2	0
HABP4	6
HACE1	0
HACL1	1
HADH	2
HADHA	35
HADHB	1
HAGH	5
HAGHL	18
HAL	0
HAMP	0
HAND1	0
HAND2	0
HAO1	0
HAO2	0
HAP1	0
HAPLN1	0
HAPLN2	0
HAPLN3	0
HAPLN4	0
HAR1A	11
HAR1B	0
HARBI1	0
HARS	13
HARS2	0
HAS1	7
HAS2	0
HAS2-AS1	0
HAS3	122
HAT1	2
HAUS1	26
HAUS2	109
HAUS4	6
HAUS5	37
HAUS6	25
HAUS7	0
HAUS8	1
HAVCR1	3
HAVCR2	22
HAX1	0
HBA1	0
HBA2	0
HBB	0
HBBP1	0
HBD	0
HBE1	0
HBEGF	0
HBG1	0
HBG2	0
HBM	0
HBP1	248
HBQ1	2
HBS1L	8
HBZ	0
HCAR1	78
HCAR2	0
HCAR3	0
HCCS	2
HCFC1	10
HCFC1R1	11
HCFC2	6
HCG11	86
HCG18	49
HCG22	44
HCG26	0
HCG27	10
HCG4	7
HCG4B	0
HCG9	1
HCK	5
HCLS1	24
HCN1	0
HCN2	1
HCN3	0
HCN4	0
HCP5	1
HCRT	1
HCRTR1	15
HCRTR2	0
HCST	11
HDAC1	53
HDAC10	25
HDAC11	0
HDAC2	25
HDAC3	1
HDAC4	11
HDAC5	41
HDAC6	1
HDAC7	22
HDAC8	0
HDAC9	0
HDC	1
HDDC2	0
HDDC3	3
HDGF	18
HDGFL1	0
HDGFRP2	16
HDGFRP3	15
HDHD1	3
HDHD2	4
HDHD3	0
HDLBP	22
HDX	0
HEATR1	704
HEATR2	2
HEATR3	36
HEATR4	90
HEATR5A	20
HEATR5B	2
HEATR6	1
HEATR7A	1
HEATR7B1	0
HEATR8-TTC4	53
HEBP1	2
HEBP2	5
HECA	49
HECTD1	93
HECTD2	0
HECTD3	0
HECW1	2
HECW2	0
HEG1	2
HELB	1
HELLS	0
HELQ	5
HELT	0
HELZ	24
HEMGN	0
HEMK1	8
HENMT1	14
HEPACAM	1
HEPACAM2	0
HEPH	0
HEPHL1	13
HEPN1	0
HERC1	19
HERC2	11
HERC2P2	0
HERC2P3	0
HERC2P4	17
HERC2P7	19
HERC2P9	1
HERC3	2
HERC4	2
HERC5	7
HERC6	30
HERPUD1	6
HERPUD2	12
HES1	0
HES2	72
HES3	0
HES4	0
HES5	0
HES6	0
HES7	0
HESX1	0
HEXA	2
HEXB	9
HEXDC	61
HEXIM1	367
HEXIM2	27
HEY1	0
HEY2	0
HEYL	0
HFE	3
HFE2	0
HFM1	0
HGC6.3	1
HGD	0
HGF	0
HGFAC	0
HGS	29
HGSNAT	0
HHAT	2
HHATL	0
HHEX	2
HHIP	1
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	57
HHLA3	25
HIAT1	7
HIATL1	1
HIATL2	2
HIBADH	0
HIBCH	0
HIC1	13
HIC2	3
HIF1A	5
HIF1AN	0
HIF3A	30
HIGD1A	8
HIGD1B	27
HIGD1C	0
HIGD2A	17
HIGD2B	0
HILS1	2
HINFP	2
HINT1	2
HINT2	3
HINT3	47
HIP1	111
HIP1R	32
HIPK1	6
HIPK2	7
HIPK3	10
HIPK4	2
HIRA	2
HIRIP3	20
HIST1H1A	1
HIST1H1B	23
HIST1H1C	109
HIST1H1D	64
HIST1H1E	1142
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	0
HIST1H2AC	16
HIST1H2AE	4
HIST1H2AG	7
HIST1H2AH	3
HIST1H2AJ	0
HIST1H2AK	11
HIST1H2AL	3
HIST1H2AM	3
HIST1H2BA	0
HIST1H2BB	1
HIST1H2BC	18
HIST1H2BD	28
HIST1H2BE	4
HIST1H2BF	4
HIST1H2BG	2
HIST1H2BH	1
HIST1H2BI	10
HIST1H2BJ	2
HIST1H2BK	10
HIST1H2BL	0
HIST1H2BM	0
HIST1H2BN	7
HIST1H2BO	0
HIST1H3A	1
HIST1H3B	3
HIST1H3C	0
HIST1H3D	10
HIST1H3E	0
HIST1H3F	0
HIST1H3G	2
HIST1H3H	3
HIST1H3I	4
HIST1H3J	0
HIST1H4A	3
HIST1H4B	6
HIST1H4C	1
HIST1H4D	1
HIST1H4E	7
HIST1H4F	4
HIST1H4G	0
HIST1H4H	4
HIST1H4I	0
HIST1H4J	0
HIST1H4K	0
HIST1H4L	4
HIST2H2AA4	0
HIST2H2AB	183
HIST2H2AC	31
HIST2H2BA	0
HIST2H2BC	3
HIST2H2BE	20
HIST2H2BF	2
HIST2H3C	0
HIST2H3D	8
HIST2H4A	0
HIST3H2A	2
HIST3H2BB	0
HIST3H3	5
HIST4H4	2
HIVEP1	5
HIVEP2	4
HIVEP3	2
HJURP	37
HK1	1
HK2	28
HK3	5
HKDC1	0
HKR1	1
HLA-A	106
HLA-B	125
HLA-C	124
HLA-DMA	0
HLA-DMB	2
HLA-DOA	20
HLA-DOB	0
HLA-DPA1	271
HLA-DPB1	6
HLA-DPB2	0
HLA-DQA1	14
HLA-DQA2	6
HLA-DQB1	3
HLA-DQB2	0
HLA-DRA	4
HLA-DRB1	8
HLA-DRB5	2
HLA-DRB6	0
HLA-E	97
HLA-F	30
HLA-F-AS1	231
HLA-G	4
HLA-H	36
HLA-J	20
HLA-L	57
HLCS	16
HLF	0
HLTF	22
HLX	12
HM13	83
HMBOX1	6
HMBS	3
HMCN1	1
HMG20A	0
HMG20B	8
HMGA1	27
HMGA1P7	0
HMGA2	1
HMGB1	65
HMGB2	20
HMGB3	14
HMGB3P1	32
HMGB4	0
HMGCL	2
HMGCLL1	0
HMGCR	95
HMGCS1	0
HMGCS2	0
HMGN1	94
HMGN2	85
HMGN2P46	18
HMGN3	3
HMGN4	2
HMGN5	3
HMGXB3	22
HMGXB4	1
HMHA1	131
HMHB1	0
HMMR	0
HMOX1	3
HMOX2	21
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	9
HN1L	5
HNF1A	19
HNF1A-AS1	69
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	11
HNRNPA0	1
HNRNPA1	60
HNRNPA1L2	5
HNRNPA2B1	20
HNRNPA3	146
HNRNPA3P1	3
HNRNPAB	114
HNRNPC	19
HNRNPCL1	0
HNRNPD	3
HNRNPF	8
HNRNPH1	10
HNRNPH3	26
HNRNPK	8
HNRNPKP3	0
HNRNPL	11
HNRNPM	30
HNRNPR	25
HNRNPU	153
HNRNPUL1	71
HNRPDL	17
HNRPLL	4
HOGA1	22
HOMER1	1
HOMER2	0
HOMER3	16
HOMEZ	23
HOOK1	0
HOOK2	0
HOOK3	156
HOPX	2
HORMAD1	1
HORMAD2	0
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	1
HOXA11	0
HOXA13	0
HOXA2	21
HOXA3	2
HOXA4	0
HOXA5	1
HOXA6	0
HOXA7	0
HOXA9	1
HOXB1	0
HOXB13	0
HOXB2	17
HOXB3	46
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	0
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	3
HP1BP3	62
HPCA	0
HPCAL1	1
HPCAL4	2
HPD	4
HPDL	20
HPGD	0
HPGDS	3
HPN	0
HPR	4
HPRT1	0
HPS1	4
HPS3	3
HPS4	10
HPS5	23
HPS6	7
HPSE	64
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	0
HRAS	5
HRASLS	0
HRASLS2	0
HRASLS5	0
HRC	0
HRCT1	0
HRG	0
HRH1	7
HRH2	12
HRH3	2
HRH4	50
HRK	0
HRNR	4
HRSP12	0
HS1BP3	1
HS2ST1	0
HS3ST1	6
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	1
HS3ST4	0
HS3ST5	0
HS3ST6	0
HS6ST1	0
HS6ST2	0
HS6ST3	0
HSBP1	2
HSBP1L1	30
HSCB	25
HSD11B1	5
HSD11B1L	0
HSD11B2	18
HSD17B1	169
HSD17B10	5
HSD17B11	0
HSD17B12	1
HSD17B13	26
HSD17B14	1
HSD17B2	1
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	24
HSD17B7P2	4
HSD17B8	2
HSD3B1	0
HSD3B2	0
HSD3B7	5
HSD3BP4	84
HSD52	0
HSDL1	5
HSDL2	9
HSF1	16
HSF2	9
HSF2BP	0
HSF5	6
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	47
HSP90AA1	16
HSP90AB1	27
HSP90AB4P	0
HSP90B1	51
HSPA12A	0
HSPA12B	39
HSPA13	0
HSPA14	6
HSPA1A	7
HSPA1B	0
HSPA1L	0
HSPA2	0
HSPA4	9
HSPA4L	4
HSPA5	20
HSPA6	4
HSPA7	9
HSPA8	18
HSPA9	1
HSPB1	2
HSPB11	0
HSPB2	4
HSPB3	0
HSPB6	0
HSPB7	0
HSPB8	0
HSPB9	8
HSPBAP1	2
HSPBP1	1
HSPD1	55
HSPE1	77
HSPG2	1
HSPH1	5
HTATIP2	0
HTATSF1	2
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	4
HTR1E	0
HTR1F	0
HTR2A	4
HTR2B	72
HTR2C	0
HTR3A	0
HTR3B	5
HTR3C	0
HTR3D	0
HTR3E	2
HTR4	0
HTR5A	0
HTR6	14
HTR7	0
HTR7P1	15
HTRA1	0
HTRA2	87
HTRA3	0
HTRA4	57
HTT	3
HULC	0
HUNK	43
HUS1	55
HUS1B	0
HUWE1	12
HVCN1	17
HYAL1	20
HYAL2	4
HYAL3	0
HYAL4	12
HYALP1	0
HYDIN	0
HYI	41
HYLS1	31
HYOU1	10
IAH1	15
IAPP	51
IARS	3
IARS2	13
IBA57	124
IBSP	0
IBTK	4
ICA1	1
ICA1L	666
ICAM1	9
ICAM2	2
ICAM3	22
ICAM4	8
ICAM5	1
ICK	4
ICMT	35
ICOS	0
ICOSLG	0
ICT1	0
ID1	0
ID2	8
ID3	1
ID4	0
IDE	0
IDH1	1
IDH2	19
IDH3A	7
IDH3B	4
IDH3G	1
IDI1	9
IDI2	38
IDI2-AS1	118
IDO1	59
IDO2	0
IDS	131
IDUA	3
IER2	16
IER3	3
IER3IP1	0
IER5	9
IER5L	8
IFFO1	12
IFFO2	1
IFI16	13
IFI27	0
IFI27L1	0
IFI27L2	1
IFI30	5
IFI35	7
IFI44	0
IFI44L	0
IFI6	0
IFIH1	3
IFIT1	12
IFIT1B	5
IFIT2	8
IFIT3	71
IFIT5	7
IFITM1	11
IFITM10	0
IFITM2	7
IFITM3	26
IFITM4P	0
IFITM5	10
IFLTD1	21
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	22
IFNAR2	18
IFNB1	2
IFNE	0
IFNG	15
IFNGR1	0
IFNGR2	49
IFNK	45
IFNW1	1
IFRD1	4
IFRD2	1
IFT122	16
IFT140	15
IFT172	14
IFT20	4
IFT27	0
IFT43	0
IFT46	8
IFT52	1
IFT57	4
IFT74	13
IFT80	1
IFT81	4
IFT88	1
IGBP1	12
IGDCC3	1
IGDCC4	0
IGF1	17
IGF1R	6
IGF2BP1	0
IGF2BP2	23
IGF2BP3	44
IGF2R	4
IGFALS	14
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	0
IGFBP5	0
IGFBP6	0
IGFBP7	24
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	1
IGFL4	1
IGFLR1	10
IGFN1	0
IGHMBP2	0
IGJ	2
IGLL1	0
IGLL3P	0
IGLL5	31
IGLON5	3
IGSF1	0
IGSF10	4
IGSF11	15
IGSF21	0
IGSF22	16
IGSF23	0
IGSF3	0
IGSF5	2
IGSF6	50
IGSF8	0
IGSF9	5
IGSF9B	4
IHH	0
IK	47
IKBIP	74
IKBKAP	3
IKBKB	4
IKBKE	2
IKBKG	3
IKZF1	6
IKZF2	2
IKZF3	8
IKZF4	2
IKZF5	2
IL10	53
IL10RA	16
IL10RB	25
IL11	15
IL11RA	0
IL12A	0
IL12B	2
IL12RB1	86
IL12RB2	20
IL13	0
IL13RA1	19
IL13RA2	0
IL15	22
IL15RA	3
IL16	55
IL17A	0
IL17B	2
IL17C	17
IL17D	11
IL17F	0
IL17RA	86
IL17RB	50
IL17RC	19
IL17RD	111
IL17RE	2
IL17REL	3
IL18	19
IL18BP	67
IL18R1	0
IL18RAP	0
IL19	1
IL1A	1
IL1B	0
IL1F10	0
IL1R1	16
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	4
IL1RL2	0
IL1RN	0
IL2	0
IL20	0
IL20RA	0
IL20RB	0
IL21	0
IL21R	15
IL22	1
IL22RA1	0
IL22RA2	0
IL23A	9
IL23R	40
IL24	482
IL25	0
IL26	15
IL27	5
IL27RA	10
IL2RA	5
IL2RB	3
IL2RG	1
IL3	0
IL31	0
IL31RA	14
IL32	14
IL33	0
IL34	6
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	2
IL4I1	39
IL4R	12
IL5	1
IL5RA	0
IL6	0
IL6R	88
IL6ST	3
IL7	8
IL7R	21
IL8	1
IL9	0
IL9R	0
ILDR1	5
ILDR2	1
ILF2	34
ILF3	18
ILK	124
ILKAP	2
ILVBL	0
IMMP1L	49
IMMP2L	0
IMMT	96
IMP3	14
IMP4	3
IMPA1	3
IMPA2	0
IMPACT	6
IMPAD1	27
IMPDH1	162
IMPDH2	227
IMPG1	3
IMPG2	9
INA	0
INADL	192
INCA1	79
INCENP	6
INE2	203
INF2	3
ING1	32
ING2	0
ING3	1
ING4	0
ING5	21
INGX	90
INHA	0
INHBA	0
INHBB	0
INHBC	0
INHBE	9
INMT	69
INO80	3
INO80B	19
INO80C	6
INO80D	15
INO80E	4
INPP1	1
INPP4A	7
INPP4B	5
INPP5A	1
INPP5B	19
INPP5D	5
INPP5E	3
INPP5F	44
INPP5J	0
INPP5K	2
INPPL1	7
INS-IGF2	0
INSC	0
INSIG1	10
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	6
INSM1	1
INSM2	3
INSR	0
INSRR	0
INTS1	7
INTS10	3
INTS12	0
INTS2	21
INTS3	14
INTS4	9
INTS4L2	4
INTS5	5
INTS6	9
INTS7	47
INTS8	4
INTS9	9
INTU	1
INVS	13
IP6K1	23
IP6K2	3
IP6K3	0
IPCEF1	13
IPMK	13
IPO11	0
IPO13	0
IPO4	53
IPO5	2
IPO7	3
IPO8	0
IPO9	150
IPP	13
IPPK	41
IPW	0
IQCA1	0
IQCB1	5
IQCC	149
IQCD	5
IQCE	2
IQCF1	0
IQCF2	5
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	21
IQCH	19
IQCJ	0
IQCK	7
IQGAP1	24
IQGAP2	7
IQGAP3	0
IQSEC1	23
IQSEC2	3
IQSEC3	2
IQUB	0
IRAK1	22
IRAK1BP1	1
IRAK2	27
IRAK3	17
IRAK4	82
IREB2	27
IRF1	220
IRF2	5
IRF2BP1	2
IRF2BP2	27
IRF2BPL	26
IRF3	9
IRF4	5
IRF5	70
IRF6	37
IRF7	55
IRF8	0
IRF9	4
IRG1	1
IRGC	1
IRGM	24
IRGQ	276
IRS1	3
IRS2	12
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	2
IRX5	0
IRX6	0
ISCA1	1
ISCA2	1
ISCU	1
ISG15	5
ISG20	4
ISG20L2	13
ISL1	0
ISL2	0
ISLR	0
ISLR2	7
ISM1	6
ISM2	0
ISOC1	0
ISOC2	0
ISPD	39
ISX	0
ISYNA1	85
ITCH	8
ITFG1	0
ITFG2	9
ITFG3	0
ITGA10	1
ITGA11	9
ITGA2	87
ITGA2B	7
ITGA3	2
ITGA4	20
ITGA5	5
ITGA6	146
ITGA7	1
ITGA8	0
ITGA9	1
ITGAD	0
ITGAE	3
ITGAL	44
ITGAM	6
ITGAV	0
ITGAX	41
ITGB1	32
ITGB1BP1	1
ITGB1BP2	0
ITGB2	97
ITGB3	6
ITGB3BP	10
ITGB4	8
ITGB5	1
ITGB6	0
ITGB7	104
ITGB8	22
ITGBL1	0
ITIH1	1
ITIH2	20
ITIH3	16
ITIH4	2
ITIH5	164
ITK	5
ITLN1	1
ITLN2	0
ITM2A	24
ITM2B	18
ITM2C	2
ITPA	0
ITPK1	29
ITPK1-AS1	92
ITPKA	0
ITPKB	18
ITPKC	6
ITPR1	25
ITPR2	14
ITPR3	61
ITPRIP	2
ITPRIPL1	1
ITPRIPL2	50
ITSN1	4
ITSN2	29
IVD	215
IVL	0
IVNS1ABP	35
IWS1	5
IYD	20
IZUMO1	1
IZUMO2	0
IZUMO4	3
JAG1	29
JAG2	1
JAGN1	0
JAK1	12
JAK2	9
JAK3	84
JAKMIP1	4
JAKMIP2	0
JAKMIP3	3
JAM2	2
JAM3	39
JARID2	74
JAZF1	193
JDP2	6
JHDM1D	5
JKAMP	0
JMJD1C	22
JMJD4	20
JMJD6	140
JMJD7	5
JMJD8	278
JMY	8
JOSD1	86
JOSD2	11
JPH1	0
JPH2	0
JPH3	37
JPX	55
JRK	10
JRKL	2
JSRP1	3
JTB	9
JUN	7
JUNB	61
JUND	38
JUP	0
KAAG1	0
KAL1	0
KALRN	0
KANK1	3
KANK2	31
KANK3	27
KANK4	41
KARS	6
KAT2A	0
KAT2B	3
KAT5	95
KAT6A	27
KAT6B	13
KAT7	5
KAT8	3
KATNA1	43
KATNAL1	31
KATNAL2	91
KATNB1	1
KAZALD1	0
KAZN	1
KBTBD11	7
KBTBD12	73
KBTBD13	2
KBTBD2	4
KBTBD3	3
KBTBD4	93
KBTBD6	82
KBTBD7	12
KBTBD8	2
KC6	0
KCMF1	77
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	81
KCNA4	0
KCNA5	2
KCNA6	13
KCNA7	65
KCNAB1	135
KCNAB2	11
KCNAB3	3
KCNB1	0
KCNB2	0
KCNC1	19
KCNC2	0
KCNC3	0
KCNC4	3
KCND1	5
KCND2	0
KCND3	2
KCNE1	0
KCNE1L	0
KCNE2	0
KCNE3	28
KCNE4	76
KCNF1	0
KCNG1	0
KCNG2	2
KCNG3	0
KCNG4	0
KCNH1	34
KCNH2	2
KCNH3	14
KCNH4	0
KCNH5	0
KCNH6	56
KCNH7	16
KCNH8	1
KCNIP1	0
KCNIP2	2
KCNIP3	0
KCNIP4	62
KCNJ1	39
KCNJ10	7
KCNJ11	57
KCNJ12	0
KCNJ13	242
KCNJ14	1
KCNJ15	1
KCNJ16	0
KCNJ2	0
KCNJ3	0
KCNJ4	0
KCNJ5	95
KCNJ6	0
KCNJ8	0
KCNJ9	24
KCNK1	0
KCNK10	9
KCNK12	2
KCNK13	3
KCNK15	0
KCNK16	0
KCNK17	2
KCNK18	0
KCNK2	28
KCNK3	6
KCNK4	0
KCNK5	0
KCNK6	17
KCNK7	16
KCNK9	0
KCNMA1	0
KCNMB1	1
KCNMB2	4
KCNMB3	57
KCNMB4	0
KCNN1	0
KCNN2	42
KCNN3	32
KCNN4	1
KCNQ1	2
KCNQ1DN	0
KCNQ1OT1	1845
KCNQ2	0
KCNQ3	0
KCNQ4	0
KCNQ5	9
KCNS1	164
KCNS2	12
KCNS3	0
KCNT1	5
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	2
KCP	21
KCTD1	0
KCTD10	9
KCTD11	1
KCTD12	4
KCTD13	0
KCTD14	52
KCTD15	5
KCTD16	0
KCTD17	0
KCTD18	3
KCTD19	4
KCTD2	0
KCTD20	329
KCTD21	9
KCTD3	0
KCTD4	71
KCTD5	0
KCTD6	0
KCTD7	4
KCTD8	0
KCTD9	29
KDELC1	0
KDELC2	52
KDELR1	1
KDELR2	1
KDELR3	167
KDM1A	56
KDM1B	30
KDM2A	5
KDM2B	129
KDM3A	43
KDM3B	12
KDM4A	7
KDM4B	11
KDM4C	17
KDM4D	0
KDM5A	10
KDM5B	4
KDM5C	9
KDM5D	1
KDM6A	8
KDM6B	8
KDR	6
KDSR	66
KEAP1	2
KEL	0
KERA	0
KGFLP1	0
KGFLP2	13
KHDC1	0
KHDC1L	0
KHDRBS1	5
KHDRBS2	3
KHDRBS3	0
KHK	1
KHNYN	348
KHSRP	5
KIAA0020	5
KIAA0040	3
KIAA0087	25
KIAA0100	12
KIAA0101	46
KIAA0125	6
KIAA0141	2
KIAA0146	70
KIAA0195	0
KIAA0196	2
KIAA0226	68
KIAA0232	1
KIAA0247	2
KIAA0319	9
KIAA0319L	70
KIAA0355	75
KIAA0368	2
KIAA0391	3
KIAA0408	28
KIAA0430	9
KIAA0513	36
KIAA0556	1
KIAA0586	1
KIAA0753	0
KIAA0754	22
KIAA0825	8
KIAA0895	11
KIAA0895L	4
KIAA0907	6
KIAA0913	285
KIAA0922	3
KIAA0930	23
KIAA0947	8
KIAA1009	1
KIAA1024	2
KIAA1033	5
KIAA1045	0
KIAA1107	0
KIAA1109	5
KIAA1143	106
KIAA1147	160
KIAA1161	15
KIAA1191	60
KIAA1199	123
KIAA1210	9
KIAA1211	1
KIAA1217	0
KIAA1239	0
KIAA1244	22
KIAA1257	2
KIAA1279	2
KIAA1324	86
KIAA1324L	3
KIAA1328	0
KIAA1377	52
KIAA1407	26
KIAA1429	8
KIAA1430	3
KIAA1432	128
KIAA1456	487
KIAA1462	2
KIAA1467	26
KIAA1468	2
KIAA1522	48
KIAA1524	5
KIAA1549	24
KIAA1586	1
KIAA1598	1
KIAA1614	107
KIAA1644	1
KIAA1656	0
KIAA1671	12
KIAA1683	4
KIAA1704	2
KIAA1715	14
KIAA1731	131
KIAA1737	74
KIAA1751	65
KIAA1755	10
KIAA1804	0
KIAA1841	44
KIAA1875	30
KIAA1908	0
KIAA1919	132
KIAA1958	0
KIAA1967	224
KIAA1984	31
KIAA2013	51
KIAA2018	97
KIAA2022	0
KIAA2026	28
KIDINS220	2
KIF11	47
KIF12	0
KIF13A	2
KIF13B	5
KIF14	22
KIF15	0
KIF16B	0
KIF17	0
KIF18A	0
KIF18B	0
KIF19	0
KIF1A	0
KIF1B	130
KIF1C	76
KIF20A	21
KIF20B	0
KIF21A	0
KIF21B	16
KIF22	8
KIF23	2
KIF24	67
KIF25	0
KIF26A	0
KIF26B	4
KIF27	2
KIF2A	36
KIF2B	0
KIF2C	5
KIF3A	67
KIF3B	34
KIF3C	0
KIF4A	0
KIF4B	0
KIF5A	0
KIF5B	9
KIF5C	0
KIF6	0
KIF7	1
KIF9	13
KIFAP3	1
KIFC1	5
KIFC2	7
KIFC3	4
KIN	0
KIR2DL1	0
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	1
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	0
KIRREL3	11
KISS1	0
KISS1R	4
KIT	1
KITLG	0
KL	0
KLB	199
KLC1	10
KLC2	7
KLC3	8
KLC4	1
KLF1	1
KLF10	2
KLF11	0
KLF12	2
KLF13	27
KLF14	0
KLF15	0
KLF16	2
KLF17	2
KLF2	18
KLF3	13
KLF4	11
KLF5	0
KLF6	7
KLF7	2
KLF8	17
KLF9	17
KLHDC1	0
KLHDC10	1
KLHDC2	96
KLHDC3	2
KLHDC4	4
KLHDC7A	0
KLHDC7B	2
KLHDC8A	2
KLHDC8B	0
KLHDC9	7
KLHL1	0
KLHL10	14
KLHL11	4
KLHL12	55
KLHL13	0
KLHL14	3
KLHL15	3
KLHL17	2
KLHL18	0
KLHL2	0
KLHL20	15
KLHL21	6
KLHL22	2
KLHL24	16
KLHL25	4
KLHL26	0
KLHL28	35
KLHL29	103
KLHL3	1
KLHL30	9
KLHL31	0
KLHL32	15
KLHL33	0
KLHL34	2
KLHL35	6
KLHL36	5
KLHL38	0
KLHL4	0
KLHL5	34
KLHL6	45
KLHL7	1
KLHL8	42
KLHL9	0
KLK1	0
KLK10	11
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	7
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	48
KLRAP1	0
KLRB1	12
KLRC1	0
KLRC2	0
KLRC3	1
KLRD1	408
KLRF1	9
KLRF2	0
KLRG1	19
KLRG2	0
KLRK1	14
KMO	190
KNCN	0
KNDC1	1
KNG1	5
KNTC1	1
KPNA1	143
KPNA2	2
KPNA3	0
KPNA4	36
KPNA5	1
KPNA6	106
KPNA7	0
KPNB1	11
KPRP	0
KPTN	0
KRAS	174
KRBA1	2
KRBA2	8
KRBOX1	0
KRCC1	6
KREMEN1	218
KREMEN2	2
KRI1	93
KRIT1	18
KRR1	1060
KRT1	0
KRT10	3
KRT12	1
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	49
