gene symbol	(count) FRA_45_FA_377
C12orf28	0
C12orf29	45
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	1
C12orf42	0
C12orf43	5
C12orf44	0
C12orf45	0
C12orf49	2
C12orf5	144
C12orf50	0
C12orf52	5
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	2
C12orf60	0
C12orf61	82
C12orf63	0
C12orf65	82
C12orf66	0
C12orf68	0
C12orf71	7
C12orf73	13
C12orf74	0
C12orf75	2
C12orf76	10
C12orf77	36
C13orf35	3
C14orf1	15
C14orf105	85
C14orf119	5
C14orf132	34
C14orf142	1
C14orf159	1
C14orf166	1
C14orf166B	2
C14orf169	0
C14orf177	0
C14orf178	45
C14orf180	0
C14orf182	44
C14orf183	3
C14orf2	0
C14orf23	14
C14orf28	2
C14orf37	1
C14orf39	0
C14orf64	7
C14orf79	5
C14orf80	5
C14orf93	1
C15orf26	0
C15orf27	46
C15orf32	0
C15orf37	59
C15orf39	4
C15orf40	117
C15orf41	0
C15orf43	1
C15orf48	0
C15orf52	24
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	8
C15orf59	0
C15orf60	22
C15orf61	5
C15orf62	93
C16orf11	2
C16orf13	2
C16orf3	3
C16orf45	11
C16orf46	0
C16orf52	4
C16orf54	9
C16orf55	0
C16orf58	4
C16orf59	1
C16orf62	41
C16orf70	27
C16orf71	27
C16orf72	6
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	4
C16orf87	2
C16orf89	12
C16orf90	0
C16orf91	2
C16orf92	0
C16orf93	3
C16orf95	0
C17orf100	31
C17orf102	1
C17orf103	65
C17orf104	24
C17orf105	1
C17orf107	19
C17orf47	0
C17orf50	3
C17orf51	0
C17orf53	4
C17orf58	7
C17orf59	7
C17orf62	46
C17orf64	0
C17orf65	60
C17orf66	3
C17orf67	0
C17orf70	15
C17orf72	556
C17orf74	0
C17orf75	115
C17orf77	58
C17orf78	6
C17orf80	3
C17orf82	0
C17orf85	4
C17orf89	0
C17orf96	0
C17orf97	11
C17orf98	1
C17orf99	0
C18orf21	5
C18orf23	0
C18orf25	0
C18orf32	63
C18orf42	0
C18orf54	1
C18orf56	2
C18orf61	0
C18orf63	0
C18orf8	104
C19orf10	3
C19orf12	6
C19orf18	0
C19orf24	0
C19orf25	2
C19orf26	0
C19orf33	0
C19orf35	122
C19orf38	1
C19orf40	22
C19orf43	10
C19orf44	51
C19orf45	0
C19orf47	1
C19orf48	6
C19orf52	0
C19orf53	0
C19orf54	19
C19orf55	1
C19orf57	0
C19orf59	3
C19orf60	2
C19orf66	2
C19orf67	7
C19orf68	5
C19orf69	0
C19orf70	3
C19orf71	42
C19orf73	7
C19orf77	5
C1D	14
C1GALT1	15
C1GALT1C1	0
C1QA	1
C1QB	0
C1QBP	31
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	70
C1QL4	0
C1QTNF1	0
C1QTNF2	20
C1QTNF4	0
C1QTNF6	38
C1QTNF7	55
C1QTNF8	0
C1QTNF9	1
C1QTNF9B	0
C1R	0
C1RL	40
C1S	0
C1orf100	4
C1orf101	2
C1orf105	2
C1orf106	5
C1orf109	1
C1orf110	0
C1orf111	0
C1orf112	49
C1orf115	0
C1orf116	0
C1orf122	15
C1orf123	13
C1orf127	0
C1orf131	1
C1orf140	41
C1orf141	7
C1orf146	11
C1orf158	0
C1orf159	1
C1orf162	2
C1orf168	0
C1orf170	2
C1orf172	4
C1orf173	0
C1orf174	43
C1orf177	2
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	53
C1orf194	6
C1orf198	0
C1orf200	121
C1orf204	31
C1orf21	2
C1orf210	33
C1orf213	1
C1orf216	1
C1orf220	23
C1orf222	0
C1orf226	1
C1orf227	0
C1orf228	2
C1orf229	16
C1orf27	0
C1orf35	10
C1orf43	3
C1orf50	2
C1orf51	0
C1orf52	7
C1orf53	0
C1orf54	0
C1orf56	716
C1orf61	0
C1orf63	8
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	36
C1orf85	4
C1orf86	40
C1orf87	0
C1orf94	0
C1orf95	44
C2	0
C20orf112	88
C20orf141	0
C20orf144	2
C20orf166	0
C20orf173	18
C20orf194	1
C20orf195	2
C20orf196	0
C20orf197	0
C20orf201	1
C20orf202	0
C20orf203	32
C20orf26	0
C20orf27	1
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	86
C21orf33	10
C21orf37	2
C21orf49	6
C21orf54	0
C21orf58	7
C21orf59	0
C21orf62	270
C21orf67	96
C21orf88	0
C21orf90	0
C22orf15	67
C22orf23	85
C22orf24	6
C22orf26	20
C22orf31	0
C22orf34	1
C22orf39	6
C22orf42	0
C22orf43	1
C22orf46	1
C2CD2	33
C2CD2L	5
C2CD3	0
C2CD4A	18
C2CD4B	0
C2CD4C	0
C2CD4D	13
C2orf15	71
C2orf16	26
C2orf27A	0
C2orf27B	0
C2orf40	1
C2orf42	0
C2orf43	3
C2orf44	4
C2orf47	1
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	7
C2orf57	0
C2orf61	1
C2orf62	19
C2orf66	0
C2orf68	27
C2orf69	7
C2orf70	0
C2orf71	6
C2orf72	0
C2orf73	3
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	15
C2orf82	0
C2orf83	21
C2orf88	121
C3	0
C3AR1	4
C3P1	0
C3orf14	0
C3orf17	205
C3orf18	21
C3orf20	0
C3orf22	0
C3orf27	28
C3orf30	3
C3orf33	33
C3orf35	0
C3orf36	0
C3orf37	6
C3orf38	0
C3orf43	0
C3orf49	24
C3orf52	6
C3orf55	0
C3orf56	0
C3orf58	3
C3orf62	49
C3orf65	1
C3orf67	0
C3orf70	24
C3orf72	42
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4orf17	0
C4orf19	82
C4orf21	0
C4orf22	0
C4orf26	29
C4orf27	0
C4orf29	3
C4orf3	21
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	11
C4orf42	7
C4orf45	2
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	3
C5AR1	4
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	49
C5orf25	3
C5orf27	16
C5orf28	33
C5orf30	0
C5orf34	12
C5orf38	0
C5orf42	1
C5orf45	36
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	1
C5orf54	0
C5orf55	32
C5orf56	846
C5orf58	51
C5orf60	7
C5orf63	1
C5orf64	20
C6	0
C6orf1	4
C6orf10	18
C6orf106	4
C6orf118	0
C6orf120	176
C6orf123	21
C6orf132	23
C6orf136	38
C6orf141	0
C6orf147	20
C6orf15	0
C6orf163	0
C6orf164	1
C6orf165	0
C6orf170	34
C6orf195	0
C6orf201	33
C6orf203	2
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	3
C6orf25	19
C6orf47	2
C6orf48	0
C6orf52	1
C6orf57	0
C6orf58	1
C6orf62	22
C6orf70	0
C6orf89	18
C6orf99	2
C7	21
C7orf10	0
C7orf13	0
C7orf25	2
C7orf26	0
C7orf31	1
C7orf33	0
C7orf34	0
C7orf41	3
C7orf43	86
C7orf49	235
C7orf50	0
C7orf55	5
C7orf57	5
C7orf60	1
C7orf61	0
C7orf62	0
C7orf63	6
C7orf65	27
C7orf66	0
C7orf69	0
C7orf71	20
C7orf72	0
C8A	0
C8B	0
C8G	4
C8orf22	0
C8orf31	46
C8orf33	107
C8orf34	0
C8orf37	22
C8orf4	0
C8orf42	1
C8orf44	54
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	3
C8orf56	0
C8orf58	7
C8orf59	56
C8orf74	0
C8orf76	0
C8orf86	32
C9	0
C9orf102	35
C9orf106	0
C9orf114	34
C9orf116	2
C9orf117	23
C9orf123	1
C9orf129	0
C9orf131	115
C9orf135	0
C9orf139	81
C9orf142	0
C9orf152	2
C9orf153	0
C9orf156	1
C9orf16	3
C9orf163	4
C9orf169	1
C9orf170	0
C9orf171	2
C9orf172	1
C9orf173	4
C9orf24	1
C9orf3	34
C9orf37	42
C9orf40	1
C9orf41	2
C9orf43	0
C9orf47	26
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	25
C9orf66	142
C9orf69	3
C9orf72	2
C9orf78	71
C9orf84	107
C9orf85	50
C9orf89	0
C9orf9	0
C9orf91	30
C9orf96	72
CA1	4
CA10	0
CA11	11
CA12	18
CA13	25
CA14	86
CA2	1
CA3	0
CA4	0
CA5A	5
CA5B	86
CA5BP1	0
CA6	91
CA7	0
CA8	0
CA9	0
CAB39	26
CAB39L	1
CABIN1	6
CABLES1	8
CABLES2	39
CABP1	0
CABP2	0
CABP4	143
CABP5	4
CABP7	65
CABS1	0
CABYR	7
CACHD1	0
CACNA1A	4
CACNA1B	0
CACNA1C	42
CACNA1D	0
CACNA1E	0
CACNA1F	2
CACNA1G	0
CACNA1H	1
CACNA1I	6
CACNA1S	0
CACNA2D1	0
CACNA2D2	44
CACNA2D3	0
CACNA2D4	39
CACNB1	3
CACNB2	184
CACNB3	2
CACNB4	0
CACNG1	7
CACNG2	0
CACNG3	0
CACNG4	6
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	146
CACYBP	91
CAD	2
CADM1	0
CADM2	1
CADM3	0
CADM4	4
CADPS	0
CADPS2	0
CAGE1	5
CALB1	49
CALB2	0
CALCA	2
CALCB	0
CALCOCO1	6
CALCOCO2	17
CALCR	0
CALCRL	0
CALD1	17
CALHM1	8
CALHM2	13
CALHM3	0
CALM1	6
CALM2	62
CALM3	16
CALML3	0
CALML4	364
CALML5	0
CALML6	0
CALN1	19
CALR	49
CALR3	0
CALU	29
CALY	0
CAMK1	77
CAMK1D	89
CAMK1G	0
CAMK2A	0
CAMK2B	0
CAMK2D	1
CAMK2G	5
CAMK2N1	0
CAMK2N2	4
CAMK4	2
CAMKK1	1
CAMKK2	29
CAMKMT	0
CAMKV	0
CAMLG	28
CAMP	0
CAMSAP1	4
CAMTA1	2
CAMTA2	14
CAND1	1
CAND2	74
CANT1	2
CANX	32
CAP1	36
CAP2	0
CAPG	2
CAPN1	18
CAPN10	1
CAPN11	0
CAPN12	119
CAPN13	0
CAPN14	0
CAPN2	70
CAPN3	21
CAPN5	0
CAPN6	0
CAPN7	55
CAPN8	0
CAPN9	0
CAPNS1	2
CAPNS2	0
CAPRIN1	8
CAPRIN2	1
CAPS	12
CAPS2	0
CAPSL	0
CAPZA1	8
CAPZA2	0
CAPZA3	0
CAPZB	2
CARD10	0
CARD11	8
CARD14	66
CARD16	1
CARD17	0
CARD18	0
CARD6	35
CARD8	68
CARD9	10
CARHSP1	74
CARKD	20
CARM1	43
CARNS1	34
CARS	3
CARS2	16
CARTPT	0
CASC1	9
CASC2	0
CASC3	11
CASC4	27
CASC5	0
CASD1	2
CASK	3
CASKIN1	100
CASKIN2	15
CASP1	1
CASP10	53
CASP12	0
CASP14	7
CASP2	62
CASP3	0
CASP4	0
CASP5	0
CASP6	138
CASP7	1
CASP8	61
CASP8AP2	3
CASP9	0
CASQ1	3
CASQ2	1
CASR	1
CASS4	7
CAST	199
CASZ1	15
CAT	2
CATSPER1	0
CATSPER2	8
CATSPER2P1	39
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	2
CAV1	0
CAV2	32
CAV3	0
CBFA2T2	108
CBFA2T3	1
CBFB	10
CBL	9
CBLB	1
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	1
CBLN4	0
CBR1	0
CBR3	6
CBR4	0
CBS	9
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	31
CBX2	0
CBX3	7
CBX4	14
CBX5	79
CBX6	3
CBX7	3
CBX8	0
CBY1	3
CBY3	9
CC2D1A	7
CC2D1B	69
CC2D2A	445
CC2D2B	29
CCAR1	8
CCBE1	65
CCBL1	4
CCBL2	17
CCBP2	68
CCDC101	6
CCDC102A	1
CCDC102B	0
CCDC103	0
CCDC104	38
CCDC105	0
CCDC106	0
CCDC107	4
CCDC108	0
CCDC109B	11
CCDC11	0
CCDC110	0
CCDC111	3
CCDC112	0
CCDC113	45
CCDC114	8
CCDC115	1
CCDC116	0
CCDC117	16
CCDC12	4
CCDC120	48
CCDC121	25
CCDC122	18
CCDC124	33
CCDC125	79
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	1
CCDC130	5
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	0
CCDC137	19
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	10
CCDC144A	0
CCDC144B	240
CCDC144NL	1
CCDC146	2
CCDC147	0
CCDC148	27
CCDC149	1
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	4
CCDC153	0
CCDC154	4
CCDC155	0
CCDC157	73
CCDC158	1
CCDC159	1
CCDC160	0
CCDC162P	0
CCDC163P	12
CCDC166	0
CCDC167	8
CCDC17	5
CCDC18	53
CCDC19	0
CCDC22	3
CCDC23	12
CCDC24	0
CCDC25	2
CCDC27	3
CCDC28A	0
CCDC28B	43
CCDC3	0
CCDC30	35
CCDC33	0
CCDC34	0
CCDC36	12
CCDC37	25
CCDC38	18
CCDC39	225
CCDC40	0
CCDC41	51
CCDC42	0
CCDC42B	113
CCDC43	3
CCDC47	3
CCDC50	9
CCDC51	0
CCDC53	0
CCDC54	3
CCDC57	5
CCDC58	5
CCDC59	12
CCDC6	4
CCDC60	0
CCDC61	1
CCDC62	0
CCDC63	0
CCDC64	17
CCDC64B	2
CCDC65	13
CCDC66	69
CCDC67	4
CCDC68	3
CCDC69	37
CCDC7	6
CCDC70	0
CCDC71	4
CCDC73	487
CCDC74A	0
CCDC74B	0
CCDC77	39
CCDC78	34
CCDC79	0
CCDC8	10
CCDC80	11
CCDC81	0
CCDC82	8
CCDC83	0
CCDC84	254
CCDC85A	0
CCDC85B	4
CCDC85C	97
CCDC86	9
CCDC87	0
CCDC88A	35
CCDC88B	22
CCDC88C	17
CCDC89	0
CCDC9	9
CCDC90B	6
CCDC91	0
CCDC92	4
CCDC93	2
CCDC94	1
CCDC96	8
CCDC97	82
CCHCR1	2
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	1
CCL14	2
CCL16	20
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	44
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	5
CCL28	24
CCL3	6
CCL3L1	0
CCL3L3	0
CCL4	3
CCL4L2	0
CCL5	93
CCL7	0
CCL8	0
CCM2	7
CCNA1	0
CCNA2	87
CCNB1	0
CCNB1IP1	4
CCNB2	7
CCNB3	0
CCNC	30
CCND1	7
CCND2	5
CCND3	7
CCNDBP1	0
CCNE1	0
CCNE2	98
CCNF	7
CCNG1	7
CCNG2	1
CCNH	28
CCNI	15
CCNI2	5
CCNJ	64
CCNJL	2
CCNK	8
CCNL1	50
CCNL2	2
CCNO	0
CCNT1	0
CCNT2	2
CCNY	1
CCNYL1	19
CCP110	21
CCPG1	117
CCR1	0
CCR10	0
CCR2	3
CCR3	1
CCR4	0
CCR5	3
CCR6	104
CCR7	0
CCR8	4
CCR9	45
CCRL1	34
CCRL2	0
CCRN4L	91
CCS	1
CCT2	0
CCT3	7
CCT4	3
CCT5	1
CCT6A	4
CCT6B	0
CCT6P1	9
CCT6P3	40
CCT7	10
CCT8	40
CCT8L2	0
CCZ1	0
CD101	2
CD109	35
CD14	33
CD151	17
CD160	71
CD163	1
CD163L1	0
CD164	6
CD164L2	0
CD177	0
CD180	2
CD19	2
CD1A	0
CD1B	0
CD1C	0
CD1D	3
CD1E	0
CD2	2
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	24
CD22	4
CD226	5
CD244	60
CD247	8
CD248	0
CD27	32
CD274	1
CD276	0
CD28	16
CD2AP	12
CD2BP2	22
CD300A	7
CD300C	2
CD300E	31
CD300LB	12
CD300LD	0
CD300LF	2
CD300LG	22
CD302	477
CD320	0
CD33	0
CD34	0
CD36	20
CD37	21
CD38	0
CD3D	0
CD3E	4
CD3EAP	238
CD3G	11
CD4	4
CD40	1
CD40LG	37
CD44	11
CD46	40
CD47	0
CD48	4
CD5	35
CD52	9
CD53	5
CD55	0
CD58	0
CD59	1
CD5L	0
CD6	11
CD63	3
CD68	55
CD69	5
CD7	4
CD70	0
CD72	12
CD74	97
CD79A	9
CD79B	3
CD80	8
CD81	2
CD82	16
CD83	0
CD84	119
CD86	3
CD8A	11
CD8B	6
CD9	0
CD93	8
CD96	13
CD97	5
CD99	0
CD99L2	20
CD99P1	0
CDA	0
CDADC1	3
CDAN1	42
CDC123	4
CDC14A	2
CDC14B	1
CDC14C	15
CDC16	14
CDC20	11
CDC20B	1
CDC23	0
CDC25A	0
CDC25B	10
CDC25C	0
CDC26	11
CDC27	3
CDC34	0
CDC37	19
CDC37L1	27
CDC40	55
CDC42	30
CDC42BPA	6
CDC42BPB	5
CDC42BPG	2
CDC42EP1	0
CDC42EP2	0
CDC42EP3	68
CDC42EP4	0
CDC42EP5	0
CDC42SE1	15
CDC42SE2	85
CDC45	0
CDC5L	1
CDC6	17
CDC7	0
CDC73	1
CDCA2	0
CDCA3	0
CDCA4	2
CDCA5	1
CDCA7	1
CDCA7L	3
CDCA8	0
CDCP1	31
CDCP2	0
CDH1	15
CDH10	1
CDH11	0
CDH12	53
CDH13	10
CDH15	0
CDH16	0
CDH17	4
CDH18	0
CDH19	0
CDH2	0
CDH20	5
CDH22	0
CDH23	270
CDH24	0
CDH26	1
CDH3	0
CDH4	1
CDH5	0
CDH6	14
CDH7	0
CDH8	0
CDH9	0
CDHR1	1
CDHR2	8
CDHR3	28
CDHR4	0
CDHR5	54
CDIPT	4
CDK1	0
CDK10	20
CDK11A	12
CDK11B	4
CDK12	13
CDK13	20
CDK14	0
CDK15	0
CDK16	7
CDK17	22
CDK18	0
CDK19	12
CDK2	0
CDK20	0
CDK2AP1	2
CDK2AP2	0
CDK4	28
CDK5	0
CDK5R1	0
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	2
CDK5RAP3	0
CDK6	1
CDK7	3
CDK8	1
CDK9	2
CDKAL1	51
CDKL1	30
CDKL2	0
CDKL3	1
CDKL4	0
CDKL5	0
CDKN1A	1
CDKN1B	14
CDKN1C	2
CDKN2A	0
CDKN2AIP	3
CDKN2AIPNL	43
CDKN2B	30
CDKN2B-AS1	19
CDKN2C	2
CDKN2D	2
CDKN3	7
CDNF	0
CDO1	0
CDON	41
CDR1	4
CDR2	9
CDR2L	0
CDRT1	1
CDRT15	0
CDRT15L2	2
CDRT4	71
CDRT7	1
CDS1	1
CDS2	0
CDSN	0
CDT1	81
CDV3	19
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	14
CDYL2	0
CEACAM1	12
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	1
CEACAM22P	160
CEACAM3	0
CEACAM4	0
CEACAM5	45
CEACAM6	0
CEACAM7	0
CEACAM8	47
CEBPA	3
CEBPB	25
CEBPD	39
CEBPE	0
CEBPG	8
CEBPZ	69
CECR1	29
CECR2	3
CECR3	0
CECR5	2
CECR5-AS1	0
CECR6	9
CECR7	0
CEL	1
CELA1	0
CELA2A	2
CELA2B	5
CELA3A	0
CELA3B	0
CELF1	2
CELF2	6
CELF3	17
CELF4	5
CELF5	0
CELF6	0
CELP	0
CELSR1	7
CELSR2	0
CELSR3	0
CEMP1	106
CEND1	22
CENPA	0
CENPB	6
CENPBD1	80
CENPC1	20
CENPE	0
CENPF	1
CENPH	8
CENPI	0
CENPJ	5
CENPK	2
CENPL	11
CENPM	0
CENPN	81
CENPO	100
CENPP	53
CENPQ	0
CENPT	5
CENPV	29
CENPW	0
CEP104	112
CEP112	0
CEP120	1
CEP128	0
CEP135	44
CEP152	0
CEP164	6
CEP170	1
CEP170P1	0
CEP19	71
CEP192	1
CEP250	112
CEP290	22
CEP350	7
CEP44	44
CEP55	0
CEP57	38
CEP57L1	5
CEP63	14
CEP68	379
CEP70	0
CEP72	2
CEP76	2
CEP78	0
CEP85	66
CEP89	0
CEP95	12
CEP97	0
CEPT1	377
CER1	0
CERCAM	0
CERK	37
CERKL	1646
CERS2	6
CERS3	0
CERS4	1
CERS5	80
CERS6	0
CES1	1
CES1P1	0
CES1P2	0
CES2	27
CES3	139
CES4A	2
CES5A	0
CES5AP1	1
CETN1	0
CETN2	0
CETN3	1
CETN4P	0
CETP	17
CFB	39
CFC1	0
CFC1B	0
CFD	10
CFDP1	5
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	7
CFL1P1	26
CFL2	0
CFLAR	790
CFLAR-AS1	448
CFP	2
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	1
CGGBP1	27
CGN	0
CGNL1	25
CGREF1	36
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	39
CHAD	16
CHADL	14
CHAF1A	1
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	1
CHCHD2	9
CHCHD3	3
CHCHD4	0
CHCHD5	1
CHCHD6	0
CHCHD7	0
CHD1	5
CHD1L	4
CHD2	44
CHD3	37
CHD4	23
CHD5	3
CHD6	112
CHD7	6
CHD8	7
CHD9	6
CHDH	18
CHEK1	40
CHEK2	0
CHERP	6
CHFR	4
CHGA	32
CHGB	0
CHI3L1	1
CHI3L2	0
CHIA	0
CHIC1	1
CHIC2	2
CHID1	4
CHIT1	0
CHKA	124
CHL1	0
CHM	38
CHML	29
CHMP1A	0
CHMP1B	65
CHMP2A	4
CHMP2B	0
CHMP4A	2
CHMP4B	5
CHMP4C	17
CHMP5	5
CHMP6	2
CHMP7	2
CHN1	0
CHN2	2
CHODL	0
CHORDC1	7
CHP2	46
CHPF	0
CHPF2	4
CHPT1	3
CHRAC1	11
CHRD	0
CHRDL1	1
CHRDL2	2
CHRFAM7A	1
CHRM1	0
CHRM2	0
CHRM3	146
CHRM4	0
CHRM5	12
CHRNA1	0
CHRNA10	0
CHRNA2	68
CHRNA3	8
CHRNA4	0
CHRNA5	68
CHRNA6	0
CHRNA7	17
CHRNA9	0
CHRNB1	145
CHRNB2	92
CHRNB3	0
CHRNB4	9
CHRND	8
CHRNE	88
CHRNG	103
CHST1	0
CHST10	0
CHST11	20
CHST12	7
CHST13	0
CHST14	0
CHST15	1
CHST2	9
CHST3	2
CHST4	1
CHST5	10
CHST6	164
CHST7	4
CHST8	0
CHST9	0
CHSY1	0
CHSY3	0
CHTF18	1
CHTF8	8
CHTOP	10
CHUK	12
CHURC1	168
CIAO1	75
CIAPIN1	0
CIB1	7
CIB2	0
CIB3	1
CIB4	0
CIC	6
CIDEA	0
CIDEB	246
CIDEC	0
CIDECP	1
CIITA	41
CILP	0
CILP2	0
CINP	0
CIR1	6
CIRBP	27
CIRH1A	0
CISD1	0
CISD2	34
CISD3	1
CISH	2
CIT	1
CITED1	0
CITED2	6
CITED4	0
CIZ1	11
CKAP2	0
CKAP2L	0
CKAP4	3
CKAP5	4
CKB	4
CKLF	2
CKM	7
CKMT1A	0
CKMT1B	0
CKMT2	38
CKS1B	11
CKS2	2
CLASP1	0
CLASP2	1
CLASRP	7
CLC	0
CLCA1	2
CLCA2	0
CLCA3P	10
CLCA4	1
CLCC1	128
CLCF1	14
CLCN1	0
CLCN2	6
CLCN3	2
CLCN4	0
CLCN5	16
CLCN6	4
CLCN7	6
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	1
CLDN11	27
CLDN12	1
CLDN14	0
CLDN15	2
CLDN16	33
CLDN17	0
CLDN18	8
CLDN19	31
CLDN2	3
CLDN20	47
CLDN22	18
CLDN23	1
CLDN24	0
CLDN25	1
CLDN3	1
CLDN4	6
CLDN5	0
CLDN6	5
CLDN7	4
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	2
CLEC10A	0
CLEC11A	0
CLEC12A	12
CLEC12B	0
CLEC14A	0
CLEC16A	2
CLEC17A	0
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	111
CLEC2A	0
CLEC2B	56
CLEC2D	70
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	0
CLEC4D	0
CLEC4E	13
CLEC4F	0
CLEC4G	0
CLEC4GP1	76
CLEC4M	0
CLEC5A	1
CLEC6A	0
CLEC7A	30
CLEC9A	3
CLECL1	5
CLGN	0
CLIC1	4
CLIC2	0
CLIC3	3
CLIC4	1
CLIC5	0
CLIC6	1
CLINT1	10
CLIP1	7
CLIP2	3
CLIP3	21
CLIP4	2
CLK1	6
CLK2	1
CLK2P	0
CLK3	38
CLK4	5
CLLU1	0
CLLU1OS	0
CLMN	83
CLMP	44
CLN3	3
CLN5	141
CLN6	2
CLN8	120
CLNK	1
CLNS1A	0
CLOCK	83
CLP1	0
CLPB	0
CLPP	1
CLPS	0
CLPTM1	8
CLPTM1L	0
CLPX	3
CLRN1	2
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	73
CLSTN1	276
CLSTN2	0
CLSTN3	0
CLTA	7
CLTB	6
CLTC	97
CLTCL1	0
CLU	20
CLUAP1	41
CLUL1	0
CLVS1	27
CLVS2	0
CLYBL	0
CMA1	2
CMAHP	0
CMAS	0
CMBL	58
CMC1	1
CMIP	4
CMKLR1	0
CMPK1	7
CMPK2	1
CMTM2	2
CMTM3	14
CMTM4	47
CMTM5	0
CMTM6	66
CMTM7	2
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	46
CNDP1	1
CNDP2	4
CNFN	0
CNGA1	16
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	18
CNGB3	8
CNIH	0
CNIH2	2
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	5
CNKSR3	0
CNN1	0
CNN2	20
CNN3	1
CNNM1	25
CNNM2	17
CNNM3	145
CNNM4	19
CNOT1	50
CNOT10	1
CNOT2	12
CNOT3	20
CNOT4	0
CNOT6	1
CNOT6L	0
CNOT7	152
CNOT8	0
CNP	405
CNPPD1	1
CNPY1	0
CNPY2	38
CNPY3	17
CNPY4	24
CNR1	0
CNR2	0
CNRIP1	12
CNST	4
CNTD1	368
CNTD2	0
CNTFR	0
CNTLN	31
CNTN1	0
CNTN2	27
CNTN3	0
CNTN4	24
CNTN5	0
CNTN6	0
CNTNAP1	109
CNTNAP2	32
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	97
CNTROB	0
COA5	98
COASY	1
COBL	0
COBLL1	2
COCH	62
COG1	116
COG2	1
COG3	0
COG4	4
COG5	473
COG6	10
COG7	6
COIL	19
COL10A1	171
COL11A1	2
COL11A2	1
COL12A1	0
COL13A1	0
COL14A1	1
COL15A1	0
COL16A1	1
COL17A1	47
COL18A1	66
COL19A1	4
COL1A1	1
COL1A2	0
COL20A1	0
COL21A1	1
COL22A1	0
COL23A1	1
COL24A1	0
COL25A1	0
COL27A1	1
COL28A1	0
COL2A1	5
COL3A1	0
COL4A1	1
COL4A2	1
COL4A3	15
COL4A3BP	1
COL4A4	128
COL4A5	0
COL4A6	3
COL5A1	0
COL5A2	0
COL5A3	1
COL6A1	1
COL6A2	4
COL6A3	1
COL6A4P1	0
COL6A4P2	9
COL6A5	0
COL6A6	5
COL7A1	0
COL8A1	0
COL8A2	28
COL9A1	2
COL9A2	3
COL9A3	5
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	2
COMMD1	0
COMMD10	2
COMMD2	36
