gene symbol	(count) NOR_46_MA_288
HES2	52
HES3	0
HES4	0
HES5	1
HES6	0
HES7	0
HESX1	0
HEXA	0
HEXB	14
HEXDC	39
HEXIM1	275
HEXIM2	18
HEY1	0
HEY2	0
HEYL	0
HFE	3
HFE2	2
HFM1	0
HGC6.3	0
HGD	0
HGF	0
HGFAC	0
HGS	21
HGSNAT	0
HHAT	1
HHATL	0
HHEX	3
HHIP	0
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	30
HHLA3	13
HIAT1	15
HIATL1	0
HIATL2	3
HIBADH	0
HIBCH	0
HIC1	5
HIC2	0
HIF1A	2
HIF1AN	0
HIF3A	23
HIGD1A	7
HIGD1B	12
HIGD1C	1
HIGD2A	11
HIGD2B	0
HILS1	0
HINFP	0
HINT1	2
HINT2	0
HINT3	45
HIP1	86
HIP1R	36
HIPK1	1
HIPK2	4
HIPK3	7
HIPK4	4
HIRA	2
HIRIP3	14
HIST1H1A	1
HIST1H1B	11
HIST1H1C	73
HIST1H1D	52
HIST1H1E	811
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	0
HIST1H2AC	6
HIST1H2AE	4
HIST1H2AG	4
HIST1H2AH	0
HIST1H2AJ	0
HIST1H2AK	12
HIST1H2AL	5
HIST1H2AM	0
HIST1H2BA	0
HIST1H2BB	0
HIST1H2BC	13
HIST1H2BD	19
HIST1H2BE	3
HIST1H2BF	2
HIST1H2BG	0
HIST1H2BH	1
HIST1H2BI	1
HIST1H2BJ	2
HIST1H2BK	6
HIST1H2BL	0
HIST1H2BM	0
HIST1H2BN	2
HIST1H2BO	2
HIST1H3A	1
HIST1H3B	0
HIST1H3C	0
HIST1H3D	11
HIST1H3E	2
HIST1H3F	2
HIST1H3G	0
HIST1H3H	2
HIST1H3I	0
HIST1H3J	0
HIST1H4A	1
HIST1H4B	2
HIST1H4C	0
HIST1H4D	0
HIST1H4E	4
HIST1H4F	2
HIST1H4G	0
HIST1H4H	5
HIST1H4I	0
HIST1H4J	1
HIST1H4K	0
HIST1H4L	0
HIST2H2AA4	0
HIST2H2AB	94
HIST2H2AC	22
HIST2H2BA	0
HIST2H2BC	1
HIST2H2BE	21
HIST2H2BF	4
HIST2H3C	0
HIST2H3D	3
HIST2H4A	0
HIST3H2A	1
HIST3H2BB	2
HIST3H3	1
HIST4H4	0
HIVEP1	2
HIVEP2	4
HIVEP3	0
HJURP	15
HK1	5
HK2	29
HK3	2
HKDC1	0
HKR1	0
HLA-A	55
HLA-B	104
HLA-C	56
HLA-DMA	2
HLA-DMB	0
HLA-DOA	8
HLA-DOB	0
HLA-DPA1	241
HLA-DPB1	3
HLA-DPB2	0
HLA-DQA1	2
HLA-DQA2	1
HLA-DQB1	0
HLA-DQB2	0
HLA-DRA	6
HLA-DRB1	4
HLA-DRB5	1
HLA-DRB6	1
HLA-E	56
HLA-F	29
HLA-F-AS1	169
HLA-G	1
HLA-H	16
HLA-J	45
HLA-L	39
HLCS	15
HLF	0
HLTF	10
HLX	4
HM13	76
HMBOX1	7
HMBS	7
HMCN1	0
HMG20A	0
HMG20B	1
HMGA1	22
HMGA1P7	0
HMGA2	1
HMGB1	44
HMGB2	14
HMGB3	5
HMGB3P1	19
HMGB4	0
HMGCL	2
HMGCLL1	0
HMGCR	40
HMGCS1	0
HMGCS2	0
HMGN1	63
HMGN2	53
HMGN2P46	10
HMGN3	3
HMGN4	4
HMGN5	3
HMGXB3	26
HMGXB4	2
HMHA1	77
HMHB1	0
HMMR	0
HMOX1	0
HMOX2	20
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	12
HN1L	7
HNF1A	13
HNF1A-AS1	74
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	6
HNRNPA0	0
HNRNPA1	59
HNRNPA1L2	5
HNRNPA2B1	9
HNRNPA3	85
HNRNPA3P1	0
HNRNPAB	69
HNRNPC	11
HNRNPCL1	0
HNRNPD	4
HNRNPF	10
HNRNPH1	10
HNRNPH3	23
HNRNPK	2
HNRNPKP3	0
HNRNPL	5
HNRNPM	12
HNRNPR	28
HNRNPU	98
HNRNPUL1	50
HNRPDL	9
HNRPLL	0
HOGA1	18
HOMER1	1
HOMER2	0
HOMER3	13
HOMEZ	13
HOOK1	0
HOOK2	0
HOOK3	108
HOPX	0
HORMAD1	0
HORMAD2	0
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	0
HOXA11	0
HOXA13	0
HOXA2	4
HOXA3	3
HOXA4	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	1
HOXB1	0
HOXB13	0
HOXB2	2
HOXB3	6
HOXB4	1
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	0
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	2
HP1BP3	46
HPCA	0
HPCAL1	3
HPCAL4	2
HPD	11
HPDL	11
HPGD	0
HPGDS	2
HPN	0
HPR	3
HPRT1	0
HPS1	0
HPS3	4
HPS4	8
HPS5	13
HPS6	0
HPSE	41
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	0
HRAS	10
HRASLS	0
HRASLS2	1
HRASLS5	0
HRC	0
HRCT1	0
HRG	0
HRH1	12
HRH2	2
HRH3	0
HRH4	33
HRK	0
HRNR	4
HRSP12	0
HS1BP3	0
HS2ST1	0
HS3ST1	4
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	1
HS3ST4	0
HS3ST5	0
HS3ST6	0
HS6ST1	0
HS6ST2	0
HS6ST3	0
HSBP1	0
HSBP1L1	8
HSCB	8
HSD11B1	1
HSD11B1L	0
HSD11B2	9
HSD17B1	125
HSD17B10	1
HSD17B11	0
HSD17B12	0
HSD17B13	14
HSD17B14	0
HSD17B2	2
HSD17B3	0
HSD17B4	1
HSD17B6	0
HSD17B7	16
HSD17B7P2	6
HSD17B8	2
HSD3B1	0
HSD3B2	0
HSD3B7	14
HSD3BP4	47
HSD52	0
HSDL1	2
HSDL2	9
HSF1	8
HSF2	8
HSF2BP	0
HSF5	2
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	24
HSP90AA1	13
HSP90AB1	20
HSP90AB4P	0
HSP90B1	42
HSPA12A	0
HSPA12B	6
HSPA13	0
HSPA14	8
HSPA1A	10
HSPA1B	0
HSPA1L	2
HSPA2	0
HSPA4	5
HSPA4L	2
HSPA5	16
HSPA6	2
HSPA7	0
HSPA8	9
HSPA9	5
HSPB1	6
HSPB11	0
HSPB2	2
HSPB3	0
HSPB6	0
HSPB7	1
HSPB8	0
HSPB9	3
HSPBAP1	0
HSPBP1	0
HSPD1	53
HSPE1	42
HSPG2	3
HSPH1	2
HTATIP2	0
HTATSF1	0
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	2
HTR1E	0
HTR1F	0
HTR2A	0
HTR2B	34
HTR2C	0
HTR3A	0
HTR3B	6
HTR3C	0
HTR3D	0
HTR3E	1
HTR4	2
HTR5A	0
HTR6	5
HTR7	0
HTR7P1	9
HTRA1	0
HTRA2	35
HTRA3	0
HTRA4	36
HTT	2
HULC	0
HUNK	26
HUS1	47
HUS1B	0
HUWE1	8
HVCN1	12
HYAL1	22
HYAL2	2
HYAL3	0
HYAL4	5
HYALP1	0
HYDIN	1
HYI	28
HYLS1	18
HYOU1	11
IAH1	6
IAPP	29
IARS	1
IARS2	9
IBA57	84
IBSP	0
IBTK	0
ICA1	2
ICA1L	355
ICAM1	5
ICAM2	5
ICAM3	12
ICAM4	5
ICAM5	0
ICK	5
ICMT	31
ICOS	0
ICOSLG	0
ICT1	0
ID1	0
ID2	0
ID3	1
ID4	0
IDE	0
IDH1	0
IDH2	11
IDH3A	10
IDH3B	3
IDH3G	1
IDI1	3
IDI2	30
IDI2-AS1	58
IDO1	32
IDO2	0
IDS	94
IDUA	1
IER2	14
IER3	2
IER3IP1	0
IER5	8
IER5L	2
IFFO1	1
IFFO2	4
IFI16	7
IFI27	0
IFI27L1	0
IFI27L2	0
IFI30	7
IFI35	1
IFI44	0
IFI44L	2
IFI6	0
IFIH1	0
IFIT1	3
IFIT1B	4
IFIT2	3
IFIT3	59
IFIT5	0
IFITM1	2
IFITM10	0
IFITM2	7
IFITM3	23
IFITM4P	0
IFITM5	7
IFLTD1	15
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	28
IFNAR2	12
IFNB1	3
IFNE	0
IFNG	15
IFNGR1	3
IFNGR2	35
IFNK	30
IFNW1	0
IFRD1	0
IFRD2	2
IFT122	10
IFT140	9
IFT172	13
IFT20	4
IFT27	0
IFT43	0
IFT46	7
IFT52	1
IFT57	7
IFT74	7
IFT80	4
IFT81	0
IFT88	0
IGBP1	10
IGDCC3	0
IGDCC4	0
IGF1	17
IGF1R	2
IGF2BP1	0
IGF2BP2	30
IGF2BP3	26
IGF2R	5
IGFALS	2
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	0
IGFBP5	0
IGFBP6	0
IGFBP7	17
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	3
IGFLR1	4
IGFN1	0
IGHMBP2	0
IGJ	0
IGLL1	0
IGLL3P	0
IGLL5	7
IGLON5	0
IGSF1	0
IGSF10	2
IGSF11	4
IGSF21	0
IGSF22	2
IGSF23	0
IGSF3	1
IGSF5	0
IGSF6	28
IGSF8	0
IGSF9	7
IGSF9B	1
IHH	0
IK	40
IKBIP	51
IKBKAP	3
IKBKB	3
IKBKE	1
IKBKG	1
IKZF1	4
IKZF2	2
IKZF3	2
IKZF4	2
IKZF5	4
IL10	47
IL10RA	2
IL10RB	22
IL11	11
IL11RA	2
IL12A	0
IL12B	0
IL12RB1	48
IL12RB2	12
IL13	0
IL13RA1	13
IL13RA2	0
IL15	14
IL15RA	1
IL16	46
IL17A	0
IL17B	5
IL17C	12
IL17D	2
IL17F	0
IL17RA	57
IL17RB	38
IL17RC	6
IL17RD	65
IL17RE	0
IL17REL	3
IL18	6
IL18BP	36
IL18R1	0
IL18RAP	1
IL19	0
IL1A	2
IL1B	0
IL1F10	0
IL1R1	8
IL1R2	0
IL1RAP	1
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	0
IL1RL2	0
IL1RN	0
IL2	0
IL20	0
IL20RA	0
IL20RB	0
IL21	0
IL21R	9
IL22	1
IL22RA1	0
IL22RA2	0
IL23A	6
IL23R	29
IL24	493
IL25	0
IL26	5
IL27	4
IL27RA	9
IL2RA	1
IL2RB	0
IL2RG	1
IL3	0
IL31	0
IL31RA	3
IL32	14
IL33	0
IL34	4
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	0
IL4I1	29
IL4R	4
IL5	3
IL5RA	0
IL6	0
IL6R	64
IL6ST	4
IL7	3
IL7R	12
IL8	0
IL9	0
IL9R	0
ILDR1	2
ILDR2	0
ILF2	15
ILF3	15
ILK	110
ILKAP	1
ILVBL	0
IMMP1L	25
IMMP2L	0
IMMT	54
IMP3	7
IMP4	2
IMPA1	2
IMPA2	0
IMPACT	8
IMPAD1	19
IMPDH1	97
IMPDH2	147
IMPG1	1
IMPG2	11
INA	0
INADL	99
INCA1	54
INCENP	5
INE2	105
INF2	5
ING1	23
ING2	2
ING3	1
ING4	0
ING5	18
INGX	51
INHA	0
INHBA	0
INHBB	0
INHBC	0
INHBE	9
INMT	43
INO80	4
INO80B	17
INO80C	4
INO80D	5
INO80E	2
INPP1	0
INPP4A	5
INPP4B	1
INPP5A	0
INPP5B	11
INPP5D	3
INPP5E	2
INPP5F	45
INPP5J	0
INPP5K	3
INPPL1	0
INS-IGF2	0
INSC	0
INSIG1	8
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	3
INSM1	0
INSM2	2
INSR	0
INSRR	0
INTS1	2
INTS10	0
INTS12	0
INTS2	25
INTS3	9
INTS4	6
INTS4L2	1
INTS5	3
INTS6	6
INTS7	37
INTS8	1
INTS9	6
INTU	0
INVS	21
IP6K1	3
IP6K2	6
IP6K3	0
IPCEF1	8
IPMK	11
IPO11	0
IPO13	0
IPO4	26
IPO5	0
IPO7	0
IPO8	1
IPO9	100
IPP	26
IPPK	34
IPW	0
IQCA1	0
IQCB1	0
IQCC	87
IQCD	2
IQCE	2
IQCF1	0
IQCF2	0
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	10
IQCH	8
IQCJ	0
IQCK	3
IQGAP1	8
IQGAP2	5
IQGAP3	0
IQSEC1	8
IQSEC2	0
IQSEC3	0
IQUB	0
IRAK1	12
IRAK1BP1	0
IRAK2	10
IRAK3	14
IRAK4	63
IREB2	10
IRF1	159
IRF2	0
IRF2BP1	1
IRF2BP2	21
IRF2BPL	10
IRF3	6
IRF4	2
IRF5	35
IRF6	25
IRF7	31
IRF8	0
IRF9	1
IRG1	0
IRGC	1
IRGM	19
IRGQ	188
IRS1	1
IRS2	8
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	0
IRX5	0
IRX6	0
ISCA1	3
ISCA2	1
ISCU	4
ISG15	0
ISG20	1
ISG20L2	13
ISL1	0
ISL2	0
ISLR	0
ISLR2	3
ISM1	1
ISM2	0
ISOC1	0
ISOC2	0
ISPD	24
ISX	0
ISYNA1	49
ITCH	3
ITFG1	0
ITFG2	3
ITFG3	0
ITGA10	0
ITGA11	7
ITGA2	86
ITGA2B	0
ITGA3	0
ITGA4	5
ITGA5	2
ITGA6	102
ITGA7	0
ITGA8	0
ITGA9	0
ITGAD	1
ITGAE	1
ITGAL	47
ITGAM	0
ITGAV	0
ITGAX	33
ITGB1	12
ITGB1BP1	0
ITGB1BP2	0
ITGB2	60
ITGB3	2
ITGB3BP	10
ITGB4	6
ITGB5	1
ITGB6	0
ITGB7	69
ITGB8	5
ITGBL1	0
ITIH1	0
ITIH2	13
ITIH3	9
ITIH4	1
ITIH5	106
ITK	4
ITLN1	0
ITLN2	0
ITM2A	14
ITM2B	15
ITM2C	1
ITPA	0
ITPK1	18
ITPK1-AS1	85
ITPKA	1
ITPKB	15
ITPKC	0
ITPR1	24
ITPR2	6
ITPR3	44
ITPRIP	1
ITPRIPL1	0
ITPRIPL2	33
ITSN1	1
ITSN2	28
IVD	155
IVL	0
IVNS1ABP	25
IWS1	1
IYD	17
IZUMO1	1
IZUMO2	0
IZUMO4	5
JAG1	16
JAG2	0
JAGN1	0
JAK1	5
JAK2	1
JAK3	78
JAKMIP1	1
JAKMIP2	1
JAKMIP3	3
JAM2	1
JAM3	33
JARID2	50
JAZF1	161
JDP2	2
JHDM1D	2
JKAMP	1
JMJD1C	20
JMJD4	14
JMJD6	114
JMJD7	0
JMJD8	191
JMY	6
JOSD1	48
JOSD2	1
JPH1	0
JPH2	0
JPH3	29
JPX	38
JRK	4
JRKL	1
JSRP1	0
JTB	5
JUN	6
JUNB	38
JUND	23
JUP	0
KAAG1	0
KAL1	0
KALRN	0
KANK1	4
KANK2	35
KANK3	25
KANK4	32
KARS	5
KAT2A	1
KAT2B	3
KAT5	83
KAT6A	20
KAT6B	3
KAT7	6
KAT8	6
KATNA1	23
KATNAL1	29
KATNAL2	55
KATNB1	0
KAZALD1	0
KAZN	1
KBTBD11	3
KBTBD12	77
KBTBD13	0
KBTBD2	0
KBTBD3	4
KBTBD4	48
KBTBD6	74
KBTBD7	8
KBTBD8	1
KC6	0
KCMF1	44
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	86
KCNA4	0
KCNA5	0
KCNA6	9
KCNA7	40
KCNAB1	88
KCNAB2	2
KCNAB3	7
KCNB1	0
KCNB2	0
KCNC1	16
KCNC2	0
KCNC3	1
KCNC4	1
KCND1	0
KCND2	0
KCND3	1
KCNE1	0
KCNE1L	0
KCNE2	0
KCNE3	32
KCNE4	56
KCNF1	0
KCNG1	0
KCNG2	3
KCNG3	0
KCNG4	0
KCNH1	15
KCNH2	2
KCNH3	9
KCNH4	0
KCNH5	0
KCNH6	27
KCNH7	22
KCNH8	2
KCNIP1	0
KCNIP2	4
KCNIP3	0
KCNIP4	44
KCNJ1	25
KCNJ10	20
KCNJ11	43
KCNJ12	0
KCNJ13	180
KCNJ14	2
KCNJ15	0
KCNJ16	0
KCNJ2	0
KCNJ3	0
KCNJ4	0
KCNJ5	68
KCNJ6	0
KCNJ8	0
KCNJ9	7
KCNK1	0
KCNK10	2
KCNK12	10
KCNK13	0
KCNK15	0
KCNK16	0
KCNK17	1
KCNK18	0
KCNK2	8
KCNK3	2
KCNK4	0
KCNK5	0
KCNK6	13
KCNK7	10
KCNK9	0
KCNMA1	0
KCNMB1	0
KCNMB2	3
KCNMB3	37
KCNMB4	0
KCNN1	1
KCNN2	21
KCNN3	16
KCNN4	0
KCNQ1	1
KCNQ1DN	0
KCNQ1OT1	1229
KCNQ2	0
KCNQ3	1
KCNQ4	2
KCNQ5	4
KCNS1	103
KCNS2	2
KCNS3	0
KCNT1	0
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	5
KCP	14
KCTD1	0
KCTD10	3
KCTD11	1
KCTD12	2
KCTD13	0
KCTD14	31
KCTD15	1
KCTD16	0
KCTD17	0
KCTD18	1
KCTD19	5
KCTD2	0
KCTD20	256
KCTD21	18
KCTD3	0
KCTD4	41
KCTD5	0
KCTD6	0
KCTD7	1
KCTD8	0
KCTD9	13
KDELC1	0
KDELC2	33
KDELR1	1
KDELR2	1
KDELR3	125
KDM1A	40
KDM1B	21
KDM2A	2
KDM2B	70
KDM3A	48
KDM3B	5
KDM4A	5
KDM4B	9
KDM4C	14
KDM4D	0
KDM5A	5
KDM5B	0
KDM5C	5
KDM5D	5
KDM6A	4
KDM6B	4
KDR	3
KDSR	45
KEAP1	0
KEL	0
KERA	0
KGFLP1	0
KGFLP2	24
KHDC1	0
KHDC1L	0
KHDRBS1	5
KHDRBS2	2
KHDRBS3	0
KHK	1
KHNYN	236
KHSRP	2
KIAA0020	3
KIAA0040	1
KIAA0087	7
KIAA0100	7
KIAA0101	19
KIAA0125	2
KIAA0141	2
KIAA0146	93
KIAA0195	2
KIAA0196	0
KIAA0226	40
KIAA0232	1
KIAA0247	3
KIAA0319	4
KIAA0319L	47
KIAA0355	52
KIAA0368	4
KIAA0391	0
KIAA0408	26
KIAA0430	0
KIAA0513	38
KIAA0556	0
KIAA0586	0
KIAA0753	0
KIAA0754	10
KIAA0825	8
KIAA0895	3
KIAA0895L	5
KIAA0907	2
KIAA0913	179
KIAA0922	1
KIAA0930	21
KIAA0947	2
KIAA1009	0
KIAA1024	0
KIAA1033	2
KIAA1045	0
KIAA1107	0
KIAA1109	6
KIAA1143	81
KIAA1147	135
KIAA1161	18
KIAA1191	46
KIAA1199	94
KIAA1210	9
KIAA1211	1
KIAA1217	0
KIAA1239	0
KIAA1244	27
KIAA1257	0
KIAA1279	1
KIAA1324	71
KIAA1324L	2
KIAA1328	0
KIAA1377	38
KIAA1407	12
KIAA1429	2
KIAA1430	1
KIAA1432	74
KIAA1456	359
KIAA1462	0
KIAA1467	25
KIAA1468	0
KIAA1522	19
KIAA1524	1
KIAA1549	14
KIAA1586	1
KIAA1598	2
KIAA1614	84
KIAA1644	0
KIAA1656	3
KIAA1671	15
KIAA1683	0
KIAA1704	1
KIAA1715	13
KIAA1731	101
KIAA1737	91
KIAA1751	47
KIAA1755	7
KIAA1804	1
KIAA1841	31
KIAA1875	40
KIAA1908	0
KIAA1919	87
KIAA1958	0
KIAA1967	176
KIAA1984	26
KIAA2013	23
KIAA2018	133
KIAA2022	0
KIAA2026	9
KIDINS220	3
KIF11	21
KIF12	0
KIF13A	1
KIF13B	6
KIF14	8
KIF15	0
KIF16B	3
KIF17	0
KIF18A	0
KIF18B	0
KIF19	2
KIF1A	0
KIF1B	97
KIF1C	46
KIF20A	19
KIF20B	0
KIF21A	1
KIF21B	8
KIF22	22
KIF23	0
KIF24	39
KIF25	0
KIF26A	0
KIF26B	6
KIF27	1
KIF2A	19
KIF2B	0
KIF2C	6
KIF3A	48
KIF3B	14
KIF3C	1
KIF4A	0
KIF4B	0
KIF5A	0
KIF5B	5
KIF5C	2
KIF6	0
KIF7	0
KIF9	6
KIFAP3	0
KIFC1	2
KIFC2	0
KIFC3	3
KIN	0
KIR2DL1	1
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	1
KIRREL3	15
KISS1	0
KISS1R	1
KIT	0
KITLG	0
KL	0
KLB	149
KLC1	8
KLC2	4
KLC3	6
KLC4	0
KLF1	1
KLF10	1
KLF11	0
KLF12	2
KLF13	23
KLF14	1
KLF15	0
KLF16	2
KLF17	5
KLF2	15
KLF3	8
KLF4	7
KLF5	0
KLF6	8
KLF7	0
KLF8	4
KLF9	18
KLHDC1	0
KLHDC10	1
KLHDC2	61
KLHDC3	0
KLHDC4	3
KLHDC7A	0
KLHDC7B	0
KLHDC8A	1
KLHDC8B	0
KLHDC9	2
KLHL1	0
KLHL10	6
KLHL11	0
KLHL12	55
KLHL13	0
KLHL14	3
KLHL15	0
KLHL17	2
KLHL18	1
KLHL2	2
KLHL20	10
KLHL21	1
KLHL22	1
KLHL24	11
KLHL25	1
KLHL26	0
KLHL28	14
KLHL29	62
KLHL3	0
KLHL30	2
KLHL31	0
KLHL32	8
KLHL33	0
KLHL34	2
KLHL35	3
KLHL36	2
KLHL38	0
KLHL4	0
KLHL5	29
KLHL6	29
KLHL7	1
KLHL8	29
KLHL9	0
KLK1	0
KLK10	8
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	6
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	22
KLRAP1	0
KLRB1	14
KLRC1	0
KLRC2	0
KLRC3	0
KLRD1	269
KLRF1	4
KLRF2	0
KLRG1	9
KLRG2	0
KLRK1	9
KMO	147
KNCN	0
KNDC1	1
KNG1	4
KNTC1	0
KPNA1	150
KPNA2	0
KPNA3	2
KPNA4	18
KPNA5	1
KPNA6	87
KPNA7	0
KPNB1	0
KPRP	0
KPTN	0
KRAS	174
KRBA1	2
KRBA2	6
KRBOX1	0
KRCC1	5
KREMEN1	136
KREMEN2	0
KRI1	55
KRIT1	12
KRR1	648
KRT1	0
KRT10	4
KRT12	0
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	31
KRT18P55	1
KRT19	0
KRT2	0
KRT20	0
KRT222	0
KRT23	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	0
KRT34	0
KRT35	0
KRT36	0
KRT37	0
KRT38	0
KRT39	0
KRT4	0
KRT40	0
KRT42P	35
KRT5	0
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	1
KRT73	12
KRT74	1
KRT75	0
KRT76	0
KRT77	0
KRT78	0
KRT79	0
KRT8	3
KRT80	0
KRT81	0
KRT82	0
KRT83	0
KRT84	0
KRT85	0
KRT86	0
KRT8P41	0
KRT9	0
KRTAP1-1	0
KRTAP1-3	0
KRTAP1-5	0
KRTAP10-1	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP10-12	0
KRTAP10-2	1
KRTAP10-3	1
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP11-1	0
KRTAP12-1	0
KRTAP12-2	0
KRTAP12-3	0
KRTAP12-4	0
KRTAP13-1	0
KRTAP13-2	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	0
KRTAP16-1	2
KRTAP17-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP19-8	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-4	0
KRTAP20-1	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP20-4	0
KRTAP21-1	0
KRTAP21-2	0
KRTAP21-3	0
KRTAP22-1	0
KRTAP22-2	0
KRTAP23-1	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP3-1	0
KRTAP3-2	0
KRTAP3-3	0
KRTAP4-1	1
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-2	0
KRTAP4-3	0
KRTAP4-4	2
KRTAP4-5	1
KRTAP4-6	2
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-9	0
KRTAP5-1	2
KRTAP5-10	0
KRTAP5-11	0
KRTAP5-2	3
KRTAP5-3	0
KRTAP5-4	1
KRTAP5-5	0
KRTAP5-6	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0
KRTAP6-1	0
KRTAP6-2	0
KRTAP6-3	0
KRTAP7-1	0
KRTAP8-1	0
KRTAP9-1	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-4	0
KRTAP9-6	0
KRTAP9-7	0
KRTAP9-8	0
KRTAP9-9	0
KRTCAP2	0
KRTCAP3	5
KRTDAP	0
KSR1	1
KSR2	0
KTI12	0
KTN1	3
KU-MEL-3	0
KY	70
KYNU	3
L1CAM	0
L1TD1	25
L2HGDH	193
L3MBTL1	1
L3MBTL2	8
L3MBTL3	54
L3MBTL4	0
LACE1	0
LACRT	0
LACTB	5
LACTB2	2
LAD1	0
LAG3	0
LAGE3	22
LAIR1	33
LAIR2	0
LALBA	0
LAMA1	0
LAMA2	2
LAMA3	0
LAMA4	0
LAMA5	5
LAMB1	100
LAMB2	1
LAMB2P1	0
LAMB3	0
LAMB4	0
LAMC1	0
LAMC2	36
LAMC3	0
LAMP1	2
LAMP2	73
LAMP3	7
LAMTOR1	0
LAMTOR2	0
LAMTOR3	14
LANCL1	1
LANCL2	61
LANCL3	0
LAP3	4
LAPTM4A	0
LAPTM4B	0
LAPTM5	4
LARGE	0
LARP1	19
LARP1B	0
LARP4	0
LARP4B	2
LARP6	0
LARP7	8
LARS	16
LARS2	3
LAS1L	1
LASP1	3
LAT	2
LAT2	13
LATS1	0
LATS2	0
LAX1	26
LAYN	0
LBH	8
LBP	0
LBR	0
LBX1	0
LBX2	13
LCA5	1
LCA5L	19
LCAT	64
LCE1A	0
LCE1B	0
LCE1C	0
LCE1D	0
LCE1E	0
LCE1F	0
LCE2A	0
LCE2B	0
LCE2C	0
LCE2D	0
LCE3A	0
LCE3B	0
LCE3C	0
LCE3D	0
LCE3E	0
LCE4A	0
LCE5A	0
LCE6A	0
LCK	7
LCLAT1	0
LCMT1	0
LCMT2	0
LCN1	0
LCN10	0
LCN12	0
LCN15	0
LCN2	0
LCN6	0
LCN8	0
LCN9	0
LCNL1	0
LCOR	2
LCORL	1
LCP1	9
LCP2	9
LCT	6
LCTL	20
LDB1	6
LDB2	0
LDB3	15
LDHA	42
LDHAL6A	38
LDHAL6B	8
LDHB	2
LDHC	0
LDHD	3
LDLR	58
LDLRAD1	0
LDLRAD2	6
LDLRAD3	0
LDLRAP1	0
LDOC1	0
LDOC1L	1
LEAP2	24
LECT1	11
LECT2	0
LEF1	15
LEFTY1	3
LEFTY2	0
LEKR1	0
LELP1	0
LEMD1	0
LEMD2	10
LEMD3	7
LENEP	0
LENG1	15
LENG8	27
LENG9	69
