gene symbol	(count) FRA_49_MW_1194
C11orf84	3
C11orf85	1
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	0
C11orf92	17
C11orf93	10
C11orf94	0
C11orf95	12
C11orf96	0
C12orf10	1
C12orf23	6
C12orf28	0
C12orf29	25
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	0
C12orf42	1
C12orf43	10
C12orf44	0
C12orf45	0
C12orf49	0
C12orf5	86
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	1
C12orf57	0
C12orf60	0
C12orf61	30
C12orf63	0
C12orf65	66
C12orf66	0
C12orf68	0
C12orf71	3
C12orf73	2
C12orf74	0
C12orf75	0
C12orf76	11
C12orf77	12
C13orf35	1
C14orf1	3
C14orf105	45
C14orf119	8
C14orf132	23
C14orf142	2
C14orf159	0
C14orf166	0
C14orf166B	2
C14orf169	1
C14orf177	0
C14orf178	18
C14orf180	0
C14orf182	21
C14orf183	0
C14orf2	0
C14orf23	15
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	4
C14orf79	4
C14orf80	1
C14orf93	1
C15orf26	0
C15orf27	21
C15orf32	0
C15orf37	63
C15orf39	0
C15orf40	48
C15orf41	0
C15orf43	0
C15orf48	2
C15orf52	12
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	8
C15orf59	0
C15orf60	4
C15orf61	2
C15orf62	68
C16orf11	0
C16orf13	0
C16orf3	4
C16orf45	18
C16orf46	0
C16orf52	1
C16orf54	3
C16orf55	0
C16orf58	8
C16orf59	1
C16orf62	21
C16orf70	11
C16orf71	19
C16orf72	3
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	2
C16orf87	0
C16orf89	4
C16orf90	2
C16orf91	0
C16orf92	0
C16orf93	4
C16orf95	0
C17orf100	20
C17orf102	1
C17orf103	40
C17orf104	21
C17orf105	0
C17orf107	9
C17orf47	0
C17orf50	4
C17orf51	0
C17orf53	9
C17orf58	4
C17orf59	0
C17orf62	26
C17orf64	0
C17orf65	43
C17orf66	1
C17orf67	0
C17orf70	6
C17orf72	281
C17orf74	0
C17orf75	64
C17orf77	32
C17orf78	4
C17orf80	0
C17orf82	0
C17orf85	2
C17orf89	1
C17orf96	0
C17orf97	14
C17orf98	0
C17orf99	0
C18orf21	1
C18orf23	0
C18orf25	1
C18orf32	31
C18orf42	0
C18orf54	0
C18orf56	1
C18orf61	0
C18orf63	0
C18orf8	48
C19orf10	6
C19orf12	5
C19orf18	0
C19orf24	0
C19orf25	0
C19orf26	0
C19orf33	1
C19orf35	45
C19orf38	0
C19orf40	11
C19orf43	2
C19orf44	20
C19orf45	0
C19orf47	0
C19orf48	5
C19orf52	1
C19orf53	0
C19orf54	16
C19orf55	0
C19orf57	0
C19orf59	2
C19orf60	0
C19orf66	3
C19orf67	6
C19orf68	2
C19orf69	0
C19orf70	5
C19orf71	29
C19orf73	5
C19orf77	1
C1D	10
C1GALT1	6
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	28
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	30
C1QL4	0
C1QTNF1	0
C1QTNF2	11
C1QTNF4	0
C1QTNF6	29
C1QTNF7	16
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	35
C1S	0
C1orf100	2
C1orf101	2
C1orf105	0
C1orf106	6
C1orf109	1
C1orf110	0
C1orf111	0
C1orf112	31
C1orf115	0
C1orf116	0
C1orf122	8
C1orf123	12
C1orf127	0
C1orf131	0
C1orf140	22
C1orf141	3
C1orf146	7
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	3
C1orf172	9
C1orf173	0
C1orf174	24
C1orf177	0
C1orf180	1
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	39
C1orf194	1
C1orf198	0
C1orf200	112
C1orf204	8
C1orf21	0
C1orf210	27
C1orf213	2
C1orf216	0
C1orf220	12
C1orf222	0
C1orf226	0
C1orf227	0
C1orf228	3
C1orf229	15
C1orf27	1
C1orf35	4
C1orf43	0
C1orf50	0
C1orf51	0
C1orf52	7
C1orf53	0
C1orf54	0
C1orf56	385
C1orf61	0
C1orf63	2
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	32
C1orf85	3
C1orf86	25
C1orf87	0
C1orf94	0
C1orf95	11
C2	1
C20orf112	48
C20orf141	0
C20orf144	3
C20orf166	0
C20orf173	10
C20orf194	0
C20orf195	1
C20orf196	0
C20orf197	0
C20orf201	1
C20orf202	0
C20orf203	18
C20orf26	0
C20orf27	3
C20orf85	0
C20orf96	0
C21orf119	3
C21orf128	0
C21orf15	0
C21orf2	64
C21orf33	6
C21orf37	2
C21orf49	2
C21orf54	0
C21orf58	3
C21orf59	0
C21orf62	187
C21orf67	70
C21orf88	0
C21orf90	0
C22orf15	39
C22orf23	44
C22orf24	1
C22orf26	19
C22orf31	0
C22orf34	0
C22orf39	8
C22orf42	0
C22orf43	0
C22orf46	0
C2CD2	17
C2CD2L	3
C2CD3	4
C2CD4A	6
C2CD4B	0
C2CD4C	0
C2CD4D	3
C2orf15	33
C2orf16	14
C2orf27A	0
C2orf27B	0
C2orf40	1
C2orf42	1
C2orf43	2
C2orf44	1
C2orf47	1
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	7
C2orf57	0
C2orf61	0
C2orf62	9
C2orf66	0
C2orf68	30
C2orf69	11
C2orf70	0
C2orf71	0
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	4
C2orf82	0
C2orf83	11
C2orf88	78
C3	0
C3AR1	7
C3P1	0
C3orf14	0
C3orf17	133
C3orf18	13
C3orf20	0
C3orf22	0
C3orf27	16
C3orf30	0
C3orf33	16
C3orf35	1
C3orf36	0
C3orf37	0
C3orf38	1
C3orf43	0
C3orf49	8
C3orf52	6
C3orf55	0
C3orf56	0
C3orf58	9
C3orf62	29
C3orf65	1
C3orf67	0
C3orf70	16
C3orf72	27
C3orf79	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4orf17	1
C4orf19	41
C4orf21	0
C4orf22	0
C4orf26	16
C4orf27	2
C4orf29	0
C4orf3	13
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	6
C4orf42	1
C4orf45	0
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	1
C5	1
C5AR1	2
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	38
C5orf25	2
C5orf27	16
C5orf28	15
C5orf30	0
C5orf34	11
C5orf38	0
C5orf42	0
C5orf45	19
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	22
C5orf56	445
C5orf58	24
C5orf60	0
C5orf63	1
C5orf64	19
C6	0
C6orf1	1
C6orf10	12
C6orf106	0
C6orf118	0
C6orf120	118
C6orf123	14
C6orf132	21
C6orf136	27
C6orf141	0
C6orf147	22
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	17
C6orf195	0
C6orf201	30
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	2
C6orf25	17
C6orf47	0
C6orf48	0
C6orf52	1
C6orf57	0
C6orf58	1
C6orf62	9
C6orf70	0
C6orf89	9
C6orf99	1
C7	12
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	1
C7orf41	0
C7orf43	43
C7orf49	83
C7orf50	0
C7orf55	1
C7orf57	2
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	5
C7orf65	13
C7orf66	0
C7orf69	0
C7orf71	9
C7orf72	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	18
C8orf33	72
C8orf34	0
C8orf37	17
C8orf4	0
C8orf42	1
C8orf44	60
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	8
C8orf56	0
C8orf58	3
C8orf59	37
C8orf74	0
C8orf76	0
C8orf86	17
C9	0
C9orf102	34
C9orf106	0
C9orf114	15
C9orf116	0
C9orf117	16
C9orf123	1
C9orf129	0
C9orf131	79
C9orf135	0
C9orf139	38
C9orf142	0
C9orf152	0
C9orf153	0
C9orf156	1
C9orf16	3
C9orf163	0
C9orf169	1
C9orf170	0
C9orf171	4
C9orf172	1
C9orf173	2
C9orf24	0
C9orf3	13
C9orf37	34
C9orf40	2
C9orf41	5
C9orf43	0
C9orf47	10
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	21
C9orf66	62
C9orf69	3
C9orf72	3
C9orf78	33
C9orf84	53
C9orf85	27
C9orf89	4
C9orf9	0
C9orf91	9
C9orf96	29
CA1	2
CA10	0
CA11	8
CA12	9
CA13	14
CA14	44
CA2	0
CA3	2
CA4	0
CA5A	0
CA5B	40
CA5BP1	0
CA6	193
CA7	1
CA8	0
CA9	0
CAB39	17
CAB39L	1
CABIN1	1
CABLES1	3
CABLES2	23
CABP1	0
CABP2	0
CABP4	97
CABP5	1
CABP7	37
CABS1	0
CABYR	4
CACHD1	0
CACNA1A	1
CACNA1B	0
CACNA1C	33
CACNA1D	3
CACNA1E	0
CACNA1F	2
CACNA1G	0
CACNA1H	1
CACNA1I	11
CACNA1S	0
CACNA2D1	0
CACNA2D2	31
CACNA2D3	0
CACNA2D4	6
CACNB1	2
CACNB2	112
CACNB3	4
CACNB4	0
CACNG1	2
CACNG2	0
CACNG3	0
CACNG4	0
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	90
CACYBP	60
CAD	1
CADM1	0
CADM2	0
CADM3	0
CADM4	8
CADPS	0
CADPS2	0
CAGE1	5
CALB1	26
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	2
CALCOCO2	7
CALCR	0
CALCRL	2
CALD1	8
CALHM1	2
CALHM2	13
CALHM3	1
CALM1	1
CALM2	33
CALM3	12
CALML3	0
CALML4	205
CALML5	0
CALML6	0
CALN1	22
CALR	17
CALR3	0
CALU	16
CALY	0
CAMK1	45
CAMK1D	43
CAMK1G	3
CAMK2A	0
CAMK2B	0
CAMK2D	2
CAMK2G	1
CAMK2N1	0
CAMK2N2	1
CAMK4	0
CAMKK1	0
CAMKK2	21
CAMKMT	2
CAMKV	0
CAMLG	16
CAMP	0
CAMSAP1	0
CAMTA1	0
CAMTA2	19
CAND1	2
CAND2	38
CANT1	0
CANX	14
CAP1	16
CAP2	0
CAPG	3
CAPN1	5
CAPN10	0
CAPN11	0
CAPN12	50
CAPN13	0
CAPN14	0
CAPN2	41
CAPN3	16
CAPN5	0
CAPN6	0
CAPN7	38
CAPN8	0
CAPN9	0
CAPNS1	1
CAPNS2	0
CAPRIN1	1
CAPRIN2	0
CAPS	15
CAPS2	0
CAPSL	0
CAPZA1	4
CAPZA2	0
CAPZA3	0
CAPZB	0
CARD10	1
CARD11	4
CARD14	44
CARD16	1
CARD17	0
CARD18	0
CARD6	30
CARD8	22
CARD9	4
CARHSP1	58
CARKD	12
CARM1	25
CARNS1	49
CARS	0
CARS2	5
CARTPT	0
CASC1	6
CASC2	0
CASC3	11
CASC4	15
CASC5	0
CASD1	0
CASK	1
CASKIN1	52
CASKIN2	10
CASP1	1
CASP10	29
CASP12	0
CASP14	6
CASP2	42
CASP3	0
CASP4	1
CASP5	0
CASP6	120
CASP7	0
CASP8	38
CASP8AP2	0
CASP9	0
CASQ1	6
CASQ2	0
CASR	0
CASS4	2
CAST	129
CASZ1	5
CAT	0
CATSPER1	0
CATSPER2	1
CATSPER2P1	16
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	18
CAV3	1
CBFA2T2	51
CBFA2T3	0
CBFB	3
CBL	5
CBLB	0
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	8
CBR4	0
CBS	3
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	22
CBX2	0
CBX3	6
CBX4	5
CBX5	70
CBX6	0
CBX7	3
CBX8	1
CBY1	3
CBY3	8
CC2D1A	0
CC2D1B	45
CC2D2A	250
CC2D2B	19
CCAR1	4
CCBE1	34
CCBL1	0
CCBL2	3
CCBP2	33
CCDC101	6
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	12
CCDC105	0
CCDC106	0
CCDC107	0
CCDC108	0
CCDC109B	4
CCDC11	1
CCDC110	0
CCDC111	4
CCDC112	1
CCDC113	23
CCDC114	3
CCDC115	3
CCDC116	0
CCDC117	6
CCDC12	1
CCDC120	23
CCDC121	11
CCDC122	19
CCDC124	22
CCDC125	54
CCDC126	1
CCDC127	0
CCDC129	0
CCDC13	0
CCDC130	0
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	0
CCDC137	16
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	0
CCDC144A	0
CCDC144B	135
CCDC144NL	1
CCDC146	1
CCDC147	0
CCDC148	13
CCDC149	2
CCDC15	0
CCDC150	0
CCDC151	2
CCDC152	2
CCDC153	0
CCDC154	15
CCDC155	0
CCDC157	51
CCDC158	0
CCDC159	1
CCDC160	0
CCDC162P	0
CCDC163P	11
CCDC166	0
CCDC167	8
CCDC17	1
CCDC18	33
CCDC19	0
CCDC22	7
CCDC23	4
CCDC24	0
CCDC25	0
CCDC27	3
CCDC28A	0
CCDC28B	15
CCDC3	0
CCDC30	12
CCDC33	0
CCDC34	0
CCDC36	14
CCDC37	24
CCDC38	16
CCDC39	188
CCDC40	0
CCDC41	16
CCDC42	0
CCDC42B	74
CCDC43	0
CCDC47	2
CCDC50	4
CCDC51	1
CCDC53	2
CCDC54	0
CCDC57	6
CCDC58	1
CCDC59	4
CCDC6	1
CCDC60	0
CCDC61	1
CCDC62	0
CCDC63	0
CCDC64	9
CCDC64B	0
CCDC65	7
CCDC66	30
CCDC67	2
CCDC68	0
CCDC69	22
CCDC7	1
CCDC70	0
CCDC71	0
CCDC73	257
CCDC74A	0
CCDC74B	0
CCDC77	14
CCDC78	14
CCDC79	1
CCDC8	2
CCDC80	6
CCDC81	0
CCDC82	2
CCDC83	0
CCDC84	165
CCDC85A	0
CCDC85B	1
CCDC85C	61
CCDC86	4
CCDC87	0
CCDC88A	26
CCDC88B	9
CCDC88C	8
CCDC89	0
CCDC9	3
CCDC90B	8
CCDC91	0
CCDC92	1
CCDC93	0
CCDC94	2
CCDC96	3
CCDC97	51
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	2
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	24
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	6
CCL28	17
CCL3	2
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L2	0
CCL5	54
CCL7	0
CCL8	0
CCM2	1
CCNA1	0
CCNA2	49
CCNB1	0
CCNB1IP1	1
CCNB2	1
CCNB3	0
CCNC	19
CCND1	2
CCND2	0
CCND3	1
CCNDBP1	3
CCNE1	0
CCNE2	51
CCNF	1
CCNG1	5
CCNG2	1
CCNH	13
CCNI	13
CCNI2	5
CCNJ	41
CCNJL	1
CCNK	5
CCNL1	46
CCNL2	2
CCNO	0
CCNT1	0
CCNT2	0
CCNY	0
CCNYL1	2
CCP110	9
CCPG1	66
CCR1	0
CCR10	4
CCR2	1
CCR3	0
CCR4	0
CCR5	4
CCR6	47
CCR7	1
CCR8	2
CCR9	26
CCRL1	27
CCRL2	2
CCRN4L	33
CCS	1
CCT2	0
CCT3	4
CCT4	0
CCT5	2
CCT6A	2
CCT6B	0
CCT6P1	11
CCT6P3	26
CCT7	3
CCT8	21
CCT8L2	0
CCZ1	0
CD101	1
CD109	14
CD14	26
CD151	2
CD160	33
CD163	0
CD163L1	0
CD164	1
CD164L2	0
CD177	0
CD180	2
CD19	0
CD1A	1
CD1B	0
CD1C	0
CD1D	1
CD1E	0
CD2	0
CD200	1
CD200R1	0
CD200R1L	0
CD207	0
CD209	13
CD22	4
CD226	0
CD244	55
CD247	4
CD248	0
CD27	11
CD274	4
CD276	0
CD28	17
CD2AP	4
CD2BP2	5
CD300A	3
CD300C	2
CD300E	4
CD300LB	13
CD300LD	0
CD300LF	0
CD300LG	16
CD302	287
CD320	0
CD33	0
CD34	0
CD36	12
CD37	9
CD38	0
CD3D	2
CD3E	2
CD3EAP	179
CD3G	7
CD4	1
CD40	0
CD40LG	19
CD44	3
CD46	26
CD47	3
CD48	7
CD5	17
CD52	3
CD53	1
CD55	0
CD58	1
CD59	2
CD5L	0
CD6	5
CD63	1
CD68	26
CD69	7
CD7	0
CD70	0
CD72	4
CD74	27
CD79A	9
CD79B	3
CD80	7
CD81	0
CD82	7
CD83	0
CD84	58
CD86	0
CD8A	10
CD8B	3
CD9	0
CD93	7
CD96	9
CD97	3
CD99	0
CD99L2	8
CD99P1	0
CDA	1
CDADC1	0
CDAN1	23
CDC123	4
CDC14A	0
CDC14B	2
CDC14C	0
CDC16	6
CDC20	1
CDC20B	1
CDC23	0
CDC25A	0
CDC25B	11
CDC25C	0
CDC26	3
CDC27	1
CDC34	2
CDC37	9
CDC37L1	19
CDC40	30
CDC42	21
CDC42BPA	5
CDC42BPB	5
CDC42BPG	0
CDC42EP1	1
CDC42EP2	0
CDC42EP3	79
CDC42EP4	0
CDC42EP5	0
CDC42SE1	6
CDC42SE2	53
CDC45	0
CDC5L	0
CDC6	10
CDC7	0
CDC73	1
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	1
CDCA8	0
CDCP1	18
CDCP2	0
CDH1	5
CDH10	0
CDH11	0
CDH12	54
CDH13	3
CDH15	0
CDH16	0
CDH17	2
CDH18	0
CDH19	0
CDH2	0
CDH20	6
CDH22	0
CDH23	137
CDH24	2
CDH26	0
CDH3	1
CDH4	0
CDH5	0
CDH6	6
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	6
CDHR3	11
CDHR4	0
CDHR5	35
CDIPT	1
CDK1	0
CDK10	7
CDK11A	6
CDK11B	0
CDK12	16
CDK13	15
CDK14	0
CDK15	0
CDK16	5
CDK17	10
CDK18	0
CDK19	11
CDK2	2
CDK20	0
CDK2AP1	2
CDK2AP2	0
CDK4	19
CDK5	0
CDK5R1	2
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	0
CDK5RAP3	2
CDK6	3
CDK7	2
CDK8	0
CDK9	0
CDKAL1	18
CDKL1	21
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	9
CDKN1C	0
CDKN2A	0
CDKN2AIP	2
CDKN2AIPNL	20
CDKN2B	5
CDKN2B-AS1	12
CDKN2C	0
CDKN2D	2
CDKN3	2
CDNF	0
CDO1	0
CDON	18
CDR1	0
CDR2	7
CDR2L	0
CDRT1	2
CDRT15	0
CDRT15L2	0
CDRT4	35
CDRT7	0
CDS1	1
CDS2	3
CDSN	0
CDT1	25
CDV3	7
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	7
CDYL2	0
CEACAM1	8
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	0
CEACAM22P	95
CEACAM3	2
CEACAM4	0
CEACAM5	24
CEACAM6	0
CEACAM7	0
CEACAM8	27
CEBPA	2
CEBPB	12
CEBPD	24
CEBPE	0
CEBPG	3
CEBPZ	51
CECR1	22
CECR2	0
CECR3	0
CECR5	1
CECR5-AS1	0
CECR6	11
CECR7	0
CEL	0
CELA1	0
CELA2A	0
CELA2B	2
CELA3A	0
CELA3B	0
CELF1	4
CELF2	4
CELF3	6
CELF4	3
CELF5	0
CELF6	0
CELP	0
CELSR1	5
CELSR2	0
CELSR3	5
CEMP1	71
CEND1	11
CENPA	0
CENPB	0
CENPBD1	34
CENPC1	4
CENPE	0
CENPF	0
CENPH	4
CENPI	0
CENPJ	1
CENPK	2
CENPL	10
CENPM	0
CENPN	26
CENPO	51
CENPP	22
CENPQ	0
CENPT	3
CENPV	34
CENPW	0
CEP104	65
CEP112	0
CEP120	0
CEP128	1
CEP135	22
CEP152	0
CEP164	2
CEP170	6
CEP170P1	0
CEP19	46
CEP192	0
CEP250	52
CEP290	9
CEP350	2
CEP44	17
CEP55	0
CEP57	20
CEP57L1	3
CEP63	6
CEP68	184
CEP70	0
CEP72	2
CEP76	0
CEP78	0
CEP85	27
CEP89	0
CEP95	7
CEP97	2
CEPT1	254
CER1	0
CERCAM	0
CERK	17
CERKL	884
CERS2	12
CERS3	0
CERS4	6
CERS5	64
CERS6	1
CES1	0
CES1P1	0
CES1P2	0
CES2	2
CES3	87
CES4A	4
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	1
CETN4P	0
CETP	33
CFB	28
CFC1	0
CFC1B	0
CFD	1
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	3
CFL1P1	9
CFL2	0
CFLAR	488
CFLAR-AS1	269
CFP	1
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	18
CGN	0
CGNL1	14
CGREF1	19
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	22
CHAD	3
CHADL	11
CHAF1A	0
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	1
CHCHD2	4
CHCHD3	0
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	0
CHD1	1
CHD1L	0
CHD2	18
CHD3	12
CHD4	3
CHD5	3
CHD6	50
CHD7	7
CHD8	1
CHD9	1
CHDH	21
CHEK1	19
CHEK2	0
CHERP	7
CHFR	2
CHGA	13
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	2
CHIC2	0
CHID1	1
CHIT1	0
CHKA	59
CHL1	0
CHM	13
CHML	19
CHMP1A	0
CHMP1B	29
CHMP2A	3
CHMP2B	0
CHMP4A	2
CHMP4B	3
CHMP4C	12
CHMP5	1
CHMP6	0
CHMP7	0
CHN1	1
CHN2	0
CHODL	0
CHORDC1	0
CHP2	22
CHPF	3
CHPF2	3
CHPT1	1
CHRAC1	5
CHRD	0
CHRDL1	1
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	76
CHRM4	0
CHRM5	10
CHRNA1	0
CHRNA10	0
CHRNA2	35
CHRNA3	1
CHRNA4	0
CHRNA5	41
CHRNA6	0
CHRNA7	6
CHRNA9	0
CHRNB1	91
CHRNB2	51
CHRNB3	0
CHRNB4	1
CHRND	7
CHRNE	33
CHRNG	52
CHST1	0
CHST10	0
CHST11	12
CHST12	6
CHST13	0
CHST14	2
CHST15	0
CHST2	1
CHST3	0
CHST4	1
CHST5	9
CHST6	75
CHST7	13
CHST8	0
CHST9	0
CHSY1	3
CHSY3	0
CHTF18	0
CHTF8	1
CHTOP	3
CHUK	5
CHURC1	107
CIAO1	51
CIAPIN1	0
CIB1	9
CIB2	0
CIB3	1
CIB4	0
CIC	0
CIDEA	0
CIDEB	147
CIDEC	0
CIDECP	0
CIITA	20
CILP	0
CILP2	0
CINP	0
CIR1	3
CIRBP	11
CIRH1A	0
CISD1	0
CISD2	23
CISD3	1
CISH	0
CIT	1
CITED1	0
CITED2	0
CITED4	0
CIZ1	3
CKAP2	0
CKAP2L	0
CKAP4	2
CKAP5	1
CKB	1
CKLF	0
CKM	1
CKMT1A	0
CKMT1B	0
CKMT2	20
CKS1B	5
CKS2	1
CLASP1	0
CLASP2	6
CLASRP	4
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	4
CLCA4	0
CLCC1	63
CLCF1	4
CLCN1	0
CLCN2	4
CLCN3	4
CLCN4	0
CLCN5	17
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	1
CLDN10	3
CLDN11	18
CLDN12	0
CLDN14	0
CLDN15	0
CLDN16	17
CLDN17	0
CLDN18	2
CLDN19	27
CLDN2	5
CLDN20	27
CLDN22	8
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	1
CLDN4	0
CLDN5	1
CLDN6	3
CLDN7	2
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	4
CLEC10A	0
CLEC11A	0
CLEC12A	1
CLEC12B	0
CLEC14A	0
CLEC16A	1
CLEC17A	3
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	20
CLEC2A	0
CLEC2B	12
CLEC2D	35
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	1
CLEC4D	2
CLEC4E	7
CLEC4F	0
CLEC4G	0
CLEC4GP1	49
CLEC4M	0
CLEC5A	3
CLEC6A	2
CLEC7A	23
CLEC9A	0
CLECL1	1
CLGN	0
CLIC1	5
CLIC2	0
CLIC3	2
CLIC4	0
CLIC5	0
CLIC6	1
CLINT1	2
CLIP1	1
CLIP2	0
CLIP3	6
CLIP4	0
CLK1	4
CLK2	1
CLK2P	0
CLK3	22
CLK4	0
CLLU1	1
CLLU1OS	0
CLMN	28
CLMP	40
CLN3	1
CLN5	82
CLN6	0
CLN8	53
CLNK	0
CLNS1A	0
CLOCK	36
CLP1	0
CLPB	0
CLPP	5
CLPS	0
CLPTM1	2
CLPTM1L	0
CLPX	1
CLRN1	0
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	53
CLSTN1	205
CLSTN2	0
CLSTN3	3
CLTA	2
CLTB	1
CLTC	47
CLTCL1	1
CLU	12
CLUAP1	46
CLUL1	1
CLVS1	24
CLVS2	0
CLYBL	0
CMA1	1
CMAHP	0
CMAS	0
CMBL	33
CMC1	0
CMIP	6
CMKLR1	0
CMPK1	2
CMPK2	0
CMTM2	1
CMTM3	1
CMTM4	25
CMTM5	0
CMTM6	46
CMTM7	2
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	21
CNDP1	0
CNDP2	3
CNFN	0
CNGA1	8
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	9
CNGB3	3
CNIH	1
CNIH2	3
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	4
CNKSR3	0
CNN1	0
CNN2	13
CNN3	0
CNNM1	19
CNNM2	12
CNNM3	70
CNNM4	20
CNOT1	50
CNOT10	0
CNOT2	9
CNOT3	6
CNOT4	1
CNOT6	0
CNOT6L	0
CNOT7	94
CNOT8	3
CNP	230
CNPPD1	0
CNPY1	0
CNPY2	19
CNPY3	8
CNPY4	17
CNR1	0
CNR2	0
CNRIP1	1
CNST	1
CNTD1	188
CNTD2	0
CNTFR	0
CNTLN	15
CNTN1	0
CNTN2	8
CNTN3	0
CNTN4	11
CNTN5	0
CNTN6	0
CNTNAP1	65
CNTNAP2	45
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	54
CNTROB	0
COA5	64
COASY	0
COBL	0
COBLL1	0
COCH	38
COG1	62
COG2	0
COG3	1
COG4	3
COG5	258
COG6	4
COG7	5
COIL	9
COL10A1	96
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	1
COL14A1	0
COL15A1	0
COL16A1	0
COL17A1	32
COL18A1	25
COL19A1	0
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	0
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	0
COL2A1	4
COL3A1	0
COL4A1	0
COL4A2	1
COL4A3	11
COL4A3BP	1
COL4A4	74
COL4A5	0
COL4A6	1
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	0
COL6A3	0
COL6A4P1	0
COL6A4P2	20
COL6A5	0
COL6A6	14
