gene symbol	(count) FRA_46_FA_336
HAUS7	1
HAUS8	1
HAVCR1	3
HAVCR2	17
HAX1	1
HBA1	0
HBA2	0
HBB	0
HBBP1	0
HBD	0
HBE1	0
HBEGF	0
HBG1	0
HBG2	0
HBM	0
HBP1	232
HBQ1	0
HBS1L	11
HBZ	0
HCAR1	70
HCAR2	1
HCAR3	1
HCCS	0
HCFC1	11
HCFC1R1	15
HCFC2	7
HCG11	89
HCG18	53
HCG22	26
HCG26	3
HCG27	14
HCG4	2
HCG4B	0
HCG9	2
HCK	4
HCLS1	34
HCN1	0
HCN2	2
HCN3	1
HCN4	1
HCP5	8
HCRT	0
HCRTR1	31
HCRTR2	0
HCST	3
HDAC1	44
HDAC10	21
HDAC11	0
HDAC2	36
HDAC3	0
HDAC4	6
HDAC5	58
HDAC6	1
HDAC7	26
HDAC8	1
HDAC9	3
HDC	3
HDDC2	0
HDDC3	3
HDGF	26
HDGFL1	0
HDGFRP2	11
HDGFRP3	9
HDHD1	0
HDHD2	0
HDHD3	0
HDLBP	29
HDX	0
HEATR1	921
HEATR2	1
HEATR3	20
HEATR4	82
HEATR5A	31
HEATR5B	2
HEATR6	2
HEATR7A	3
HEATR7B1	0
HEATR8-TTC4	40
HEBP1	0
HEBP2	4
HECA	54
HECTD1	122
HECTD2	0
HECTD3	0
HECW1	0
HECW2	0
HEG1	0
HELB	2
HELLS	0
HELQ	2
HELT	0
HELZ	15
HEMGN	3
HEMK1	15
HENMT1	15
HEPACAM	0
HEPACAM2	0
HEPH	0
HEPHL1	23
HEPN1	0
HERC1	17
HERC2	14
HERC2P2	1
HERC2P3	0
HERC2P4	20
HERC2P7	18
HERC2P9	0
HERC3	12
HERC4	4
HERC5	5
HERC6	45
HERPUD1	1
HERPUD2	17
HES1	0
HES2	65
HES3	2
HES4	1
HES5	1
HES6	0
HES7	0
HESX1	0
HEXA	2
HEXB	15
HEXDC	64
HEXIM1	451
HEXIM2	39
HEY1	0
HEY2	0
HEYL	0
HFE	3
HFE2	3
HFM1	0
HGC6.3	0
HGD	1
HGF	0
HGFAC	0
HGS	28
HGSNAT	0
HHAT	3
HHATL	0
HHEX	3
HHIP	2
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	42
HHLA3	14
HIAT1	24
HIATL1	3
HIATL2	6
HIBADH	0
HIBCH	2
HIC1	9
HIC2	2
HIF1A	7
HIF1AN	2
HIF3A	30
HIGD1A	6
HIGD1B	27
HIGD1C	0
HIGD2A	14
HIGD2B	0
HILS1	2
HINFP	0
HINT1	1
HINT2	0
HINT3	50
HIP1	92
HIP1R	50
HIPK1	3
HIPK2	7
HIPK3	10
HIPK4	8
HIRA	0
HIRIP3	22
HIST1H1A	0
HIST1H1B	55
HIST1H1C	141
HIST1H1D	74
HIST1H1E	1206
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	0
HIST1H2AC	20
HIST1H2AE	5
HIST1H2AG	9
HIST1H2AH	2
HIST1H2AJ	1
HIST1H2AK	20
HIST1H2AL	3
HIST1H2AM	7
HIST1H2BA	0
HIST1H2BB	0
HIST1H2BC	26
HIST1H2BD	8
HIST1H2BE	13
HIST1H2BF	1
HIST1H2BG	6
HIST1H2BH	2
HIST1H2BI	6
HIST1H2BJ	7
HIST1H2BK	20
HIST1H2BL	1
HIST1H2BM	4
HIST1H2BN	2
HIST1H2BO	1
HIST1H3A	1
HIST1H3B	3
HIST1H3C	1
HIST1H3D	16
HIST1H3E	0
HIST1H3F	7
HIST1H3G	3
HIST1H3H	3
HIST1H3I	7
HIST1H3J	3
HIST1H4A	1
HIST1H4B	1
HIST1H4C	0
HIST1H4D	0
HIST1H4E	6
HIST1H4F	6
HIST1H4G	0
HIST1H4H	5
HIST1H4I	1
HIST1H4J	0
HIST1H4K	0
HIST1H4L	1
HIST2H2AA4	0
HIST2H2AB	126
HIST2H2AC	35
HIST2H2BA	0
HIST2H2BC	6
HIST2H2BE	27
HIST2H2BF	4
HIST2H3C	0
HIST2H3D	5
HIST2H4A	0
HIST3H2A	0
HIST3H2BB	2
HIST3H3	3
HIST4H4	1
HIVEP1	1
HIVEP2	14
HIVEP3	1
HJURP	24
HK1	12
HK2	39
HK3	3
HKDC1	0
HKR1	0
HLA-A	122
HLA-B	72
HLA-C	145
HLA-DMA	2
HLA-DMB	1
HLA-DOA	20
HLA-DOB	1
HLA-DPA1	337
HLA-DPB1	23
HLA-DPB2	0
HLA-DQA1	33
HLA-DQA2	0
HLA-DQB1	8
HLA-DQB2	0
HLA-DRA	7
HLA-DRB1	3
HLA-DRB5	2
HLA-DRB6	0
HLA-E	117
HLA-F	42
HLA-F-AS1	221
HLA-G	6
HLA-H	31
HLA-J	29
HLA-L	60
HLCS	20
HLF	0
HLTF	23
HLX	8
HM13	84
HMBOX1	13
HMBS	8
HMCN1	0
HMG20A	0
HMG20B	9
HMGA1	44
HMGA1P7	0
HMGA2	2
HMGB1	81
HMGB2	32
HMGB3	10
HMGB3P1	30
HMGB4	0
HMGCL	3
HMGCLL1	0
HMGCR	87
HMGCS1	2
HMGCS2	0
HMGN1	107
HMGN2	94
HMGN2P46	15
HMGN3	7
HMGN4	9
HMGN5	3
HMGXB3	20
HMGXB4	2
HMHA1	139
HMHB1	0
HMMR	0
HMOX1	0
HMOX2	32
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	21
HN1L	14
HNF1A	30
HNF1A-AS1	88
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	22
HNRNPA0	3
HNRNPA1	82
HNRNPA1L2	8
HNRNPA2B1	16
HNRNPA3	130
HNRNPA3P1	4
HNRNPAB	123
HNRNPC	30
HNRNPCL1	0
HNRNPD	2
HNRNPF	7
HNRNPH1	19
HNRNPH3	49
HNRNPK	22
HNRNPKP3	0
HNRNPL	9
HNRNPM	31
HNRNPR	46
HNRNPU	155
HNRNPUL1	50
HNRPDL	22
HNRPLL	2
HOGA1	27
HOMER1	0
HOMER2	1
HOMER3	19
HOMEZ	19
HOOK1	0
HOOK2	0
HOOK3	147
HOPX	2
HORMAD1	0
HORMAD2	0
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	0
HOXA11	0
HOXA13	0
HOXA2	21
HOXA3	7
HOXA4	0
HOXA5	0
HOXA6	0
HOXA7	1
HOXA9	0
HOXB1	0
HOXB13	0
HOXB2	10
HOXB3	32
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	1
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	5
HP1BP3	83
HPCA	0
HPCAL1	4
HPCAL4	2
HPD	9
HPDL	25
HPGD	2
HPGDS	3
HPN	0
HPR	4
HPRT1	0
HPS1	3
HPS3	1
HPS4	6
HPS5	23
HPS6	2
HPSE	46
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	0
HRAS	9
HRASLS	0
HRASLS2	5
HRASLS5	0
HRC	1
HRCT1	0
HRG	0
HRH1	11
HRH2	0
HRH3	0
HRH4	37
HRK	0
HRNR	6
HRSP12	0
HS1BP3	0
HS2ST1	2
HS3ST1	10
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	3
HS3ST4	0
HS3ST5	1
HS3ST6	0
HS6ST1	2
HS6ST2	0
HS6ST3	0
HSBP1	0
HSBP1L1	17
HSCB	18
HSD11B1	4
HSD11B1L	0
HSD11B2	20
HSD17B1	221
HSD17B10	5
HSD17B11	1
HSD17B12	0
HSD17B13	32
HSD17B14	0
HSD17B2	0
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	27
HSD17B7P2	3
HSD17B8	3
HSD3B1	0
HSD3B2	0
HSD3B7	12
HSD3BP4	90
HSD52	0
HSDL1	6
HSDL2	19
HSF1	13
HSF2	23
HSF2BP	0
HSF5	2
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	35
HSP90AA1	33
HSP90AB1	38
HSP90AB4P	0
HSP90B1	160
HSPA12A	0
HSPA12B	26
HSPA13	0
HSPA14	15
HSPA1A	5
HSPA1B	1
HSPA1L	0
HSPA2	0
HSPA4	16
HSPA4L	6
HSPA5	16
HSPA6	1
HSPA7	1
HSPA8	34
HSPA9	7
HSPB1	2
HSPB11	0
HSPB2	1
HSPB3	0
HSPB6	1
HSPB7	0
HSPB8	0
HSPB9	11
HSPBAP1	1
HSPBP1	2
HSPD1	69
HSPE1	67
HSPG2	19
HSPH1	8
HTATIP2	0
HTATSF1	4
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	6
HTR1E	0
HTR1F	1
HTR2A	2
HTR2B	57
HTR2C	0
HTR3A	0
HTR3B	17
HTR3C	0
HTR3D	0
HTR3E	1
HTR4	1
HTR5A	0
HTR6	8
HTR7	0
HTR7P1	20
HTRA1	0
HTRA2	114
HTRA3	0
HTRA4	69
HTT	3
HULC	0
HUNK	44
HUS1	65
HUS1B	0
HUWE1	24
HVCN1	29
HYAL1	27
HYAL2	5
HYAL3	1
HYAL4	11
HYALP1	0
HYDIN	0
HYI	59
HYLS1	26
HYOU1	21
IAH1	13
IAPP	49
IARS	3
IARS2	16
IBA57	112
IBSP	0
IBTK	0
ICA1	4
ICA1L	736
ICAM1	5
ICAM2	3
ICAM3	25
ICAM4	3
ICAM5	0
ICK	4
ICMT	32
ICOS	0
ICOSLG	0
ICT1	0
ID1	0
ID2	5
ID3	0
ID4	0
IDE	1
IDH1	0
IDH2	27
IDH3A	16
IDH3B	2
IDH3G	5
IDI1	4
IDI2	49
IDI2-AS1	101
IDO1	43
IDO2	0
IDS	123
IDUA	7
IER2	6
IER3	4
IER3IP1	0
IER5	9
IER5L	5
IFFO1	7
IFFO2	6
IFI16	20
IFI27	1
IFI27L1	0
IFI27L2	2
IFI30	15
IFI35	4
IFI44	0
IFI44L	3
IFI6	0
IFIH1	2
IFIT1	17
IFIT1B	3
IFIT2	3
IFIT3	79
IFIT5	4
IFITM1	24
IFITM10	0
IFITM2	3
IFITM3	46
IFITM4P	1
IFITM5	3
IFLTD1	20
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	27
IFNAR2	15
IFNB1	0
IFNE	0
IFNG	19
IFNGR1	6
IFNGR2	41
IFNK	38
IFNW1	0
IFRD1	4
IFRD2	0
IFT122	10
IFT140	17
IFT172	20
IFT20	10
IFT27	0
IFT43	1
IFT46	7
IFT52	0
IFT57	11
IFT74	22
IFT80	3
IFT81	3
IFT88	0
IGBP1	15
IGDCC3	0
IGDCC4	0
IGF1	25
IGF1R	8
IGF2BP1	0
IGF2BP2	38
IGF2BP3	56
IGF2R	10
IGFALS	12
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	1
IGFBP5	1
IGFBP6	0
IGFBP7	33
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	1
IGFLR1	4
IGFN1	0
IGHMBP2	3
IGJ	10
IGLL1	0
IGLL3P	0
IGLL5	172
IGLON5	1
IGSF1	0
IGSF10	3
IGSF11	19
IGSF21	0
IGSF22	7
IGSF23	0
IGSF3	0
IGSF5	1
IGSF6	45
IGSF8	3
IGSF9	9
IGSF9B	0
IHH	0
IK	40
IKBIP	53
IKBKAP	3
IKBKB	6
IKBKE	3
IKBKG	7
IKZF1	3
IKZF2	5
IKZF3	8
IKZF4	3
IKZF5	6
IL10	40
IL10RA	15
IL10RB	36
IL11	22
IL11RA	2
IL12A	1
IL12B	0
IL12RB1	60
IL12RB2	38
IL13	0
IL13RA1	18
IL13RA2	0
IL15	20
IL15RA	3
IL16	77
IL17A	0
IL17B	6
IL17C	11
IL17D	6
IL17F	0
IL17RA	68
IL17RB	62
IL17RC	27
IL17RD	106
IL17RE	0
IL17REL	1
IL18	8
IL18BP	99
IL18R1	2
IL18RAP	0
IL19	0
IL1A	0
IL1B	0
IL1F10	0
IL1R1	15
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	1
IL1RL2	0
IL1RN	0
IL2	0
IL20	1
IL20RA	1
IL20RB	0
IL21	0
IL21R	24
IL22	1
IL22RA1	1
IL22RA2	0
IL23A	6
IL23R	28
IL24	798
IL25	0
IL26	10
IL27	6
IL27RA	15
IL2RA	1
IL2RB	0
IL2RG	2
IL3	0
IL31	0
IL31RA	8
IL32	25
IL33	0
IL34	3
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	0
IL4I1	55
IL4R	8
IL5	9
IL5RA	2
IL6	0
IL6R	87
IL6ST	6
IL7	19
IL7R	21
IL8	0
IL9	0
IL9R	0
ILDR1	10
ILDR2	0
ILF2	20
ILF3	29
ILK	138
ILKAP	0
ILVBL	1
IMMP1L	72
IMMP2L	0
IMMT	119
IMP3	24
IMP4	1
IMPA1	2
IMPA2	2
IMPACT	16
IMPAD1	29
IMPDH1	159
IMPDH2	302
IMPG1	2
IMPG2	12
INA	0
INADL	145
INCA1	93
INCENP	6
INE2	245
INF2	1
ING1	24
ING2	0
ING3	1
ING4	2
ING5	10
INGX	73
INHA	0
INHBA	0
INHBB	0
INHBC	1
INHBE	17
INMT	72
INO80	8
INO80B	19
INO80C	13
INO80D	14
INO80E	2
INPP1	0
INPP4A	11
INPP4B	3
INPP5A	0
INPP5B	19
INPP5D	5
INPP5E	5
INPP5F	76
INPP5J	0
INPP5K	3
INPPL1	4
INS-IGF2	0
INSC	0
INSIG1	8
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	2
INSM1	0
INSM2	11
INSR	0
INSRR	1
INTS1	3
INTS10	3
INTS12	1
INTS2	40
INTS3	9
INTS4	13
INTS4L2	2
INTS5	3
INTS6	11
INTS7	56
INTS8	7
INTS9	14
INTU	0
INVS	23
IP6K1	3
IP6K2	12
IP6K3	0
IPCEF1	16
IPMK	10
IPO11	0
IPO13	2
IPO4	32
IPO5	1
IPO7	6
IPO8	3
IPO9	136
IPP	35
IPPK	61
IPW	0
IQCA1	0
IQCB1	3
IQCC	157
IQCD	3
IQCE	2
IQCF1	0
IQCF2	0
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	25
IQCH	24
IQCJ	1
IQCK	8
IQGAP1	29
IQGAP2	17
IQGAP3	2
IQSEC1	19
IQSEC2	2
IQSEC3	0
IQUB	0
IRAK1	20
IRAK1BP1	0
IRAK2	21
IRAK3	14
IRAK4	74
IREB2	12
IRF1	231
IRF2	5
IRF2BP1	3
IRF2BP2	17
IRF2BPL	19
IRF3	13
IRF4	9
IRF5	73
IRF6	28
IRF7	44
IRF8	4
IRF9	3
IRG1	0
IRGC	5
IRGM	32
IRGQ	269
IRS1	2
IRS2	11
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	1
IRX5	0
IRX6	0
ISCA1	6
ISCA2	1
ISCU	2
ISG15	2
ISG20	8
ISG20L2	15
ISL1	0
ISL2	0
ISLR	0
ISLR2	10
ISM1	1
ISM2	1
ISOC1	1
ISOC2	0
ISPD	35
ISX	0
ISYNA1	129
ITCH	2
ITFG1	2
ITFG2	15
ITFG3	0
ITGA10	0
ITGA11	12
ITGA2	96
ITGA2B	1
ITGA3	4
ITGA4	16
ITGA5	5
ITGA6	187
ITGA7	1
ITGA8	0
ITGA9	3
ITGAD	0
ITGAE	3
ITGAL	58
ITGAM	9
ITGAV	1
ITGAX	37
ITGB1	31
ITGB1BP1	3
ITGB1BP2	0
ITGB2	72
ITGB3	2
ITGB3BP	14
ITGB4	5
ITGB5	4
ITGB6	0
ITGB7	112
ITGB8	17
ITGBL1	0
ITIH1	1
ITIH2	27
ITIH3	17
ITIH4	1
ITIH5	165
ITK	1
ITLN1	0
ITLN2	0
ITM2A	41
ITM2B	30
ITM2C	11
ITPA	1
ITPK1	28
ITPK1-AS1	93
ITPKA	1
ITPKB	11
ITPKC	2
ITPR1	37
ITPR2	17
ITPR3	68
ITPRIP	1
ITPRIPL1	0
ITPRIPL2	54
ITSN1	3
ITSN2	45
IVD	202
IVL	0
IVNS1ABP	30
IWS1	12
IYD	24
IZUMO1	0
IZUMO2	0
IZUMO4	0
JAG1	29
JAG2	0
JAGN1	0
JAK1	19
JAK2	3
JAK3	105
JAKMIP1	2
JAKMIP2	0
JAKMIP3	1
JAM2	2
JAM3	57
JARID2	74
JAZF1	305
JDP2	3
JHDM1D	2
JKAMP	0
JMJD1C	25
JMJD4	43
JMJD6	121
JMJD7	0
JMJD8	381
JMY	11
JOSD1	84
JOSD2	11
JPH1	0
JPH2	0
JPH3	40
JPX	49
JRK	9
JRKL	1
JSRP1	4
JTB	10
JUN	2
JUNB	31
JUND	32
JUP	0
KAAG1	0
KAL1	0
KALRN	0
KANK1	0
KANK2	47
KANK3	34
KANK4	43
KARS	15
KAT2A	1
KAT2B	5
KAT5	152
KAT6A	32
KAT6B	13
KAT7	5
KAT8	3
KATNA1	59
KATNAL1	32
KATNAL2	189
KATNB1	3
KAZALD1	1
KAZN	2
KBTBD11	8
KBTBD12	140
KBTBD13	0
KBTBD2	0
KBTBD3	3
KBTBD4	113
KBTBD6	109
KBTBD7	14
KBTBD8	1
KC6	0
KCMF1	71
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	112
KCNA4	0
KCNA5	0
KCNA6	13
KCNA7	57
KCNAB1	188
KCNAB2	8
KCNAB3	5
KCNB1	0
KCNB2	0
KCNC1	17
KCNC2	0
KCNC3	0
KCNC4	3
KCND1	5
KCND2	0
KCND3	2
KCNE1	0
KCNE1L	0
KCNE2	1
KCNE3	40
KCNE4	76
KCNF1	0
KCNG1	1
KCNG2	11
KCNG3	0
KCNG4	0
KCNH1	24
KCNH2	1
KCNH3	13
KCNH4	0
KCNH5	0
KCNH6	47
KCNH7	11
KCNH8	0
KCNIP1	0
KCNIP2	6
KCNIP3	0
KCNIP4	91
KCNJ1	69
KCNJ10	17
KCNJ11	67
KCNJ12	0
KCNJ13	299
KCNJ14	3
KCNJ15	0
KCNJ16	0
KCNJ2	0
KCNJ3	0
KCNJ4	0
KCNJ5	107
KCNJ6	0
KCNJ8	0
KCNJ9	13
KCNK1	0
KCNK10	2
KCNK12	6
KCNK13	0
KCNK15	0
KCNK16	0
KCNK17	4
KCNK18	0
KCNK2	34
KCNK3	5
KCNK4	0
KCNK5	0
KCNK6	24
KCNK7	4
KCNK9	0
KCNMA1	1
KCNMB1	1
KCNMB2	3
KCNMB3	66
KCNMB4	0
KCNN1	1
KCNN2	42
KCNN3	23
KCNN4	2
KCNQ1	2
KCNQ1DN	0
KCNQ1OT1	1710
KCNQ2	0
KCNQ3	1
KCNQ4	1
KCNQ5	16
KCNS1	178
KCNS2	2
KCNS3	0
KCNT1	0
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	9
KCP	27
KCTD1	0
KCTD10	4
KCTD11	1
KCTD12	6
KCTD13	0
KCTD14	30
KCTD15	1
KCTD16	0
KCTD17	1
KCTD18	4
KCTD19	4
KCTD2	1
KCTD20	417
KCTD21	29
KCTD3	0
KCTD4	45
KCTD5	0
KCTD6	0
KCTD7	8
KCTD8	0
KCTD9	25
KDELC1	0
KDELC2	34
KDELR1	0
KDELR2	0
KDELR3	187
KDM1A	46
KDM1B	48
KDM2A	10
KDM2B	180
KDM3A	59
KDM3B	8
KDM4A	7
KDM4B	10
KDM4C	13
KDM4D	0
KDM5A	16
KDM5B	0
KDM5C	9
KDM5D	6
KDM6A	13
KDM6B	4
KDR	3
KDSR	61
KEAP1	2
KEL	0
KERA	0
KGFLP1	0
KGFLP2	16
KHDC1	1
KHDC1L	0
KHDRBS1	5
KHDRBS2	1
KHDRBS3	0
KHK	0
KHNYN	396
KHSRP	10
KIAA0020	15
KIAA0040	2
KIAA0087	21
KIAA0100	19
KIAA0101	27
KIAA0125	3
KIAA0141	0
KIAA0146	95
KIAA0195	0
KIAA0196	0
KIAA0226	58
KIAA0232	2
KIAA0247	4
KIAA0319	7
KIAA0319L	62
KIAA0355	79
KIAA0368	5
KIAA0391	1
KIAA0408	47
KIAA0430	6
KIAA0513	34
KIAA0556	2
KIAA0586	2
KIAA0753	0
KIAA0754	24
KIAA0825	10
KIAA0895	10
KIAA0895L	13
KIAA0907	3
KIAA0913	237
KIAA0922	4
KIAA0930	28
KIAA0947	3
KIAA1009	0
KIAA1024	0
KIAA1033	10
KIAA1045	2
KIAA1107	0
KIAA1109	14
KIAA1143	82
KIAA1147	185
KIAA1161	31
KIAA1191	58
KIAA1199	177
KIAA1210	6
KIAA1211	2
KIAA1217	0
KIAA1239	4
KIAA1244	22
KIAA1257	0
KIAA1279	1
KIAA1324	81
KIAA1324L	1
KIAA1328	2
KIAA1377	48
KIAA1407	18
KIAA1429	6
KIAA1430	0
KIAA1432	140
KIAA1456	537
KIAA1462	0
KIAA1467	38
KIAA1468	5
KIAA1522	33
KIAA1524	0
KIAA1549	15
KIAA1586	5
KIAA1598	3
KIAA1614	102
KIAA1644	0
KIAA1656	5
KIAA1671	8
KIAA1683	0
KIAA1704	0
KIAA1715	13
KIAA1731	238
KIAA1737	132
KIAA1751	64
KIAA1755	9
KIAA1804	0
KIAA1841	42
KIAA1875	53
KIAA1908	1
KIAA1919	123
KIAA1958	0
KIAA1967	215
KIAA1984	43
KIAA2013	34
KIAA2018	153
KIAA2022	0
KIAA2026	27
KIDINS220	9
KIF11	48
KIF12	0
KIF13A	3
KIF13B	8
KIF14	26
KIF15	0
KIF16B	2
KIF17	0
KIF18A	0
KIF18B	1
KIF19	1
KIF1A	1
KIF1B	124
KIF1C	125
KIF20A	34
KIF20B	2
KIF21A	3
KIF21B	15
KIF22	19
KIF23	0
KIF24	75
KIF25	0
KIF26A	0
KIF26B	6
KIF27	14
KIF2A	41
KIF2B	0
KIF2C	10
KIF3A	59
KIF3B	18
KIF3C	1
KIF4A	0
KIF4B	0
KIF5A	0
KIF5B	12
KIF5C	1
KIF6	0
KIF7	0
KIF9	15
KIFAP3	0
KIFC1	3
KIFC2	2
KIFC3	1
KIN	0
KIR2DL1	0
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	0
KIRREL3	4
KISS1	0
KISS1R	4
KIT	0
KITLG	0
KL	0
KLB	192
KLC1	14
KLC2	6
KLC3	11
KLC4	2
KLF1	0
KLF10	1
KLF11	2
KLF12	3
KLF13	33
KLF14	1
KLF15	0
KLF16	1
KLF17	1
KLF2	35
KLF3	8
KLF4	6
KLF5	0
KLF6	8
KLF7	5
KLF8	18
KLF9	12
KLHDC1	1
KLHDC10	0
KLHDC2	139
KLHDC3	1
KLHDC4	2
KLHDC7A	0
KLHDC7B	3
KLHDC8A	1
KLHDC8B	0
KLHDC9	1
KLHL1	0
KLHL10	8
KLHL11	0
KLHL12	80
KLHL13	0
KLHL14	21
KLHL15	0
KLHL17	0
KLHL18	0
KLHL2	0
KLHL20	15
KLHL21	3
KLHL22	7
KLHL24	17
KLHL25	2
KLHL26	0
KLHL28	12
KLHL29	100
KLHL3	1
KLHL30	11
KLHL31	1
KLHL32	20
KLHL33	0
KLHL34	4
KLHL35	4
KLHL36	2
KLHL38	0
KLHL4	0
KLHL5	37
KLHL6	41
KLHL7	0
KLHL8	44
KLHL9	1
KLK1	0
KLK10	17
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	10
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	49
KLRAP1	0
KLRB1	3
KLRC1	0
KLRC2	1
KLRC3	0
KLRD1	448
KLRF1	11
KLRF2	0
KLRG1	14
KLRG2	0
KLRK1	8
KMO	301
KNCN	0
KNDC1	0
KNG1	11
KNTC1	0
KPNA1	260
KPNA2	1
KPNA3	3
KPNA4	38
KPNA5	4
KPNA6	98
KPNA7	0
KPNB1	8
KPRP	0
KPTN	1
KRAS	226
KRBA1	7
KRBA2	5
KRBOX1	0
KRCC1	0
KREMEN1	174
KREMEN2	4
KRI1	101
KRIT1	19
KRR1	1499
KRT1	0
KRT10	3
KRT12	1
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	34
KRT18P55	1
KRT19	0
KRT2	0
KRT20	0
KRT222	1
KRT23	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	0
KRT34	0
KRT35	0
KRT36	0
KRT37	0
KRT38	0
KRT39	0
KRT4	0
KRT40	0
KRT42P	65
KRT5	0
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	0
KRT73	15
KRT74	0
KRT75	0
KRT76	0
KRT77	0
KRT78	0
KRT79	0
KRT8	8
KRT80	0
KRT81	0
KRT82	0
KRT83	0
KRT84	0
KRT85	0
KRT86	1
KRT8P41	4
KRT9	0
KRTAP1-1	0
KRTAP1-3	0
KRTAP1-5	0
KRTAP10-1	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP10-12	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP11-1	0
KRTAP12-1	0
KRTAP12-2	0
KRTAP12-3	0
KRTAP12-4	0
KRTAP13-1	0
KRTAP13-2	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	0
KRTAP16-1	0
KRTAP17-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP19-8	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-4	0
KRTAP20-1	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP20-4	0
KRTAP21-1	0
KRTAP21-2	0
KRTAP21-3	0
KRTAP22-1	0
KRTAP22-2	0
KRTAP23-1	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP3-1	0
KRTAP3-2	0
KRTAP3-3	0
KRTAP4-1	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-2	0
KRTAP4-3	0
KRTAP4-4	0
KRTAP4-5	0
KRTAP4-6	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-9	0
KRTAP5-1	0
KRTAP5-10	1
KRTAP5-11	0
KRTAP5-2	8
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
KRTAP5-6	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0
KRTAP6-1	0
KRTAP6-2	0
KRTAP6-3	0
KRTAP7-1	0
KRTAP8-1	0
KRTAP9-1	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-4	0
KRTAP9-6	0
KRTAP9-7	0
KRTAP9-8	0
KRTAP9-9	0
KRTCAP2	0
KRTCAP3	3
KRTDAP	0
KSR1	2
KSR2	2
KTI12	1
KTN1	11
KU-MEL-3	0
KY	8
KYNU	1
L1CAM	0
L1TD1	22
L2HGDH	307
L3MBTL1	4
L3MBTL2	8
L3MBTL3	72
L3MBTL4	1
LACE1	0
LACRT	0
LACTB	13
LACTB2	6
LAD1	0
LAG3	4
LAGE3	25
LAIR1	45
LAIR2	0
LALBA	0
LAMA1	0
LAMA2	8
LAMA3	0
LAMA4	2
