gene symbol	(count) NOR_48_FW_1291
C11orf84	0
C11orf85	0
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	0
C11orf92	8
C11orf93	2
C11orf94	0
C11orf95	0
C11orf96	0
C12orf10	0
C12orf23	2
C12orf28	0
C12orf29	14
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	0
C12orf42	0
C12orf43	5
C12orf44	0
C12orf45	0
C12orf49	1
C12orf5	57
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	39
C12orf63	0
C12orf65	31
C12orf66	0
C12orf68	0
C12orf71	2
C12orf73	2
C12orf74	0
C12orf75	0
C12orf76	3
C12orf77	11
C13orf35	0
C14orf1	1
C14orf105	27
C14orf119	1
C14orf132	13
C14orf142	0
C14orf159	0
C14orf166	1
C14orf166B	1
C14orf169	1
C14orf177	0
C14orf178	13
C14orf180	0
C14orf182	10
C14orf183	3
C14orf2	0
C14orf23	4
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	1
C14orf79	1
C14orf80	1
C14orf93	0
C15orf26	0
C15orf27	8
C15orf32	0
C15orf37	49
C15orf39	1
C15orf40	38
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	8
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	3
C15orf59	0
C15orf60	1
C15orf61	2
C15orf62	18
C16orf11	0
C16orf13	0
C16orf3	1
C16orf45	4
C16orf46	0
C16orf52	4
C16orf54	0
C16orf55	0
C16orf58	2
C16orf59	0
C16orf62	9
C16orf70	9
C16orf71	6
C16orf72	0
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	1
C16orf87	0
C16orf89	2
C16orf90	0
C16orf91	0
C16orf92	0
C16orf93	2
C16orf95	0
C17orf100	12
C17orf102	1
C17orf103	24
C17orf104	11
C17orf105	0
C17orf107	14
C17orf47	1
C17orf50	0
C17orf51	0
C17orf53	1
C17orf58	1
C17orf59	1
C17orf62	12
C17orf64	0
C17orf65	21
C17orf66	0
C17orf67	0
C17orf70	3
C17orf72	141
C17orf74	0
C17orf75	40
C17orf77	13
C17orf78	1
C17orf80	0
C17orf82	0
C17orf85	0
C17orf89	0
C17orf96	0
C17orf97	2
C17orf98	0
C17orf99	0
C18orf21	0
C18orf23	0
C18orf25	1
C18orf32	17
C18orf42	0
C18orf54	0
C18orf56	0
C18orf61	0
C18orf63	0
C18orf8	37
C19orf10	2
C19orf12	4
C19orf18	0
C19orf24	1
C19orf25	0
C19orf26	0
C19orf33	0
C19orf35	45
C19orf38	0
C19orf40	4
C19orf43	4
C19orf44	10
C19orf45	0
C19orf47	0
C19orf48	4
C19orf52	0
C19orf53	1
C19orf54	11
C19orf55	1
C19orf57	0
C19orf59	4
C19orf60	1
C19orf66	1
C19orf67	3
C19orf68	1
C19orf69	0
C19orf70	1
C19orf71	12
C19orf73	2
C19orf77	1
C1D	2
C1GALT1	2
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	10
C1QC	1
C1QL1	0
C1QL2	0
C1QL3	10
C1QL4	0
C1QTNF1	0
C1QTNF2	4
C1QTNF4	2
C1QTNF6	15
C1QTNF7	20
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	13
C1S	0
C1orf100	1
C1orf101	0
C1orf105	0
C1orf106	1
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	11
C1orf115	0
C1orf116	0
C1orf122	8
C1orf123	1
C1orf127	0
C1orf131	0
C1orf140	16
C1orf141	5
C1orf146	2
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	0
C1orf172	5
C1orf173	0
C1orf174	6
C1orf177	0
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	6
C1orf194	2
C1orf198	0
C1orf200	14
C1orf204	6
C1orf21	3
C1orf210	6
C1orf213	0
C1orf216	0
C1orf220	3
C1orf222	0
C1orf226	0
C1orf227	0
C1orf228	1
C1orf229	11
C1orf27	0
C1orf35	6
C1orf43	1
C1orf50	0
C1orf51	0
C1orf52	2
C1orf53	1
C1orf54	0
C1orf56	218
C1orf61	0
C1orf63	1
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	14
C1orf85	0
C1orf86	16
C1orf87	0
C1orf94	0
C1orf95	6
C2	2
C20orf112	14
C20orf141	0
C20orf144	0
C20orf166	0
C20orf173	0
C20orf194	0
C20orf195	2
C20orf196	0
C20orf197	0
C20orf201	0
C20orf202	0
C20orf203	11
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	23
C21orf33	5
C21orf37	0
C21orf49	2
C21orf54	0
C21orf58	3
C21orf59	0
C21orf62	98
C21orf67	32
C21orf88	0
C21orf90	0
C22orf15	16
C22orf23	19
C22orf24	5
C22orf26	6
C22orf31	0
C22orf34	0
C22orf39	6
C22orf42	0
C22orf43	0
C22orf46	0
C2CD2	8
C2CD2L	0
C2CD3	1
C2CD4A	7
C2CD4B	0
C2CD4C	0
C2CD4D	6
C2orf15	13
C2orf16	4
C2orf27A	0
C2orf27B	0
C2orf40	1
C2orf42	1
C2orf43	0
C2orf44	1
C2orf47	3
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	2
C2orf57	0
C2orf61	0
C2orf62	3
C2orf66	0
C2orf68	8
C2orf69	2
C2orf70	0
C2orf71	2
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	0
C2orf82	0
C2orf83	4
C2orf88	42
C3	0
C3AR1	13
C3P1	0
C3orf14	0
C3orf17	57
C3orf18	6
C3orf20	0
C3orf22	0
C3orf27	7
C3orf30	0
C3orf33	7
C3orf35	0
C3orf36	0
C3orf37	0
C3orf38	1
C3orf43	0
C3orf49	5
C3orf52	2
C3orf55	0
C3orf56	0
C3orf58	1
C3orf62	16
C3orf65	3
C3orf67	0
C3orf70	6
C3orf72	16
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	1
C4orf17	0
C4orf19	55
C4orf21	0
C4orf22	0
C4orf26	14
C4orf27	1
C4orf29	2
C4orf3	5
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	9
C4orf42	4
C4orf45	2
C4orf46	2
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	2
C5AR1	0
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	20
C5orf25	1
C5orf27	6
C5orf28	11
C5orf30	0
C5orf34	3
C5orf38	0
C5orf42	0
C5orf45	11
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	7
C5orf56	578
C5orf58	15
C5orf60	0
C5orf63	0
C5orf64	3
C6	0
C6orf1	2
C6orf10	0
C6orf106	0
C6orf118	0
C6orf120	72
C6orf123	8
C6orf132	8
C6orf136	11
C6orf141	0
C6orf147	9
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	5
C6orf195	0
C6orf201	2
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	6
C6orf25	13
C6orf47	0
C6orf48	1
C6orf52	0
C6orf57	0
C6orf58	0
C6orf62	2
C6orf70	0
C6orf89	5
C6orf99	2
C7	10
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf41	1
C7orf43	21
C7orf49	62
C7orf50	0
C7orf55	0
C7orf57	0
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	1
C7orf65	7
C7orf66	0
C7orf69	0
C7orf71	6
C7orf72	1
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	14
C8orf33	33
C8orf34	0
C8orf37	8
C8orf4	0
C8orf42	0
C8orf44	20
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	1
C8orf56	0
C8orf58	4
C8orf59	9
C8orf74	0
C8orf76	1
C8orf86	7
C9	0
C9orf102	20
C9orf106	0
C9orf114	10
C9orf116	0
C9orf117	5
C9orf123	3
C9orf129	0
C9orf131	48
C9orf135	0
C9orf139	21
C9orf142	1
C9orf152	1
C9orf153	0
C9orf156	0
C9orf16	3
C9orf163	1
C9orf169	1
C9orf170	0
C9orf171	1
C9orf172	4
C9orf173	3
C9orf24	0
C9orf3	10
C9orf37	5
C9orf40	0
C9orf41	1
C9orf43	0
C9orf47	16
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	9
C9orf66	38
C9orf69	0
C9orf72	1
C9orf78	19
C9orf84	15
C9orf85	12
C9orf89	5
C9orf9	0
C9orf91	5
C9orf96	19
CA1	2
CA10	0
CA11	0
CA12	5
CA13	5
CA14	22
CA2	0
CA3	0
CA4	0
CA5A	0
CA5B	27
CA5BP1	0
CA6	39
CA7	1
CA8	0
CA9	0
CAB39	6
CAB39L	0
CABIN1	0
CABLES1	2
CABLES2	17
CABP1	0
CABP2	0
CABP4	60
CABP5	1
CABP7	16
CABS1	0
CABYR	1
CACHD1	0
CACNA1A	0
CACNA1B	0
CACNA1C	9
CACNA1D	0
CACNA1E	0
CACNA1F	0
CACNA1G	0
CACNA1H	1
CACNA1I	4
CACNA1S	0
CACNA2D1	0
CACNA2D2	22
CACNA2D3	0
CACNA2D4	9
CACNB1	0
CACNB2	51
CACNB3	0
CACNB4	0
CACNG1	2
CACNG2	0
CACNG3	0
CACNG4	0
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	48
CACYBP	40
CAD	1
CADM1	0
CADM2	0
CADM3	0
CADM4	3
CADPS	0
CADPS2	0
CAGE1	6
CALB1	6
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	0
CALCOCO2	5
CALCR	0
CALCRL	0
CALD1	2
CALHM1	3
CALHM2	7
CALHM3	0
CALM1	0
CALM2	20
CALM3	6
CALML3	0
CALML4	91
CALML5	0
CALML6	0
CALN1	7
CALR	7
CALR3	0
CALU	10
CALY	0
CAMK1	10
CAMK1D	28
CAMK1G	3
CAMK2A	0
CAMK2B	1
CAMK2D	6
CAMK2G	7
CAMK2N1	0
CAMK2N2	2
CAMK4	0
CAMKK1	0
CAMKK2	52
CAMKMT	1
CAMKV	0
CAMLG	14
CAMP	0
CAMSAP1	0
CAMTA1	0
CAMTA2	8
CAND1	0
CAND2	23
CANT1	0
CANX	2
CAP1	3
CAP2	0
CAPG	0
CAPN1	9
CAPN10	0
CAPN11	0
CAPN12	34
CAPN13	0
CAPN14	0
CAPN2	32
CAPN3	2
CAPN5	1
CAPN6	0
CAPN7	24
CAPN8	0
CAPN9	0
CAPNS1	1
CAPNS2	0
CAPRIN1	0
CAPRIN2	0
CAPS	4
CAPS2	0
CAPSL	0
CAPZA1	1
CAPZA2	0
CAPZA3	0
CAPZB	0
CARD10	0
CARD11	1
CARD14	27
CARD16	0
CARD17	0
CARD18	0
CARD6	17
CARD8	24
CARD9	2
CARHSP1	24
CARKD	4
CARM1	6
CARNS1	8
CARS	0
CARS2	3
CARTPT	0
CASC1	1
CASC2	0
CASC3	2
CASC4	6
CASC5	1
CASD1	0
CASK	1
CASKIN1	21
CASKIN2	3
CASP1	5
CASP10	10
CASP12	0
CASP14	6
CASP2	15
CASP3	0
CASP4	1
CASP5	0
CASP6	53
CASP7	0
CASP8	10
CASP8AP2	0
CASP9	0
CASQ1	4
CASQ2	0
CASR	1
CASS4	2
CAST	97
CASZ1	4
CAT	0
CATSPER1	0
CATSPER2	0
CATSPER2P1	12
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	21
CAV3	0
CBFA2T2	35
CBFA2T3	0
CBFB	3
CBL	3
CBLB	1
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	1
CBR3	1
CBR4	1
CBS	3
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	6
CBX2	0
CBX3	3
CBX4	4
CBX5	60
CBX6	0
CBX7	0
CBX8	0
CBY1	0
CBY3	1
CC2D1A	0
CC2D1B	24
CC2D2A	139
CC2D2B	7
CCAR1	0
CCBE1	14
CCBL1	0
CCBL2	1
CCBP2	15
CCDC101	0
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	7
CCDC105	0
CCDC106	0
CCDC107	0
CCDC108	0
CCDC109B	2
CCDC11	0
CCDC110	0
CCDC111	2
CCDC112	0
CCDC113	13
CCDC114	3
CCDC115	1
CCDC116	0
CCDC117	10
CCDC12	0
CCDC120	15
CCDC121	4
CCDC122	3
CCDC124	8
CCDC125	32
CCDC126	0
CCDC127	0
CCDC129	1
CCDC13	2
CCDC130	1
CCDC132	0
CCDC134	0
CCDC135	1
CCDC136	0
CCDC137	12
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	4
CCDC144A	0
CCDC144B	63
CCDC144NL	0
CCDC146	1
CCDC147	0
CCDC148	9
CCDC149	1
CCDC15	1
CCDC150	0
CCDC151	0
CCDC152	1
CCDC153	0
CCDC154	4
CCDC155	0
CCDC157	23
CCDC158	0
CCDC159	0
CCDC160	0
CCDC162P	0
CCDC163P	6
CCDC166	0
CCDC167	3
CCDC17	2
CCDC18	13
CCDC19	0
CCDC22	1
CCDC23	6
CCDC24	0
CCDC25	0
CCDC27	0
CCDC28A	0
CCDC28B	14
CCDC3	0
CCDC30	14
CCDC33	0
CCDC34	0
CCDC36	6
CCDC37	5
CCDC38	6
CCDC39	73
CCDC40	0
CCDC41	25
CCDC42	0
CCDC42B	30
CCDC43	1
CCDC47	3
CCDC50	1
CCDC51	0
CCDC53	1
CCDC54	0
CCDC57	1
CCDC58	1
CCDC59	3
CCDC6	1
CCDC60	0
CCDC61	1
CCDC62	1
CCDC63	0
CCDC64	3
CCDC64B	0
CCDC65	11
CCDC66	21
CCDC67	1
CCDC68	1
CCDC69	17
CCDC7	1
CCDC70	0
CCDC71	0
CCDC73	138
CCDC74A	0
CCDC74B	0
CCDC77	9
CCDC78	9
CCDC79	0
CCDC8	3
CCDC80	2
CCDC81	0
CCDC82	0
CCDC83	1
CCDC84	80
CCDC85A	0
CCDC85B	1
CCDC85C	51
CCDC86	0
CCDC87	0
CCDC88A	8
CCDC88B	4
CCDC88C	2
CCDC89	0
CCDC9	1
CCDC90B	2
CCDC91	0
CCDC92	0
CCDC93	0
CCDC94	4
CCDC96	0
CCDC97	24
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	1
CCL16	3
CCL17	0
CCL18	1
CCL19	0
CCL2	0
CCL20	1
CCL21	0
CCL22	13
CCL23	1
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	8
CCL3	6
CCL3L1	0
CCL3L3	0
CCL4	3
CCL4L2	0
CCL5	34
CCL7	0
CCL8	0
CCM2	1
CCNA1	0
CCNA2	24
CCNB1	0
CCNB1IP1	5
CCNB2	3
CCNB3	0
CCNC	1
CCND1	0
CCND2	0
CCND3	0
CCNDBP1	1
CCNE1	0
CCNE2	32
CCNF	3
CCNG1	8
CCNG2	0
CCNH	8
CCNI	7
CCNI2	1
CCNJ	9
CCNJL	0
CCNK	1
CCNL1	26
CCNL2	0
CCNO	0
CCNT1	0
CCNT2	0
CCNY	0
CCNYL1	5
CCP110	13
CCPG1	29
CCR1	0
CCR10	1
CCR2	0
CCR3	2
CCR4	0
CCR5	2
CCR6	41
CCR7	1
CCR8	0
CCR9	21
CCRL1	7
CCRL2	0
CCRN4L	21
CCS	0
CCT2	0
CCT3	2
CCT4	0
CCT5	0
CCT6A	4
CCT6B	0
CCT6P1	6
CCT6P3	7
CCT7	1
CCT8	6
CCT8L2	0
CCZ1	0
CD101	0
CD109	5
CD14	34
CD151	2
CD160	19
CD163	0
CD163L1	0
CD164	1
CD164L2	0
CD177	0
CD180	3
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	0
CD1E	0
CD2	1
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	6
CD22	5
CD226	1
CD244	11
CD247	4
CD248	0
CD27	7
CD274	0
CD276	0
CD28	6
CD2AP	6
CD2BP2	4
CD300A	2
CD300C	0
CD300E	10
CD300LB	17
CD300LD	0
CD300LF	0
CD300LG	10
CD302	112
CD320	0
CD33	0
CD34	0
CD36	9
CD37	3
CD38	0
CD3D	0
CD3E	1
CD3EAP	89
CD3G	6
CD4	0
CD40	0
CD40LG	6
CD44	4
CD46	7
CD47	0
CD48	4
CD5	5
CD52	4
CD53	2
CD55	1
CD58	2
CD59	0
CD5L	0
CD6	1
CD63	1
CD68	13
CD69	1
CD7	0
CD70	0
CD72	3
CD74	6
CD79A	1
CD79B	0
CD80	1
CD81	0
CD82	10
CD83	0
CD84	36
CD86	0
CD8A	3
CD8B	1
CD9	0
CD93	6
CD96	3
CD97	2
CD99	0
CD99L2	1
CD99P1	0
CDA	0
CDADC1	0
CDAN1	9
CDC123	2
CDC14A	0
CDC14B	0
CDC14C	2
CDC16	2
CDC20	2
CDC20B	0
CDC23	0
CDC25A	0
CDC25B	0
CDC25C	0
CDC26	0
CDC27	0
CDC34	0
CDC37	4
CDC37L1	8
CDC40	28
CDC42	8
CDC42BPA	0
CDC42BPB	4
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	34
CDC42EP4	0
CDC42EP5	1
CDC42SE1	3
CDC42SE2	29
CDC45	0
CDC5L	0
CDC6	9
CDC7	0
CDC73	0
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	0
CDCA8	0
CDCP1	14
CDCP2	0
CDH1	4
CDH10	0
CDH11	0
CDH12	10
CDH13	1
CDH15	0
CDH16	0
CDH17	3
CDH18	0
CDH19	0
CDH2	0
CDH20	3
CDH22	0
CDH23	109
CDH24	0
CDH26	0
CDH3	1
CDH4	1
CDH5	0
CDH6	8
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	3
CDHR3	15
CDHR4	0
CDHR5	22
CDIPT	0
CDK1	0
CDK10	5
CDK11A	2
CDK11B	1
CDK12	15
CDK13	9
CDK14	0
CDK15	0
CDK16	3
CDK17	3
CDK18	0
CDK19	5
CDK2	1
CDK20	0
CDK2AP1	0
CDK2AP2	0
CDK4	7
CDK5	0
CDK5R1	1
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	1
CDK5RAP3	2
CDK6	0
CDK7	1
CDK8	0
CDK9	3
CDKAL1	15
CDKL1	6
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	4
CDKN1C	1
CDKN2A	0
CDKN2AIP	0
CDKN2AIPNL	9
CDKN2B	10
CDKN2B-AS1	6
CDKN2C	1
CDKN2D	0
CDKN3	1
CDNF	0
CDO1	0
CDON	13
CDR1	0
CDR2	4
CDR2L	0
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT4	18
CDRT7	0
CDS1	0
CDS2	1
CDSN	0
CDT1	20
CDV3	3
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	5
CDYL2	0
CEACAM1	3
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	1
CEACAM22P	70
CEACAM3	4
CEACAM4	0
CEACAM5	28
CEACAM6	0
CEACAM7	0
CEACAM8	12
CEBPA	1
CEBPB	7
CEBPD	22
CEBPE	0
CEBPG	2
CEBPZ	25
CECR1	6
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	2
CECR7	0
CEL	0
CELA1	1
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	0
CELF2	3
CELF3	2
CELF4	2
CELF5	0
CELF6	0
CELP	0
CELSR1	1
CELSR2	0
CELSR3	0
CEMP1	28
CEND1	3
CENPA	0
CENPB	0
CENPBD1	14
CENPC1	6
CENPE	0
CENPF	0
CENPH	5
CENPI	1
CENPJ	0
CENPK	0
CENPL	3
CENPM	0
CENPN	27
CENPO	31
CENPP	8
CENPQ	0
CENPT	1
CENPV	9
CENPW	0
CEP104	53
CEP112	0
CEP120	0
CEP128	0
CEP135	13
CEP152	0
CEP164	1
CEP170	0
CEP170P1	0
CEP19	23
CEP192	1
CEP250	19
CEP290	2
CEP350	1
CEP44	8
CEP55	0
CEP57	10
CEP57L1	0
CEP63	1
CEP68	130
CEP70	0
CEP72	0
CEP76	0
CEP78	0
CEP85	17
CEP89	0
CEP95	4
CEP97	0
CEPT1	76
CER1	0
CERCAM	0
CERK	6
CERKL	459
CERS2	1
CERS3	0
CERS4	0
CERS5	24
CERS6	0
CES1	0
CES1P1	0
CES1P2	0
CES2	13
CES3	53
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	0
CETN4P	0
CETP	5
CFB	11
CFC1	0
CFC1B	0
CFD	1
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	1
CFL1P1	7
CFL2	0
CFLAR	276
CFLAR-AS1	190
CFP	1
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	5
CGN	0
CGNL1	4
CGREF1	9
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	18
CHAD	7
CHADL	4
CHAF1A	0
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	2
CHCHD3	0
CHCHD4	2
CHCHD5	0
CHCHD6	0
CHCHD7	1
CHD1	2
CHD1L	1
CHD2	13
CHD3	7
CHD4	9
CHD5	3
CHD6	33
CHD7	3
CHD8	1
CHD9	1
CHDH	5
CHEK1	15
CHEK2	0
CHERP	2
CHFR	0
CHGA	25
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	0
CHIC2	1
CHID1	2
CHIT1	0
CHKA	24
CHL1	0
CHM	11
CHML	9
CHMP1A	1
CHMP1B	20
CHMP2A	0
CHMP2B	0
CHMP4A	2
CHMP4B	2
CHMP4C	4
CHMP5	0
CHMP6	0
CHMP7	0
CHN1	0
CHN2	0
CHODL	0
CHORDC1	0
CHP2	27
CHPF	0
CHPF2	2
CHPT1	2
CHRAC1	3
CHRD	0
CHRDL1	0
CHRDL2	1
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	42
CHRM4	0
CHRM5	6
CHRNA1	0
CHRNA10	0
CHRNA2	20
CHRNA3	0
CHRNA4	0
CHRNA5	28
CHRNA6	0
CHRNA7	7
CHRNA9	0
CHRNB1	31
CHRNB2	35
CHRNB3	0
CHRNB4	2
CHRND	2
CHRNE	24
CHRNG	44
CHST1	0
CHST10	0
CHST11	5
CHST12	1
CHST13	0
CHST14	0
CHST15	2
CHST2	4
CHST3	3
CHST4	0
CHST5	5
CHST6	65
CHST7	5
CHST8	0
CHST9	0
CHSY1	1
CHSY3	0
CHTF18	1
CHTF8	2
CHTOP	7
CHUK	1
CHURC1	45
CIAO1	32
CIAPIN1	0
CIB1	6
CIB2	0
CIB3	0
CIB4	0
CIC	1
CIDEA	0
CIDEB	85
CIDEC	1
CIDECP	2
CIITA	8
CILP	0
CILP2	0
CINP	0
CIR1	3
CIRBP	5
CIRH1A	0
CISD1	0
CISD2	10
CISD3	1
CISH	1
CIT	0
CITED1	0
CITED2	2
CITED4	0
CIZ1	1
CKAP2	0
CKAP2L	1
CKAP4	1
CKAP5	1
CKB	1
CKLF	0
CKM	0
CKMT1A	0
CKMT1B	0
CKMT2	6
CKS1B	1
CKS2	0
CLASP1	0
CLASP2	0
CLASRP	1
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	1
CLCA4	2
CLCC1	42
CLCF1	3
CLCN1	0
CLCN2	2
CLCN3	1
CLCN4	0
CLCN5	5
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	2
CLDN11	6
CLDN12	0
CLDN14	0
CLDN15	1
CLDN16	9
CLDN17	0
CLDN18	1
CLDN19	16
CLDN2	2
CLDN20	12
CLDN22	4
CLDN23	0
CLDN24	1
CLDN25	0
CLDN3	0
CLDN4	3
CLDN5	0
CLDN6	1
CLDN7	2
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	3
CLEC10A	0
CLEC11A	1
CLEC12A	2
CLEC12B	0
CLEC14A	0
CLEC16A	1
CLEC17A	0
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	1
CLEC1B	17
CLEC2A	0
CLEC2B	9
CLEC2D	20
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	1
CLEC4D	2
CLEC4E	10
CLEC4F	0
CLEC4G	0
CLEC4GP1	22
CLEC4M	0
CLEC5A	2
CLEC6A	1
CLEC7A	8
CLEC9A	1
CLECL1	1
CLGN	0
CLIC1	0
CLIC2	0
CLIC3	2
CLIC4	4
CLIC5	0
CLIC6	1
CLINT1	0
CLIP1	1
CLIP2	0
CLIP3	3
CLIP4	0
CLK1	1
CLK2	0
CLK2P	0
CLK3	16
CLK4	0
CLLU1	0
CLLU1OS	1
CLMN	20
CLMP	11
CLN3	0
CLN5	43
CLN6	1
CLN8	24
CLNK	0
CLNS1A	0
CLOCK	13
CLP1	0
CLPB	0
CLPP	0
CLPS	0
CLPTM1	3
CLPTM1L	0
CLPX	0
CLRN1	0
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	33
CLSTN1	85
CLSTN2	0
CLSTN3	0
CLTA	1
CLTB	0
CLTC	21
CLTCL1	0
CLU	4
CLUAP1	8
CLUL1	0
CLVS1	6
CLVS2	0
CLYBL	0
CMA1	0
CMAHP	0
CMAS	0
CMBL	17
CMC1	0
CMIP	0
CMKLR1	0
CMPK1	3
CMPK2	0
CMTM2	0
CMTM3	1
CMTM4	15
CMTM5	0
CMTM6	11
CMTM7	0
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	11
CNDP1	0
CNDP2	0
CNFN	0
CNGA1	2
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	10
CNGB3	1
CNIH	0
CNIH2	0
CNIH3	0
CNIH4	1
CNKSR1	0
CNKSR2	3
CNKSR3	0
CNN1	0
CNN2	9
CNN3	0
CNNM1	1
CNNM2	2
CNNM3	33
CNNM4	8
CNOT1	12
CNOT10	0
CNOT2	9
CNOT3	10
CNOT4	0
CNOT6	0
CNOT6L	1
CNOT7	32
CNOT8	0
CNP	128
CNPPD1	1
CNPY1	0
CNPY2	8
CNPY3	5
CNPY4	3
CNR1	0
CNR2	0
CNRIP1	0
CNST	1
CNTD1	115
CNTD2	0
CNTFR	0
CNTLN	10
CNTN1	0
CNTN2	7
CNTN3	0
CNTN4	2
CNTN5	0
CNTN6	0
CNTNAP1	25
CNTNAP2	2
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	25
CNTROB	0
COA5	30
COASY	0
COBL	0
COBLL1	0
COCH	11
COG1	32
COG2	1
COG3	0
COG4	0
COG5	122
COG6	1
COG7	6
COIL	8
COL10A1	57
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	2
COL17A1	10
COL18A1	26
COL19A1	1
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	1
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	0
COL2A1	2
COL3A1	0
COL4A1	0
COL4A2	2
COL4A3	3
COL4A3BP	1
COL4A4	32
COL4A5	0
COL4A6	2
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	2
COL6A3	0
COL6A4P1	0
COL6A4P2	5
COL6A5	0
COL6A6	6
